x,y,viento
-73.48222397474572,10.574014282377739,0.50030136
-73.44597089882677,10.574014282377739,0.56012326
-73.40971782290781,10.574014282377739,0.60604107
-73.37346474698886,10.574014282377739,0.62627399
-73.33721167106991,10.574014282377739,0.62576711
-73.30095859515096,10.574014282377739,0.61447942
-73.264705519232,10.574014282377739,0.61586303
-73.22845244331303,10.574014282377739,0.611
-73.19219936739408,10.574014282377739,0.6098904
-73.15594629147513,10.574014282377739,0.60952055
-73.11969321555618,10.574014282377739,0.60952055
-75.47614315028817,10.53837476493998,3.52373981
-75.43989007436923,10.53837476493998,3.47132874
-75.4036369984503,10.53837476493998,3.1277535
-75.36738392253133,10.53837476493998,2.91287661
-75.33113084661238,10.53837476493998,1.98094523
-75.29487777069343,10.53837476493998,1.98094523
-75.25862469477448,10.53837476493998,1.66404104
-73.55473012658362,10.53837476493998,0.32316437
-73.51847705066467,10.53837476493998,0.37994522
-73.48222397474572,10.53837476493998,0.43932876
-73.44597089882677,10.53837476493998,0.52147943
-73.40971782290781,10.53837476493998,0.56619179
-73.37346474698886,10.53837476493998,0.60183561
-73.33721167106991,10.53837476493998,0.61194521
-73.30095859515096,10.53837476493998,0.61060274
-73.264705519232,10.53837476493998,0.61057532
-73.22845244331303,10.53837476493998,0.61013699
-73.19219936739408,10.53837476493998,0.60947943
-73.15594629147513,10.53837476493998,0.6090548
-73.11969321555618,10.53837476493998,0.6090548
-75.47614315028817,10.502731122932278,3.51936984
-75.43989007436923,10.502731122932278,3.46658897
-75.4036369984503,10.502731122932278,3.11967134
-75.36738392253133,10.502731122932278,2.87917805
-75.33113084661238,10.502731122932278,1.84497261
-75.29487777069343,10.502731122932278,1.84497261
-75.25862469477448,10.502731122932278,1.36769867
-73.55473012658362,10.502731122932278,0.31020549
-73.51847705066467,10.502731122932278,0.3358767
-73.48222397474572,10.502731122932278,0.37827396
-73.44597089882677,10.502731122932278,0.50745207
-73.40971782290781,10.502731122932278,0.53046578
-73.37346474698886,10.502731122932278,0.58798629
-73.33721167106991,10.502731122932278,0.60002738
-73.30095859515096,10.502731122932278,0.61109591
-73.264705519232,10.502731122932278,0.61067122
-73.22845244331303,10.502731122932278,0.60961646
-73.19219936739408,10.502731122932278,0.60910958
-73.15594629147513,10.502731122932278,0.60893148
-75.47614315028817,10.467083369673231,3.50579453
-75.43989007436923,10.467083369673231,3.36479449
-75.4036369984503,10.467083369673231,3.04391789
-75.36738392253133,10.467083369673231,2.80523276
-75.33113084661238,10.467083369673231,1.59817803
-75.29487777069343,10.467083369673231,1.59817803
-75.25862469477448,10.467083369673231,1.35061646
-75.22237161885552,10.467083369673231,0.90675342
-73.62723627842153,10.467083369673231,0.29663014
-73.59098320250258,10.467083369673231,0.30545205
-73.55473012658362,10.467083369673231,0.30545205
-73.51847705066467,10.467083369673231,0.32704109
-73.48222397474572,10.467083369673231,0.36450684
-73.44597089882677,10.467083369673231,0.46767125
-73.40971782290781,10.467083369673231,0.49431506
-73.37346474698886,10.467083369673231,0.5972603
-73.33721167106991,10.467083369673231,0.60453427
-73.30095859515096,10.467083369673231,0.61261642
-73.264705519232,10.467083369673231,0.61153424
-73.22845244331303,10.467083369673231,0.60973972
-73.19219936739408,10.467083369673231,0.60915071
-75.51239622620713,10.431431518489338,3.54415059
-75.47614315028817,10.431431518489338,3.48002744
-75.43989007436923,10.431431518489338,3.24450684
-75.4036369984503,10.431431518489338,2.86194515
-75.36738392253133,10.431431518489338,2.58686304
-75.33113084661238,10.431431518489338,1.59604108
-75.29487777069343,10.431431518489338,1.30284929
-75.25862469477448,10.431431518489338,1.30284929
-75.22237161885552,10.431431518489338,0.88609588
-75.18611854293657,10.431431518489338,0.69427395
-73.7359955061784,10.431431518489338,0.29224658
-73.69974243025945,10.431431518489338,0.29241097
-73.6634893543405,10.431431518489338,0.29438356
-73.62723627842153,10.431431518489338,0.29617807
-73.59098320250258,10.431431518489338,0.31202739
-73.55473012658362,10.431431518489338,0.31202739
-73.51847705066467,10.431431518489338,0.32321918
-73.48222397474572,10.431431518489338,0.353863
-73.44597089882677,10.431431518489338,0.46143836
-73.40971782290781,10.431431518489338,0.50352055
-73.37346474698886,10.431431518489338,0.59364384
-73.33721167106991,10.431431518489338,0.60705477
-73.30095859515096,10.431431518489338,0.61968493
-73.264705519232,10.431431518489338,0.61709589
-73.22845244331303,10.431431518489338,0.610726
-73.19219936739408,10.431431518489338,0.60984933
-73.15594629147513,10.431431518489338,0.60920548
-75.51239622620713,10.395775582714974,3.51104116
-75.47614315028817,10.395775582714974,3.37415075
-75.43989007436923,10.395775582714974,3.28032875
-75.4036369984503,10.395775582714974,2.81712317
-75.36738392253133,10.395775582714974,2.50227404
-75.33113084661238,10.395775582714974,1.59324658
-75.29487777069343,10.395775582714974,1.3123014
-75.25862469477448,10.395775582714974,1.3123014
-75.22237161885552,10.395775582714974,0.90343833
-75.18611854293657,10.395775582714974,0.70556164
-75.14986546701762,10.395775582714974,0.60657537
-75.11361239109866,10.395775582714974,0.56317806
-75.0773593151797,10.395775582714974,0.56317806
-73.84475473393526,10.395775582714974,0.29458904
-73.77224858209736,10.395775582714974,0.29265752
-73.7359955061784,10.395775582714974,0.29267123
-73.69974243025945,10.395775582714974,0.29287672
-73.6634893543405,10.395775582714974,0.29490411
-73.62723627842153,10.395775582714974,0.29665753
-73.59098320250258,10.395775582714974,0.30161643
-73.55473012658362,10.395775582714974,0.30161643
-73.51847705066467,10.395775582714974,0.32257533
-73.48222397474572,10.395775582714974,0.3960959
-73.44597089882677,10.395775582714974,0.47690412
-73.40971782290781,10.395775582714974,0.51875341
-73.37346474698886,10.395775582714974,0.60912329
-73.33721167106991,10.395775582714974,0.61328769
-73.30095859515096,10.395775582714974,0.62963015
-73.264705519232,10.395775582714974,0.62189043
-73.22845244331303,10.395775582714974,0.61520547
-73.19219936739408,10.395775582714974,0.61494523
-73.15594629147513,10.395775582714974,0.61242467
-73.11969321555618,10.395775582714974,0.61242467
-73.08344013963723,10.395775582714974,0.61252058
-73.04718706371827,10.395775582714974,0.61353427
-73.01093398779932,10.395775582714974,0.61509591
-72.97468091188037,10.395775582714974,0.62409592
-72.93842783596142,10.395775582714974,0.61643833
-75.58490237804502,10.360115575692365,3.52430129
-75.54864930212607,10.360115575692365,3.5120275
-75.47614315028817,10.360115575692365,3.24969864
-75.43989007436923,10.360115575692365,3.14204121
-75.4036369984503,10.360115575692365,2.62386298
-75.36738392253133,10.360115575692365,2.38365746
-75.33113084661238,10.360115575692365,1.57927394
-75.29487777069343,10.360115575692365,1.33873975
-75.25862469477448,10.360115575692365,1.33873975
-75.22237161885552,10.360115575692365,0.96730137
-75.18611854293657,10.360115575692365,0.74663013
-75.14986546701762,10.360115575692365,0.60339725
-75.11361239109866,10.360115575692365,0.60339725
-75.0773593151797,10.360115575692365,0.57023287
-75.04110623926074,10.360115575692365,0.56731504
-75.00485316334179,10.360115575692365,0.55008221
-73.91726088577317,10.360115575692365,0.28235617
-73.88100780985421,10.360115575692365,0.28119177
-73.84475473393526,10.360115575692365,0.2839863
-73.80850165801631,10.360115575692365,0.29156163
-73.77224858209736,10.360115575692365,0.29128766
-73.7359955061784,10.360115575692365,0.29142466
-73.69974243025945,10.360115575692365,0.29152054
-73.6634893543405,10.360115575692365,0.29172602
-73.62723627842153,10.360115575692365,0.29401371
-73.59098320250258,10.360115575692365,0.31467122
-73.55473012658362,10.360115575692365,0.31467122
-73.51847705066467,10.360115575692365,0.33012328
-73.48222397474572,10.360115575692365,0.41350684
-73.44597089882677,10.360115575692365,0.49808219
-73.40971782290781,10.360115575692365,0.58136988
-73.37346474698886,10.360115575692365,0.63823289
-73.33721167106991,10.360115575692365,0.65341097
-73.30095859515096,10.360115575692365,0.66100001
-73.264705519232,10.360115575692365,0.65671235
-73.22845244331303,10.360115575692365,0.63969862
-73.19219936739408,10.360115575692365,0.63701367
-73.15594629147513,10.360115575692365,0.62868494
-73.11969321555618,10.360115575692365,0.62868494
-73.08344013963723,10.360115575692365,0.63117808
-73.04718706371827,10.360115575692365,0.63387674
-73.01093398779932,10.360115575692365,0.64458907
-72.97468091188037,10.360115575692365,0.64921916
-72.93842783596142,10.360115575692365,0.64654797
-75.58490237804502,10.324451510771578,3.48898625
-75.47614315028817,10.324451510771578,3.04423285
-75.43989007436923,10.324451510771578,2.79687667
-75.4036369984503,10.324451510771578,2.44658899
-75.36738392253133,10.324451510771578,2.31180811
-75.33113084661238,10.324451510771578,1.54409587
-75.29487777069343,10.324451510771578,1.33986306
-75.25862469477448,10.324451510771578,1.33986306
-75.22237161885552,10.324451510771578,0.9989863
-75.18611854293657,10.324451510771578,0.76650685
-75.14986546701762,10.324451510771578,0.76650685
-75.11361239109866,10.324451510771578,0.62576711
-75.0773593151797,10.324451510771578,0.58223289
-75.04110623926074,10.324451510771578,0.56680822
-75.00485316334179,10.324451510771578,0.55020547
-74.96860008742284,10.324451510771578,0.5487808
-73.95351396169212,10.324451510771578,0.29093149
-73.91726088577317,10.324451510771578,0.27458903
-73.88100780985421,10.324451510771578,0.27382192
-73.84475473393526,10.324451510771578,0.26654795
-73.80850165801631,10.324451510771578,0.27967122
-73.77224858209736,10.324451510771578,0.27354795
-73.7359955061784,10.324451510771578,0.27343836
-73.69974243025945,10.324451510771578,0.28784931
-73.6634893543405,10.324451510771578,0.28224659
-73.62723627842153,10.324451510771578,0.29176712
-73.59098320250258,10.324451510771578,0.30152056
-73.55473012658362,10.324451510771578,0.30152056
-73.51847705066467,10.324451510771578,0.33287671
-73.48222397474572,10.324451510771578,0.3929041
-73.44597089882677,10.324451510771578,0.5111233
-73.40971782290781,10.324451510771578,0.57591778
-73.37346474698886,10.324451510771578,0.66093153
-73.33721167106991,10.324451510771578,0.71257532
-73.30095859515096,10.324451510771578,0.73358905
-73.264705519232,10.324451510771578,0.68513697
-73.22845244331303,10.324451510771578,0.71549314
-73.19219936739408,10.324451510771578,0.65954792
-73.15594629147513,10.324451510771578,0.69261646
-73.11969321555618,10.324451510771578,0.69261646
-73.08344013963723,10.324451510771578,0.69242465
-73.04718706371827,10.324451510771578,0.65594518
-73.01093398779932,10.324451510771578,0.67063016
-72.97468091188037,10.324451510771578,0.67571235
-72.93842783596142,10.324451510771578,0.67258906
-75.58490237804502,10.288783401310479,3.48898625
-75.51239622620713,10.288783401310479,2.95420551
-75.47614315028817,10.288783401310479,2.75761652
-75.43989007436923,10.288783401310479,2.66168499
-75.4036369984503,10.288783401310479,2.24717808
-75.36738392253133,10.288783401310479,2.06765747
-75.33113084661238,10.288783401310479,1.48063016
-75.29487777069343,10.288783401310479,1.29817808
-75.25862469477448,10.288783401310479,1.29817808
-75.22237161885552,10.288783401310479,0.99624658
-75.18611854293657,10.288783401310479,0.79142463
-75.14986546701762,10.288783401310479,0.79142463
-75.11361239109866,10.288783401310479,0.62679452
-75.0773593151797,10.288783401310479,0.57539725
-75.04110623926074,10.288783401310479,0.56039727
-75.00485316334179,10.288783401310479,0.52332878
-74.96860008742284,10.288783401310479,0.52013701
-73.95351396169212,10.288783401310479,0.24634247
-73.91726088577317,10.288783401310479,0.22894521
-73.88100780985421,10.288783401310479,0.22678082
-73.84475473393526,10.288783401310479,0.22542466
-73.80850165801631,10.288783401310479,0.22726028
-73.77224858209736,10.288783401310479,0.22843836
-73.7359955061784,10.288783401310479,0.24152055
-73.69974243025945,10.288783401310479,0.24346575
-73.6634893543405,10.288783401310479,0.25356165
-73.62723627842153,10.288783401310479,0.26057535
-73.59098320250258,10.288783401310479,0.30339727
-73.55473012658362,10.288783401310479,0.30339727
-73.51847705066467,10.288783401310479,0.32828766
-73.48222397474572,10.288783401310479,0.40176713
-73.44597089882677,10.288783401310479,0.56193149
-73.40971782290781,10.288783401310479,0.67719179
-73.37346474698886,10.288783401310479,0.77257532
-73.33721167106991,10.288783401310479,0.80827397
-73.30095859515096,10.288783401310479,0.86534244
-73.264705519232,10.288783401310479,0.87204111
-73.22845244331303,10.288783401310479,0.87139726
-73.19219936739408,10.288783401310479,0.86810958
-73.15594629147513,10.288783401310479,0.86302739
-73.11969321555618,10.288783401310479,0.86302739
-73.08344013963723,10.288783401310479,0.86172605
-73.04718706371827,10.288783401310479,0.86319178
-73.01093398779932,10.288783401310479,0.86715066
-72.97468091188037,10.288783401310479,0.86447942
-72.93842783596142,10.288783401310479,0.82571232
-75.58490237804502,10.253111260674727,2.60710955
-75.54864930212607,10.253111260674727,2.59187675
-75.51239622620713,10.253111260674727,2.56056166
-75.47614315028817,10.253111260674727,2.44721913
-75.43989007436923,10.253111260674727,2.51749325
-75.4036369984503,10.253111260674727,2.05669856
-75.36738392253133,10.253111260674727,1.98527396
-75.33113084661238,10.253111260674727,1.43905485
-75.29487777069343,10.253111260674727,1.22809589
-75.25862469477448,10.253111260674727,1.22809589
-75.22237161885552,10.253111260674727,0.97821915
-75.18611854293657,10.253111260674727,0.97821915
-75.14986546701762,10.253111260674727,0.77710956
-75.11361239109866,10.253111260674727,0.62701368
-75.0773593151797,10.253111260674727,0.52915066
-75.04110623926074,10.253111260674727,0.54071236
-75.00485316334179,10.253111260674727,0.5118767
-74.96860008742284,10.253111260674727,0.43028766
-74.9323470115039,10.253111260674727,0.45982191
-73.98976703761107,10.253111260674727,0.25756165
-73.95351396169212,10.253111260674727,0.24634247
-73.91726088577317,10.253111260674727,0.22894521
-73.88100780985421,10.253111260674727,0.22678082
-73.84475473393526,10.253111260674727,0.22542466
-73.80850165801631,10.253111260674727,0.22726028
-73.77224858209736,10.253111260674727,0.22843836
-73.7359955061784,10.253111260674727,0.24152055
-73.69974243025945,10.253111260674727,0.24346575
-73.6634893543405,10.253111260674727,0.25356165
-73.62723627842153,10.253111260674727,0.26057535
-73.59098320250258,10.253111260674727,0.30339727
-73.55473012658362,10.253111260674727,0.30339727
-73.51847705066467,10.253111260674727,0.32828766
-73.48222397474572,10.253111260674727,0.40176713
-73.44597089882677,10.253111260674727,0.56193149
-73.40971782290781,10.253111260674727,0.67719179
-73.37346474698886,10.253111260674727,0.77257532
-73.33721167106991,10.253111260674727,0.80827397
-73.30095859515096,10.253111260674727,0.86534244
-73.264705519232,10.253111260674727,0.87204111
-73.22845244331303,10.253111260674727,0.87139726
-73.19219936739408,10.253111260674727,0.86810958
-73.15594629147513,10.253111260674727,0.86302739
-73.11969321555618,10.253111260674727,0.86302739
-73.08344013963723,10.253111260674727,0.86172605
-73.04718706371827,10.253111260674727,0.86319178
-73.01093398779932,10.253111260674727,0.86715066
-72.97468091188037,10.253111260674727,0.86447942
-72.93842783596142,10.253111260674727,0.82571232
-75.51239622620713,10.217435102237731,2.38360286
-75.47614315028817,10.217435102237731,2.31186295
-75.43989007436923,10.217435102237731,2.25902748
-75.4036369984503,10.217435102237731,1.97480822
-75.36738392253133,10.217435102237731,1.83543837
-75.33113084661238,10.217435102237731,1.34435618
-75.29487777069343,10.217435102237731,1.18356168
-75.25862469477448,10.217435102237731,1.18356168
-75.22237161885552,10.217435102237731,1.18356168
-75.18611854293657,10.217435102237731,0.80173975
-75.14986546701762,10.217435102237731,0.71461642
-75.11361239109866,10.217435102237731,0.59142464
-75.0773593151797,10.217435102237731,0.49347946
-75.04110623926074,10.217435102237731,0.47565752
-75.00485316334179,10.217435102237731,0.41660273
-74.96860008742284,10.217435102237731,0.41453424
-74.9323470115039,10.217435102237731,0.45982191
-74.02602011353002,10.217435102237731,0.23775342
-73.98976703761107,10.217435102237731,0.23775342
-73.95351396169212,10.217435102237731,0.22739726
-73.91726088577317,10.217435102237731,0.18145205
-73.88100780985421,10.217435102237731,0.17594521
-73.84475473393526,10.217435102237731,0.16534247
-73.80850165801631,10.217435102237731,0.19589041
-73.77224858209736,10.217435102237731,0.19549315
-73.7359955061784,10.217435102237731,0.17504109
-73.69974243025945,10.217435102237731,0.21372603
-73.6634893543405,10.217435102237731,0.19873972
-73.62723627842153,10.217435102237731,0.21067123
-73.59098320250258,10.217435102237731,0.26957533
-73.55473012658362,10.217435102237731,0.26957533
-73.51847705066467,10.217435102237731,0.32071233
-73.48222397474572,10.217435102237731,0.45428768
-73.44597089882677,10.217435102237731,0.57983559
-73.40971782290781,10.217435102237731,0.6730274
-73.37346474698886,10.217435102237731,0.82419181
-73.33721167106991,10.217435102237731,0.86938357
-73.30095859515096,10.217435102237731,1.05165756
-73.264705519232,10.217435102237731,1.07638359
-73.22845244331303,10.217435102237731,1.11208224
-73.19219936739408,10.217435102237731,1.13472605
-73.15594629147513,10.217435102237731,0.99847943
-73.11969321555618,10.217435102237731,0.99847943
-73.08344013963723,10.217435102237731,1.14249313
-73.04718706371827,10.217435102237731,1.13530135
-73.01093398779932,10.217435102237731,0.9777534
-72.97468091188037,10.217435102237731,0.96695888
-72.93842783596142,10.217435102237731,0.98635614
-75.51239622620713,10.181754939380644,2.38360286
-75.47614315028817,10.181754939380644,2.31186295
-75.43989007436923,10.181754939380644,2.25902748
-75.4036369984503,10.181754939380644,1.97480822
-75.36738392253133,10.181754939380644,1.83543837
-75.33113084661238,10.181754939380644,1.34435618
-75.29487777069343,10.181754939380644,1.18356168
-75.25862469477448,10.181754939380644,1.18356168
-75.22237161885552,10.181754939380644,1.18356168
-75.18611854293657,10.181754939380644,0.80173975
-75.14986546701762,10.181754939380644,0.71461642
-75.11361239109866,10.181754939380644,0.59142464
-75.0773593151797,10.181754939380644,0.49347946
-75.04110623926074,10.181754939380644,0.47565752
-75.00485316334179,10.181754939380644,0.41660273
-74.96860008742284,10.181754939380644,0.41453424
-74.9323470115039,10.181754939380644,0.40436986
-74.02602011353002,10.181754939380644,0.19560274
-73.98976703761107,10.181754939380644,0.18398631
-73.95351396169212,10.181754939380644,0.18398631
-73.91726088577317,10.181754939380644,0.15845205
-73.88100780985421,10.181754939380644,0.15178083
-73.84475473393526,10.181754939380644,0.14005479
-73.80850165801631,10.181754939380644,0.12815069
-73.77224858209736,10.181754939380644,0.12567124
-73.7359955061784,10.181754939380644,0.14094521
-73.69974243025945,10.181754939380644,0.14508219
-73.6634893543405,10.181754939380644,0.16808219
-73.62723627842153,10.181754939380644,0.18143836
-73.59098320250258,10.181754939380644,0.22228767
-73.55473012658362,10.181754939380644,0.22228767
-73.51847705066467,10.181754939380644,0.28928766
-73.48222397474572,10.181754939380644,0.45653424
-73.44597089882677,10.181754939380644,0.61464381
-73.40971782290781,10.181754939380644,0.70015067
-73.37346474698886,10.181754939380644,0.9397397
-73.33721167106991,10.181754939380644,1.00449312
-73.30095859515096,10.181754939380644,1.1483562
-73.264705519232,10.181754939380644,1.18183565
-73.22845244331303,10.181754939380644,1.23369861
-73.19219936739408,10.181754939380644,1.26628768
-73.15594629147513,10.181754939380644,1.28632879
-73.11969321555618,10.181754939380644,1.28632879
-73.08344013963723,10.181754939380644,1.28028762
-73.04718706371827,10.181754939380644,1.27021921
-73.01093398779932,10.181754939380644,1.21724653
-72.97468091188037,10.181754939380644,1.19004107
-72.93842783596142,10.181754939380644,1.12134242
-75.69366160580185,10.146070785492332,2.13015079
-75.51239622620713,10.146070785492332,2.14319181
-75.47614315028817,10.146070785492332,2.11808228
-75.43989007436923,10.146070785492332,2.08382201
-75.4036369984503,10.146070785492332,1.85117805
-75.36738392253133,10.146070785492332,1.72393155
-75.33113084661238,10.146070785492332,1.20161641
-75.29487777069343,10.146070785492332,1.20161641
-75.25862469477448,10.146070785492332,1.086411
-75.22237161885552,10.146070785492332,1.086411
-75.18611854293657,10.146070785492332,0.81590408
-75.14986546701762,10.146070785492332,0.62732875
-75.11361239109866,10.146070785492332,0.47679451
-75.0773593151797,10.146070785492332,0.42746577
-75.04110623926074,10.146070785492332,0.41284931
-75.00485316334179,10.146070785492332,0.37553424
-74.96860008742284,10.146070785492332,0.36380821
-74.02602011353002,10.146070785492332,0.1569726
-73.98976703761107,10.146070785492332,0.13658904
-73.95351396169212,10.146070785492332,0.13658904
-73.91726088577317,10.146070785492332,0.09924658
-73.88100780985421,10.146070785492332,0.10906849
-73.84475473393526,10.146070785492332,0.09072603
-73.80850165801631,10.146070785492332,0.07458904
-73.77224858209736,10.146070785492332,0.07146575
-73.7359955061784,10.146070785492332,0.07865754
-73.69974243025945,10.146070785492332,0.08632877
-73.6634893543405,10.146070785492332,0.09341096
-73.62723627842153,10.146070785492332,0.11438356
-73.59098320250258,10.146070785492332,0.16942465
-73.55473012658362,10.146070785492332,0.16942465
-73.51847705066467,10.146070785492332,0.22423288
-73.48222397474572,10.146070785492332,0.34957534
-73.44597089882677,10.146070785492332,0.64065754
-73.40971782290781,10.146070785492332,0.74957532
-73.37346474698886,10.146070785492332,1.105726
-73.33721167106991,10.146070785492332,1.1376164
-73.30095859515096,10.146070785492332,1.31683564
-73.264705519232,10.146070785492332,1.41963017
-73.22845244331303,10.146070785492332,1.47339725
-73.19219936739408,10.146070785492332,1.50639725
-73.15594629147513,10.146070785492332,1.52036989
-73.11969321555618,10.146070785492332,1.52036989
-73.08344013963723,10.146070785492332,1.51783562
-73.04718706371827,10.146070785492332,1.45810962
-73.01093398779932,10.146070785492332,1.4013288
-72.97468091188037,10.146070785492332,1.37071228
-72.93842783596142,10.146070785492332,1.28884935
-75.54864930212607,10.110382653969346,2.03106856
-75.51239622620713,10.110382653969346,2.03854799
-75.47614315028817,10.110382653969346,2.02109599
-75.43989007436923,10.110382653969346,1.99394524
-75.4036369984503,10.110382653969346,1.78012323
-75.36738392253133,10.110382653969346,1.65401375
-75.33113084661238,10.110382653969346,1.65401375
-75.29487777069343,10.110382653969346,1.16035616
-75.25862469477448,10.110382653969346,0.99527395
-75.22237161885552,10.110382653969346,0.99527395
-75.18611854293657,10.110382653969346,0.72317809
-75.14986546701762,10.110382653969346,0.54654795
-75.11361239109866,10.110382653969346,0.44730136
-75.0773593151797,10.110382653969346,0.38364384
-75.04110623926074,10.110382653969346,0.36445206
-75.00485316334179,10.110382653969346,0.35771233
-74.96860008742284,10.110382653969346,0.35319179
-74.9323470115039,10.110382653969346,0.35380822
-74.06227318944899,10.110382653969346,0.15584931
-74.02602011353002,10.110382653969346,0.13576712
-73.98976703761107,10.110382653969346,0.12334247
-73.95351396169212,10.110382653969346,0.12334247
-73.91726088577317,10.110382653969346,0.08050685
-73.88100780985421,10.110382653969346,0.0700411
-73.84475473393526,10.110382653969346,0.0590274
-73.80850165801631,10.110382653969346,0.05236986
-73.77224858209736,10.110382653969346,0.05183562
-73.7359955061784,10.110382653969346,0.05373973
-73.69974243025945,10.110382653969346,0.05452055
-73.6634893543405,10.110382653969346,0.06982192
-73.62723627842153,10.110382653969346,0.08752055
-73.59098320250258,10.110382653969346,0.13339727
-73.55473012658362,10.110382653969346,0.13339727
-73.51847705066467,10.110382653969346,0.20342466
-73.48222397474572,10.110382653969346,0.333
-73.44597089882677,10.110382653969346,0.65873975
-73.40971782290781,10.110382653969346,0.79034245
-73.37346474698886,10.110382653969346,1.15252054
-73.33721167106991,10.110382653969346,1.24532878
