x,y,cafe_potencia
-73.52259140990446,10.440139780920978,0.64262033
-73.5180083309525,10.440139780920978,0.51305032
-73.51342525200053,10.440139780920978,0.72372526
-73.50884217304856,10.440139780920978,0.62036598
-73.5042590940966,10.440139780920978,0.46606877
-73.49967601514464,10.440139780920978,0.31473887
-73.49050985724071,10.440139780920978,0.40721828
-73.48592677828874,10.440139780920978,0.24055755
-73.48134369933678,10.440139780920978,0.55607545
-73.47676062038482,10.440139780920978,0.49030134
-73.47217754143286,10.440139780920978,0.66141295
-73.46759446248089,10.440139780920978,0.05460969
-73.70133148903106,10.435632543266594,0.06598416
-73.6967484100791,10.435632543266594,0.65844572
-73.69216533112713,10.435632543266594,0.90077138
-73.68758225217516,10.435632543266594,0.80087388
-73.6829991732232,10.435632543266594,0.48881772
-73.67841609427124,10.435632543266594,0.81521559
-73.67383301531927,10.435632543266594,0.34094962
-73.66924993636731,10.435632543266594,0.3819966
-73.66466685741534,10.435632543266594,0.45865065
-73.66008377846339,10.435632543266594,0.3231461
-73.65550069951142,10.435632543266594,0.64459854
-73.65091762055945,10.435632543266594,0.52640295
-73.64633454160749,10.435632543266594,0.48931226
-73.64175146265552,10.435632543266594,0.49425769
-73.63716838370357,10.435632543266594,0.34292778
-73.6325853047516,10.435632543266594,0.20099418
-73.62800222579963,10.435632543266594,0.37556756
-73.62341914684767,10.435632543266594,0.19159788
-73.6188360678957,10.435632543266594,0.04916972
-73.61425298894375,10.435632543266594,0.04026796
-73.60966990999177,10.435632543266594,0.15895809
-73.60508683103981,10.435632543266594,0.34935683
-73.60050375208785,10.435632543266594,0.01504631
-73.5959206731359,10.435632543266594,0.01504631
-73.59133759418393,10.435632543266594,0.08378767
-73.57300527837607,10.435632543266594,0.04471884
-73.56842219942409,10.435632543266594,0.09466761
-73.56383912047214,10.435632543266594,0.31820068
-73.49509293619268,10.426617872072407,0.00268276
-73.6967484100791,10.422110438586495,0.43293446
-73.69216533112713,10.422110438586495,0.39040384
-73.68758225217516,10.422110438586495,0.37161124
-73.6829991732232,10.422110438586495,0.46804696
-73.67841609427124,10.422110438586495,0.64756578
-73.67383301531927,10.422110438586495,0.35430226
-73.66924993636731,10.422110438586495,0.18912517
-73.66466685741534,10.422110438586495,0.27270278
-73.66008377846339,10.422110438586495,0.61195874
-73.65550069951142,10.422110438586495,0.38348025
-73.65091762055945,10.422110438586495,0.21533589
-73.64633454160749,10.422110438586495,0.20643413
-73.60966990999177,10.422110438586495,0.07340229
-73.60508683103981,10.422110438586495,0.02691532
-73.57758835732803,10.422110438586495,0.00861726
-73.57300527837607,10.422110438586495,0.22225949
-73.56842219942409,10.422110438586495,0.37260032
-73.56383912047214,10.422110438586495,0.09120581
-73.55925604152017,10.422110438586495,0.1639035
-73.55467296256822,10.422110438586495,0.33748782
-73.55008988361624,10.422110438586495,0.13126372
-73.54550680466427,10.422110438586495,0.24401934
-73.54092372571232,10.422110438586495,0.35430226
-73.53634064676035,10.422110438586495,0.17478344
-73.5317575678084,10.422110438586495,0.2529211
-73.52717448885642,10.422110438586495,0.5516246
-73.52259140990446,10.422110438586495,0.69701999
-73.5180083309525,10.422110438586495,0.48238868
-73.51342525200053,10.422110438586495,0.15648538
-73.50884217304856,10.422110438586495,0.0219699
-73.71049764693498,10.417602939877309,0.20198326
-73.70591456798302,10.417602939877309,0.01504631
-73.70133148903106,10.417602939877309,0.04570793
-73.6967484100791,10.417602939877309,0.07092958
-73.69216533112713,10.417602939877309,0.09417306
-73.68758225217516,10.417602939877309,0.116922
-73.6829991732232,10.417602939877309,0.01999173
-73.67841609427124,10.417602939877309,0.15648538
-73.67383301531927,10.417602939877309,0.66190749
-73.66924993636731,10.417602939877309,0.81274289
-73.66466685741534,10.417602939877309,0.74696875
-73.66008377846339,10.417602939877309,0.80779743
-73.65550069951142,10.417602939877309,0.56646085
-73.65091762055945,10.417602939877309,0.15895809
-73.60508683103981,10.417602939877309,0.01504631
-73.58675451523195,10.417602939877309,0.1485727
-73.58217143627999,10.417602939877309,0.43145084
-73.57758835732803,10.417602939877309,0.67179835
-73.57300527837607,10.417602939877309,0.41068006
-73.56842219942409,10.417602939877309,0.11791109
-73.56383912047214,10.417602939877309,0.05559877
-73.55925604152017,10.417602939877309,0.0091118
-73.55467296256822,10.417602939877309,0.04570793
-73.55008988361624,10.417602939877309,0.05559877
-73.54550680466427,10.417602939877309,0.06400599
-73.54092372571232,10.417602939877309,0.12829646
-73.53634064676035,10.417602939877309,0.20346688
-73.5317575678084,10.417602939877309,0.18516882
-73.52259140990446,10.417602939877309,0.01455177
-73.5180083309525,10.417602939877309,0.16143081
-73.71508072588695,10.413095375971803,0.29495719
-73.71049764693498,10.413095375971803,0.7168017
-73.70591456798302,10.413095375971803,0.70542723
-73.70133148903106,10.413095375971803,0.75982684
-73.6967484100791,10.413095375971803,0.9072004
-73.69216533112713,10.413095375971803,0.92549849
-73.68758225217516,10.413095375971803,0.79741204
-73.6829991732232,10.413095375971803,0.69949269
-73.67841609427124,10.413095375971803,0.69701999
-73.67383301531927,10.413095375971803,0.91659671
-73.66924993636731,10.413095375971803,0.90868407
-73.66466685741534,10.413095375971803,0.78010309
-73.66008377846339,10.413095375971803,0.67674375
-73.65550069951142,10.413095375971803,0.60849696
-73.65091762055945,10.413095375971803,0.61937684
-73.64633454160749,10.413095375971803,0.55014098
-73.64175146265552,10.413095375971803,0.08922764
-73.63716838370357,10.413095375971803,0.02098082
-73.6325853047516,10.413095375971803,0.11642746
-73.62800222579963,10.413095375971803,0.11098749
-73.62341914684767,10.413095375971803,0.04323522
-73.6188360678957,10.413095375971803,0.09664577
-73.61425298894375,10.413095375971803,0.22671036
-73.60508683103981,10.413095375971803,0.01504631
-73.59133759418393,10.413095375971803,0.05114789
-73.58675451523195,10.413095375971803,0.5140394
-73.58217143627999,10.413095375971803,0.41859275
-73.57758835732803,10.413095375971803,0.2469866
-73.57300527837607,10.413095375971803,0.49376315
-73.56842219942409,10.413095375971803,0.24896477
-73.56383912047214,10.413095375971803,0.17033255
-73.55925604152017,10.413095375971803,0.07488591
-73.55467296256822,10.413095375971803,0.4522216
-73.55008988361624,10.413095375971803,0.79642296
-73.54550680466427,10.413095375971803,0.74597967
-73.54092372571232,10.413095375971803,0.50068676
-73.01386964623646,10.404080052679653,0.56299907
-73.00928656728449,10.404080052679653,0.55360276
-73.00470348833252,10.404080052679653,0.54173374
-73.00012040938056,10.404080052679653,0.55706453
-72.97262193566878,10.404080052679653,0.01306814
-73.72424688379087,10.399572293346928,0.42947266
-73.71966380483892,10.399572293346928,0.74152881
-73.71508072588695,10.399572293346928,0.11494383
-73.71049764693498,10.399572293346928,0.51552302
-73.70591456798302,10.399572293346928,0.23561212
-73.70133148903106,10.399572293346928,0.43936351
-73.6967484100791,10.399572293346928,0.62728953
-73.69216533112713,10.399572293346928,0.43540716
-73.68758225217516,10.399572293346928,0.55607545
-73.6829991732232,10.399572293346928,0.59069341
-73.67841609427124,10.399572293346928,0.41908729
-73.67383301531927,10.399572293346928,0.25687745
-73.66924993636731,10.399572293346928,0.87653881
-73.66466685741534,10.399572293346928,0.68070012
-73.66008377846339,10.399572293346928,0.78356487
-73.65550069951142,10.399572293346928,0.47942144
-73.65091762055945,10.399572293346928,0.58278072
-73.64633454160749,10.399572293346928,0.30534258
-73.64175146265552,10.399572293346928,0.08626039
-73.63716838370357,10.399572293346928,0.24401934
-73.6325853047516,10.399572293346928,0.30484805
-73.62800222579963,10.399572293346928,0.01603539
-73.62341914684767,10.399572293346928,0.02345353
-73.6188360678957,10.399572293346928,0.19357604
-73.61425298894375,10.399572293346928,0.00762818
-73.60966990999177,10.399572293346928,0.10010757
-73.60050375208785,10.399572293346928,0.15945263
-73.5959206731359,10.399572293346928,0.06252236
-73.59133759418393,10.399572293346928,0.30830982
-73.58675451523195,10.399572293346928,0.41513094
-73.58217143627999,10.399572293346928,0.52788657
-73.57758835732803,10.399572293346928,0.52294111
-73.57300527837607,10.399572293346928,0.5516246
-73.56842219942409,10.399572293346928,0.45024344
-73.56383912047214,10.399572293346928,0.5437119
-73.55925604152017,10.399572293346928,0.15747446
-73.55467296256822,10.399572293346928,0.5516246
-73.55008988361624,10.399572293346928,0.47398147
-73.54550680466427,10.399572293346928,0.69009638
-73.54092372571232,10.399572293346928,0.63322407
-73.53634064676035,10.399572293346928,0.66734743
-73.5317575678084,10.399572293346928,0.37062216
-73.52717448885642,10.399572293346928,0.30633166
-73.52259140990446,10.399572293346928,0.3384769
-73.5180083309525,10.399572293346928,0.41068006
-73.51342525200053,10.399572293346928,0.34589502
-73.50884217304856,10.399572293346928,0.05164243
-73.5042590940966,10.399572293346928,0.3711167
-73.49967601514464,10.399572293346928,0.39089838
-73.49509293619268,10.399572293346928,0.02345353
-73.00928656728449,10.399572293346928,0.55360276
-73.00470348833252,10.399572293346928,0.54173374
-73.00012040938056,10.399572293346928,0.55706453
-72.99553733042859,10.399572293346928,0.36567673
-72.99095425147664,10.399572293346928,0.87703335
-72.98637117252466,10.399572293346928,0.52145749
-72.9817880935727,10.399572293346928,0.73312157
-72.97720501462074,10.399572293346928,0.37260032
-72.97262193566878,10.399572293346928,0.01306814
-73.72882996274284,10.395064468925716,0.03235529
-73.72424688379087,10.395064468925716,0.86021888
-73.71966380483892,10.395064468925716,0.9774254
-73.71508072588695,10.395064468925716,0.96802908
-73.71049764693498,10.395064468925716,0.92846572
-73.70591456798302,10.395064468925716,0.86269164
-73.70133148903106,10.395064468925716,0.79246664
-73.6967484100791,10.395064468925716,0.73460519
-73.69216533112713,10.395064468925716,0.48387229
-73.68758225217516,10.395064468925716,0.32166246
-73.6829991732232,10.395064468925716,0.5437119
-73.67841609427124,10.395064468925716,0.76032138
-73.67383301531927,10.395064468925716,0.60552967
-73.66924993636731,10.395064468925716,0.41166914
-73.66466685741534,10.395064468925716,0.4438144
-73.66008377846339,10.395064468925716,0.48832318
-73.65550069951142,10.395064468925716,0.52640295
-73.65091762055945,10.395064468925716,0.57536262
-73.64633454160749,10.395064468925716,0.28951722
-73.64175146265552,10.395064468925716,0.20000508
-73.63716838370357,10.395064468925716,0.33303693
-73.6325853047516,10.395064468925716,0.40425101
-73.62800222579963,10.395064468925716,0.09714031
-73.62341914684767,10.395064468925716,0.17231072
-73.6188360678957,10.395064468925716,0.30534258
-73.61425298894375,10.395064468925716,0.21929224
-73.60966990999177,10.395064468925716,0.04372976
-73.60508683103981,10.395064468925716,0.05510423
-73.5959206731359,10.395064468925716,0.11395475
-73.59133759418393,10.395064468925716,0.38793111
-73.58675451523195,10.395064468925716,0.53678834
-73.58217143627999,10.395064468925716,0.55805361
-73.57758835732803,10.395064468925716,0.63025677
-73.57300527837607,10.395064468925716,0.47249782
-73.56842219942409,10.395064468925716,0.46953058
-73.56383912047214,10.395064468925716,0.57931894
-73.55925604152017,10.395064468925716,0.15945263
-73.55467296256822,10.395064468925716,0.19011424
-73.55008988361624,10.395064468925716,0.46112338
-73.54550680466427,10.395064468925716,0.10554753
-73.54092372571232,10.395064468925716,0.22423765
-73.53634064676035,10.395064468925716,0.40375647
-73.5317575678084,10.395064468925716,0.30732074
-73.52717448885642,10.395064468925716,0.30633166
-73.52259140990446,10.395064468925716,0.3760621
-73.5180083309525,10.395064468925716,0.23709576
-73.51342525200053,10.395064468925716,0.19110332
-73.50884217304856,10.395064468925716,0.05164243
-73.49967601514464,10.395064468925716,0.11395475
-73.49509293619268,10.395064468925716,0.19951054
-73.00928656728449,10.395064468925716,0.01603539
-73.00470348833252,10.395064468925716,0.21632499
-73.00012040938056,10.395064468925716,0.46557423
-72.99553733042859,10.395064468925716,0.28654999
-72.99095425147664,10.395064468925716,0.3092989
-72.98637117252466,10.395064468925716,0.08131497
-72.9817880935727,10.395064468925716,0.19654329
-72.97720501462074,10.395064468925716,0.17577252
-72.97262193566878,10.395064468925716,0.09664577
-72.96803885671682,10.395064468925716,0.00268276
-73.72882996274284,10.390556579442984,0.03235529
-73.72424688379087,10.390556579442984,0.86021888
-73.71966380483892,10.390556579442984,0.9774254
