x,y,dhi
-75.14986546701762,10.395775582714974,215.42205811
-75.11361239109866,10.395775582714974,207.77671814
-75.0773593151797,10.395775582714974,207.77671814
-73.84475473393526,10.395775582714974,227.23095703
-73.77224858209736,10.395775582714974,222.76013184
-73.7359955061784,10.395775582714974,219.46575928
-73.69974243025945,10.395775582714974,211.47219849
-73.6634893543405,10.395775582714974,217.41616821
-73.62723627842153,10.395775582714974,219.09082031
-73.59098320250258,10.395775582714974,215.78315735
-73.55473012658362,10.395775582714974,215.78315735
-73.51847705066467,10.395775582714974,223.72109985
-73.48222397474572,10.395775582714974,232.2869873
-73.44597089882677,10.395775582714974,229.22314453
-73.40971782290781,10.395775582714974,225.10876465
-73.37346474698886,10.395775582714974,215.93890381
-73.33721167106991,10.395775582714974,212.74082947
-73.30095859515096,10.395775582714974,205.39274597
-73.264705519232,10.395775582714974,210.83822632
-73.22845244331303,10.395775582714974,205.72247314
-73.19219936739408,10.395775582714974,210.61465454
-73.15594629147513,10.395775582714974,213.61808777
-73.11969321555618,10.395775582714974,213.61808777
-73.08344013963723,10.395775582714974,203.03684998
-73.04718706371827,10.395775582714974,205.62301636
-73.01093398779932,10.395775582714974,210.86410522
-72.97468091188037,10.395775582714974,211.57287598
-72.93842783596142,10.395775582714974,205.177948
-75.58490237804502,10.360115575692365,218.16644287
-75.54864930212607,10.360115575692365,219.0146637
-75.47614315028817,10.360115575692365,227.39451599
-75.43989007436923,10.360115575692365,221.36877441
-75.4036369984503,10.360115575692365,217.7905426
-75.36738392253133,10.360115575692365,220.61355591
-75.33113084661238,10.360115575692365,218.52575684
-75.29487777069343,10.360115575692365,217.05958557
-75.25862469477448,10.360115575692365,217.05958557
-75.22237161885552,10.360115575692365,214.39753723
-75.18611854293657,10.360115575692365,216.05383301
-75.14986546701762,10.360115575692365,211.9772644
-75.11361239109866,10.360115575692365,211.9772644
-75.0773593151797,10.360115575692365,203.84602356
-75.04110623926074,10.360115575692365,206.97151184
-75.00485316334179,10.360115575692365,212.19848633
-73.91726088577317,10.360115575692365,230.76521301
-73.88100780985421,10.360115575692365,222.84822083
-73.84475473393526,10.360115575692365,224.90013123
-73.80850165801631,10.360115575692365,217.13616943
-73.77224858209736,10.360115575692365,209.67315674
-73.7359955061784,10.360115575692365,208.40548706
-73.69974243025945,10.360115575692365,222.10945129
-73.6634893543405,10.360115575692365,222.54191589
-73.62723627842153,10.360115575692365,222.36753845
-73.59098320250258,10.360115575692365,214.51794434
-73.55473012658362,10.360115575692365,214.51794434
-73.51847705066467,10.360115575692365,223.39671326
-73.48222397474572,10.360115575692365,222.69972229
-73.44597089882677,10.360115575692365,220.97192383
-73.40971782290781,10.360115575692365,217.75630188
-73.37346474698886,10.360115575692365,211.80561829
-73.33721167106991,10.360115575692365,206.05726624
-73.30095859515096,10.360115575692365,202.45588684
-73.264705519232,10.360115575692365,203.08465576
-73.22845244331303,10.360115575692365,202.91069031
-73.19219936739408,10.360115575692365,214.47944641
-73.15594629147513,10.360115575692365,214.09643555
-73.11969321555618,10.360115575692365,214.09643555
-73.08344013963723,10.360115575692365,207.74685669
-73.04718706371827,10.360115575692365,208.69287109
-73.01093398779932,10.360115575692365,210.56835938
-72.97468091188037,10.360115575692365,213.81329346
-72.93842783596142,10.360115575692365,196.46218872
-75.58490237804502,10.324451510771578,216.96095276
-75.47614315028817,10.324451510771578,224.09246826
-75.43989007436923,10.324451510771578,221.50547791
-75.4036369984503,10.324451510771578,220.96246338
-75.36738392253133,10.324451510771578,219.49617004
-75.33113084661238,10.324451510771578,215.7947998
-75.29487777069343,10.324451510771578,213.76863098
-75.25862469477448,10.324451510771578,213.76863098
-75.22237161885552,10.324451510771578,213.96218872
-75.18611854293657,10.324451510771578,211.12219238
-75.14986546701762,10.324451510771578,211.12219238
-75.11361239109866,10.324451510771578,205.20726013
-75.0773593151797,10.324451510771578,210.0078125
-75.04110623926074,10.324451510771578,208.80821228
-75.00485316334179,10.324451510771578,209.39520264
-74.96860008742284,10.324451510771578,207.38945007
-73.95351396169212,10.324451510771578,216.09136963
-73.91726088577317,10.324451510771578,218.98794556
-73.88100780985421,10.324451510771578,230.69506836
-73.84475473393526,10.324451510771578,224.42041016
-73.80850165801631,10.324451510771578,212.14671326
-73.77224858209736,10.324451510771578,214.33055115
-73.7359955061784,10.324451510771578,226.85246277
-73.69974243025945,10.324451510771578,228.00917053
-73.6634893543405,10.324451510771578,229.89561462
-73.62723627842153,10.324451510771578,231.44438171
-73.59098320250258,10.324451510771578,217.52740479
-73.55473012658362,10.324451510771578,217.52740479
-73.51847705066467,10.324451510771578,228.22027588
-73.48222397474572,10.324451510771578,220.70137024
-73.44597089882677,10.324451510771578,214.47602844
-73.40971782290781,10.324451510771578,210.43629456
-73.37346474698886,10.324451510771578,206.97999573
-73.33721167106991,10.324451510771578,207.37466431
-73.30095859515096,10.324451510771578,202.78999329
-73.264705519232,10.324451510771578,207.33547974
-73.22845244331303,10.324451510771578,211.38397217
-73.19219936739408,10.324451510771578,218.57054138
-73.15594629147513,10.324451510771578,215.51725769
-73.11969321555618,10.324451510771578,215.51725769
-73.08344013963723,10.324451510771578,212.09945679
-73.04718706371827,10.324451510771578,213.36219788
-73.01093398779932,10.324451510771578,213.45465088
-72.97468091188037,10.324451510771578,209.23959351
-72.93842783596142,10.324451510771578,197.88287354
-75.58490237804502,10.288783401310479,216.96095276
-75.51239622620713,10.288783401310479,226.00630188
-75.47614315028817,10.288783401310479,221.94055176
-75.43989007436923,10.288783401310479,221.71684265
-75.4036369984503,10.288783401310479,219.33602905
-75.36738392253133,10.288783401310479,217.76931763
-75.33113084661238,10.288783401310479,216.22123718
-75.29487777069343,10.288783401310479,213.97685242
-75.25862469477448,10.288783401310479,213.97685242
-75.22237161885552,10.288783401310479,212.4886322
-75.18611854293657,10.288783401310479,206.29232788
-75.14986546701762,10.288783401310479,206.29232788
-75.11361239109866,10.288783401310479,203.66246033
-75.0773593151797,10.288783401310479,212.82246399
-75.04110623926074,10.288783401310479,210.55589294
-75.00485316334179,10.288783401310479,212.87712097
-74.96860008742284,10.288783401310479,206.8795929
-73.95351396169212,10.288783401310479,214.67054749
-73.91726088577317,10.288783401310479,222.19451904
-73.88100780985421,10.288783401310479,223.75944519
-73.84475473393526,10.288783401310479,214.69671631
-73.80850165801631,10.288783401310479,215.81932068
-73.77224858209736,10.288783401310479,226.66438293
-73.7359955061784,10.288783401310479,231.82260132
-73.69974243025945,10.288783401310479,222.03945923
-73.6634893543405,10.288783401310479,233.06451416
-73.62723627842153,10.288783401310479,232.51615906
-73.59098320250258,10.288783401310479,220.26246643
-73.55473012658362,10.288783401310479,220.26246643
-73.51847705066467,10.288783401310479,235.77027893
-73.48222397474572,10.288783401310479,226.22917175
-73.44597089882677,10.288783401310479,214.02548218
-73.40971782290781,10.288783401310479,208.93054199
-73.37346474698886,10.288783401310479,210.56246948
-73.33721167106991,10.288783401310479,210.71630859
-73.30095859515096,10.288783401310479,209.45561218
-73.264705519232,10.288783401310479,217.26411438
-73.22845244331303,10.288783401310479,226.68562317
-73.19219936739408,10.288783401310479,223.61314392
-73.15594629147513,10.288783401310479,217.32562256
-73.11969321555618,10.288783401310479,217.32562256
-73.08344013963723,10.288783401310479,220.14479065
-73.04718706371827,10.288783401310479,218.06767273
-73.01093398779932,10.288783401310479,215.43232727
-72.97468091188037,10.288783401310479,210.15315247
-72.93842783596142,10.288783401310479,199.3087616
-75.58490237804502,10.253111260674727,218.32232666
-75.54864930212607,10.253111260674727,221.29425049
-75.51239622620713,10.253111260674727,221.25109863
-75.47614315028817,10.253111260674727,220.89329529
-75.43989007436923,10.253111260674727,220.94314575
-75.4036369984503,10.253111260674727,217.61123657
-75.36738392253133,10.253111260674727,219.6552124
-75.33113084661238,10.253111260674727,219.76849365
-75.29487777069343,10.253111260674727,215.34260559
-75.25862469477448,10.253111260674727,215.34260559
-75.22237161885552,10.253111260674727,209.22055054
-75.18611854293657,10.253111260674727,209.22055054
-75.14986546701762,10.253111260674727,207.14575195
-75.11361239109866,10.253111260674727,209.96205139
-75.0773593151797,10.253111260674727,213.88356018
-75.04110623926074,10.253111260674727,213.47479248
-75.00485316334179,10.253111260674727,213.70739746
-74.96860008742284,10.253111260674727,210.63780212
-74.9323470115039,10.253111260674727,206.02452087
-73.98976703761107,10.253111260674727,214.55740356
-73.95351396169212,10.253111260674727,214.67054749
-73.91726088577317,10.253111260674727,222.19451904
-73.88100780985421,10.253111260674727,223.75944519
-73.84475473393526,10.253111260674727,214.69671631
-73.80850165801631,10.253111260674727,215.81932068
-73.77224858209736,10.253111260674727,226.66438293
-73.7359955061784,10.253111260674727,231.82260132
-73.69974243025945,10.253111260674727,222.03945923
-73.6634893543405,10.253111260674727,233.06451416
-73.62723627842153,10.253111260674727,232.51615906
-73.59098320250258,10.253111260674727,220.26246643
-73.55473012658362,10.253111260674727,220.26246643
-73.51847705066467,10.253111260674727,235.77027893
-73.48222397474572,10.253111260674727,226.22917175
-73.44597089882677,10.253111260674727,214.02548218
-73.40971782290781,10.253111260674727,208.93054199
-73.37346474698886,10.253111260674727,210.56246948
-73.33721167106991,10.253111260674727,210.71630859
-73.30095859515096,10.253111260674727,209.45561218
-73.264705519232,10.253111260674727,217.26411438
-73.22845244331303,10.253111260674727,226.68562317
-73.19219936739408,10.253111260674727,223.61314392
-73.15594629147513,10.253111260674727,217.32562256
-73.11969321555618,10.253111260674727,217.32562256
-73.08344013963723,10.253111260674727,220.14479065
-73.04718706371827,10.253111260674727,218.06767273
-73.01093398779932,10.253111260674727,215.43232727
-72.97468091188037,10.253111260674727,210.15315247
-72.93842783596142,10.253111260674727,199.3087616
-75.51239622620713,10.217435102237731,218.30245972
-75.47614315028817,10.217435102237731,221.17904663
-75.43989007436923,10.217435102237731,221.68725586
-75.4036369984503,10.217435102237731,219.48219299
-75.36738392253133,10.217435102237731,221.2947998
-75.33113084661238,10.217435102237731,221.30862427
-75.29487777069343,10.217435102237731,214.99356079
-75.25862469477448,10.217435102237731,214.99356079
-75.22237161885552,10.217435102237731,214.99356079
-75.18611854293657,10.217435102237731,208.29425049
-75.14986546701762,10.217435102237731,212.1578064
-75.11361239109866,10.217435102237731,215.94165039
-75.0773593151797,10.217435102237731,217.84959412
-75.04110623926074,10.217435102237731,218.61437988
-75.00485316334179,10.217435102237731,215.23109436
-74.96860008742284,10.217435102237731,210.80944824
-74.9323470115039,10.217435102237731,206.02452087
-74.02602011353002,10.217435102237731,211.47547913
-73.98976703761107,10.217435102237731,211.47547913
-73.95351396169212,10.217435102237731,210.94972229
-73.91726088577317,10.217435102237731,214.99986267
-73.88100780985421,10.217435102237731,216.80273438
-73.84475473393526,10.217435102237731,219.38314819
-73.80850165801631,10.217435102237731,228.47369385
-73.77224858209736,10.217435102237731,228.46835327
-73.7359955061784,10.217435102237731,231.80204773
-73.69974243025945,10.217435102237731,219.32315063
-73.6634893543405,10.217435102237731,221.6317749
-73.62723627842153,10.217435102237731,224.12164307
-73.59098320250258,10.217435102237731,217.21725464
-73.55473012658362,10.217435102237731,217.21725464
-73.51847705066467,10.217435102237731,224.26081848
-73.48222397474572,10.217435102237731,219.21575928
-73.44597089882677,10.217435102237731,216.53547668
-73.40971782290781,10.217435102237731,213.82081604
-73.37346474698886,10.217435102237731,216.04959106
-73.33721167106991,10.217435102237731,215.0068512
-73.30095859515096,10.217435102237731,216.70246887
-73.264705519232,10.217435102237731,220.28369141
-73.22845244331303,10.217435102237731,220.60136414
-73.19219936739408,10.217435102237731,218.69644165
-73.15594629147513,10.217435102237731,219.11657715
-73.11969321555618,10.217435102237731,219.11657715
-73.08344013963723,10.217435102237731,217.35562134
-73.04718706371827,10.217435102237731,214.21000671
-73.01093398779932,10.217435102237731,205.78369141
-72.97468091188037,10.217435102237731,211.83396912
-72.93842783596142,10.217435102237731,205.89904785
-75.51239622620713,10.181754939380644,218.30245972
-75.47614315028817,10.181754939380644,221.17904663
-75.43989007436923,10.181754939380644,221.68725586
-75.4036369984503,10.181754939380644,219.48219299
-75.36738392253133,10.181754939380644,221.2947998
-75.33113084661238,10.181754939380644,221.30862427
-75.29487777069343,10.181754939380644,214.99356079
-75.25862469477448,10.181754939380644,214.99356079
-75.22237161885552,10.181754939380644,214.99356079
-75.18611854293657,10.181754939380644,208.29425049
-75.14986546701762,10.181754939380644,212.1578064
-75.11361239109866,10.181754939380644,215.94165039
-75.0773593151797,10.181754939380644,217.84959412
-75.04110623926074,10.181754939380644,218.61437988
-75.00485316334179,10.181754939380644,215.23109436
-74.96860008742284,10.181754939380644,210.80944824
-74.9323470115039,10.181754939380644,208.73849487
-74.02602011353002,10.181754939380644,205.34547424
-73.98976703761107,10.181754939380644,209.77055359
-73.95351396169212,10.181754939380644,209.77055359
-73.91726088577317,10.181754939380644,216.12095642
-73.88100780985421,10.181754939380644,221.80027771
-73.84475473393526,10.181754939380644,226.94041443
-73.80850165801631,10.181754939380644,229.99397278
-73.77224858209736,10.181754939380644,224.94369507
-73.7359955061784,10.181754939380644,230.77314758
-73.69974243025945,10.181754939380644,216.8139801
-73.6634893543405,10.181754939380644,217.00233459
-73.62723627842153,10.181754939380644,227.26054382
-73.59098320250258,10.181754939380644,220.93273926
-73.55473012658362,10.181754939380644,220.93273926
-73.51847705066467,10.181754939380644,219.96466064
-73.48222397474572,10.181754939380644,217.08137512
-73.44597089882677,10.181754939380644,219.19754028
-73.40971782290781,10.181754939380644,221.14164734
-73.37346474698886,10.181754939380644,220.74465942
-73.33721167106991,10.181754939380644,220.66424561
-73.30095859515096,10.181754939380644,222.79122925
-73.264705519232,10.181754939380644,222.01219177
-73.22845244331303,10.181754939380644,213.74259949
-73.19219936739408,10.181754939380644,222.91548157
-73.15594629147513,10.181754939380644,215.1710968
-73.11969321555618,10.181754939380644,215.1710968
-73.08344013963723,10.181754939380644,216.19218445
-73.04718706371827,10.181754939380644,212.73712158
-73.01093398779932,10.181754939380644,214.67739868
-72.97468091188037,10.181754939380644,217.22602844
-72.93842783596142,10.181754939380644,212.52644348
-75.69366160580185,10.146070785492332,221.08314514
-75.51239622620713,10.146070785492332,222.63876343
-75.47614315028817,10.146070785492332,220.40493774
-75.43989007436923,10.146070785492332,222.42027283
-75.4036369984503,10.146070785492332,225.23918152
-75.36738392253133,10.146070785492332,224.39767456
-75.33113084661238,10.146070785492332,219.25123596
-75.29487777069343,10.146070785492332,219.25123596
-75.25862469477448,10.146070785492332,215.8142395
-75.22237161885552,10.146070785492332,215.8142395
-75.18611854293657,10.146070785492332,214.02931213
-75.14986546701762,10.146070785492332,214.84698486
-75.11361239109866,10.146070785492332,216.57794189
-75.0773593151797,10.146070785492332,220.88122559
-75.04110623926074,10.146070785492332,221.94232178
-75.00485316334179,10.146070785492332,218.85205078
-74.96860008742284,10.146070785492332,212.56054688
-74.02602011353002,10.146070785492332,204.62013245
-73.98976703761107,10.146070785492332,215.71656799
-73.95351396169212,10.146070785492332,215.71656799
-73.91726088577317,10.146070785492332,224.39329529
-73.88100780985421,10.146070785492332,224.2613678
-73.84475473393526,10.146070785492332,226.96589661
-73.80850165801631,10.146070785492332,232.29177856
-73.77224858209736,10.146070785492332,225.47616577
-73.7359955061784,10.146070785492332,225.09109497
-73.69974243025945,10.146070785492332,215.79342651
-73.6634893543405,10.146070785492332,216.42726135
-73.62723627842153,10.146070785492332,217.45384216
-73.59098320250258,10.146070785492332,216.28794861
-73.55473012658362,10.146070785492332,216.28794861
-73.51847705066467,10.146070785492332,217.88479614
-73.48222397474572,10.146070785492332,219.41903687
-73.44597089882677,10.146070785492332,220.22808838
-73.40971782290781,10.146070785492332,222.67288208
-73.37346474698886,10.146070785492332,217.87356567
-73.33721167106991,10.146070785492332,218.5684967
-73.30095859515096,10.146070785492332,222.31904602
-73.264705519232,10.146070785492332,221.76533508
-73.22845244331303,10.146070785492332,222.00726318
-73.19219936739408,10.146070785492332,220.09451294
-73.15594629147513,10.146070785492332,213.86534119
-73.11969321555618,10.146070785492332,213.86534119
-73.08344013963723,10.146070785492332,214.50657654
-73.04718706371827,10.146070785492332,223.79013062
-73.01093398779932,10.146070785492332,220.01521301
-72.97468091188037,10.146070785492332,209.32067871
-72.93842783596142,10.146070785492332,211.53123474
-75.54864930212607,10.110382653969346,224.36410522
-75.51239622620713,10.110382653969346,217.81246948
-75.47614315028817,10.110382653969346,218.29534912
-75.43989007436923,10.110382653969346,222.57287598
-75.4036369984503,10.110382653969346,226.12588501
-75.36738392253133,10.110382653969346,225.76574707
-75.33113084661238,10.110382653969346,225.76574707
-75.29487777069343,10.110382653969346,217.3928833
-75.25862469477448,10.110382653969346,217.08808899
-75.22237161885552,10.110382653969346,217.08808899
-75.18611854293657,10.110382653969346,212.43656921
-75.14986546701762,10.110382653969346,215.95492554
-75.11361239109866,10.110382653969346,218.04232788
-75.0773593151797,10.110382653969346,218.27287292
-75.04110623926074,10.110382653969346,219.29067993
-75.00485316334179,10.110382653969346,218.79205322
-74.96860008742284,10.110382653969346,214.6295929
-74.9323470115039,10.110382653969346,209.17274475
-74.06227318944899,10.110382653969346,207.28547668
-74.02602011353002,10.110382653969346,203.24658203
-73.98976703761107,10.110382653969346,215.37780762
-73.95351396169212,10.110382653969346,215.37780762
-73.91726088577317,10.110382653969346,222.60562134
-73.88100780985421,10.110382653969346,225.9798584
-73.84475473393526,10.110382653969346,226.53959656
-73.80850165801631,10.110382653969346,224.98274231
-73.77224858209736,10.110382653969346,220.02452087
-73.7359955061784,10.110382653969346,215.19000244
-73.69974243025945,10.110382653969346,210.11534119
-73.6634893543405,10.110382653969346,210.11999512
-73.62723627842153,10.110382653969346,210.45082092
-73.59098320250258,10.110382653969346,213.26808167
-73.55473012658362,10.110382653969346,213.26808167
-73.51847705066467,10.110382653969346,216.60205078
-73.48222397474572,10.110382653969346,218.73822021
-73.44597089882677,10.110382653969346,217.19630432
-73.40971782290781,10.110382653969346,221.41685486
-73.37346474698886,10.110382653969346,218.07191467
