x,y,cafe_area
-72.99553733042859,10.399572293346928,10.55000019
-72.99095425147664,10.399572293346928,20.88999939
-72.98637117252466,10.399572293346928,13.69999981
-72.9817880935727,10.399572293346928,17.97999954
-72.97720501462074,10.399572293346928,10.68999958
-72.97262193566878,10.399572293346928,3.42000008
-73.72882996274284,10.395064468925716,3.80999994
-73.72424688379087,10.395064468925716,20.54999924
-73.71966380483892,10.395064468925716,22.92000008
-73.71508072588695,10.395064468925716,22.72999954
-73.71049764693498,10.395064468925716,21.93000031
-73.70591456798302,10.395064468925716,20.60000038
-73.70133148903106,10.395064468925716,19.18000031
-73.6967484100791,10.395064468925716,18.01000023
-73.69216533112713,10.395064468925716,12.93999958
-73.68758225217516,10.395064468925716,9.65999985
-73.6829991732232,10.395064468925716,14.14999962
-73.67841609427124,10.395064468925716,18.53000069
-73.67383301531927,10.395064468925716,15.39999962
-73.66924993636731,10.395064468925716,11.47999954
-73.66466685741534,10.395064468925716,12.13000011
-73.66008377846339,10.395064468925716,13.02999973
-73.65550069951142,10.395064468925716,13.80000019
-73.65091762055945,10.395064468925716,14.78999996
-73.64633454160749,10.395064468925716,9.01000023
-73.64175146265552,10.395064468925716,7.19999981
-73.63716838370357,10.395064468925716,9.89000034
-73.6325853047516,10.395064468925716,11.32999992
-73.62800222579963,10.395064468925716,5.11999989
-73.62341914684767,10.395064468925716,6.63999987
-73.6188360678957,10.395064468925716,9.32999992
-73.61425298894375,10.395064468925716,7.59000015
-73.60966990999177,10.395064468925716,4.03999996
-73.60508683103981,10.395064468925716,4.26999998
-73.60050375208785,10.395064468925716,2.81999993
-73.5959206731359,10.395064468925716,5.46000004
-73.59133759418393,10.395064468925716,11
-73.58675451523195,10.395064468925716,14.01000023
-73.58217143627999,10.395064468925716,14.43999958
-73.57758835732803,10.395064468925716,15.89999962
-73.57300527837607,10.395064468925716,12.71000004
-73.56842219942409,10.395064468925716,12.64999962
-73.56383912047214,10.395064468925716,14.86999989
-73.55925604152017,10.395064468925716,6.38000011
-73.55467296256822,10.395064468925716,7
-73.55008988361624,10.395064468925716,12.47999954
-73.54550680466427,10.395064468925716,5.28999996
-73.54092372571232,10.395064468925716,7.69000006
-73.53634064676035,10.395064468925716,11.31999969
-73.5317575678084,10.395064468925716,9.36999989
-73.52717448885642,10.395064468925716,9.35000038
-73.52259140990446,10.395064468925716,10.76000023
-73.5180083309525,10.395064468925716,7.94999981
-73.51342525200053,10.395064468925716,7.01999998
-73.50884217304856,10.395064468925716,4.19999981
-73.5042590940966,10.395064468925716,2.94000006
-73.49967601514464,10.395064468925716,5.46000004
-73.49509293619268,10.395064468925716,7.19000006
-73.49050985724071,10.395064468925716,2.03999996
-73.01386964623646,10.395064468925716,2.88000011
-73.00928656728449,10.395064468925716,3.48000002
-73.00470348833252,10.395064468925716,7.53000021
-73.00012040938056,10.395064468925716,12.56999969
-72.99553733042859,10.395064468925716,8.94999981
-72.99095425147664,10.395064468925716,9.40999985
-72.98637117252466,10.395064468925716,4.80000019
-72.9817880935727,10.395064468925716,7.13000011
-72.97720501462074,10.395064468925716,6.71000004
-72.97262193566878,10.395064468925716,5.11000013
-72.96803885671682,10.395064468925716,3.21000004
-73.72882996274284,10.390556579442984,3.80999994
-73.72424688379087,10.390556579442984,20.54999924
-73.71966380483892,10.390556579442984,22.92000008
-73.71508072588695,10.390556579442984,21.75
-73.71049764693498,10.390556579442984,21.93000031
-73.70591456798302,10.390556579442984,21.68000031
-73.70133148903106,10.390556579442984,19.18000031
-73.6967484100791,10.390556579442984,16.57999992
-73.69216533112713,10.390556579442984,12.93999958
-73.68758225217516,10.390556579442984,9.65999985
-73.6829991732232,10.390556579442984,14.14999962
-73.67841609427124,10.390556579442984,13.47999954
-73.67383301531927,10.390556579442984,15.39999962
-73.66924993636731,10.390556579442984,7.71000004
-73.66466685741534,10.390556579442984,12.13000011
-73.66008377846339,10.390556579442984,12.40999985
-73.65550069951142,10.390556579442984,13.80000019
-73.65091762055945,10.390556579442984,14.78999996
-73.64633454160749,10.390556579442984,9.01000023
-73.64175146265552,10.390556579442984,9.96000004
-73.63716838370357,10.390556579442984,9.89000034
-73.6325853047516,10.390556579442984,6.5
-73.62800222579963,10.390556579442984,5.11999989
-73.62341914684767,10.390556579442984,6.63999987
-73.6188360678957,10.390556579442984,9.32999992
-73.61425298894375,10.390556579442984,7.59000015
-73.60966990999177,10.390556579442984,4.03999996
-73.60508683103981,10.390556579442984,6.73999977
-73.60050375208785,10.390556579442984,2.81999993
-73.5959206731359,10.390556579442984,12.10000038
-73.59133759418393,10.390556579442984,11
-73.58675451523195,10.390556579442984,18.64999962
-73.58217143627999,10.390556579442984,14.43999958
-73.57758835732803,10.390556579442984,15.89999962
-73.57300527837607,10.390556579442984,12.71000004
-72.97720501462074,10.377032520895323,20.29000092
-72.97262193566878,10.377032520895323,18.98999977
-72.96803885671682,10.377032520895323,16.32999992
-72.96345577776484,10.377032520895323,17.40999985
-72.95887269881288,10.377032520895323,15.89000034
-72.95428961986092,10.377032520895323,15.48999977
-73.72882996274284,10.372524371436182,15.27999973
-73.72424688379087,10.372524371436182,19.85000038
-73.71966380483892,10.372524371436182,20.92000008
-73.71508072588695,10.372524371436182,19.90999985
-73.71049764693498,10.372524371436182,12
-73.70591456798302,10.372524371436182,9.64000034
-73.70133148903106,10.372524371436182,12
-73.6967484100791,10.372524371436182,13.77000046
-73.69216533112713,10.372524371436182,10.43000031
-73.68758225217516,10.372524371436182,7.05999994
-73.6829991732232,10.372524371436182,9.31000042
-73.67841609427124,10.372524371436182,13.31000042
-73.67383301531927,10.372524371436182,11.67000008
-73.66924993636731,10.372524371436182,11.39000034
-73.66466685741534,10.372524371436182,11.59000015
-73.66008377846339,10.372524371436182,14.15999985
-73.65550069951142,10.372524371436182,13.03999996
-73.65091762055945,10.372524371436182,13.71000004
-73.64633454160749,10.372524371436182,15.39999962
-73.64175146265552,10.372524371436182,14.10999966
-73.63716838370357,10.372524371436182,8.25
-73.6325853047516,10.372524371436182,8.39000034
-73.62800222579963,10.372524371436182,5.55999994
-73.62341914684767,10.372524371436182,11.90999985
-73.6188360678957,10.372524371436182,9.30000019
-73.61425298894375,10.372524371436182,13.39000034
-73.60966990999177,10.372524371436182,14.63000011
-73.60508683103981,10.372524371436182,17.31999969
-73.60050375208785,10.372524371436182,15.10000038
-73.5959206731359,10.372524371436182,10.77999973
-73.59133759418393,10.372524371436182,12.93999958
-73.58675451523195,10.372524371436182,7.80000019
-73.58217143627999,10.372524371436182,14.02000046
-73.57758835732803,10.372524371436182,10.96000004
-73.57300527837607,10.372524371436182,11.10000038
-73.56842219942409,10.372524371436182,14.10000038
-73.56383912047214,10.372524371436182,18.55999947
-73.55925604152017,10.372524371436182,13.25
-73.55467296256822,10.372524371436182,15.10000038
-73.55008988361624,10.372524371436182,18.30999947
-73.54550680466427,10.372524371436182,13.96000004
-73.54092372571232,10.372524371436182,7.51000023
-73.02761888309234,10.372524371436182,2.1400001
-73.02303580414038,10.372524371436182,15.21000004
-73.01845272518841,10.372524371436182,18.72999954
-73.01386964623646,10.372524371436182,22.64999962
-73.00928656728449,10.372524371436182,19.70999908
-73.00470348833252,10.372524371436182,16
-73.00012040938056,10.372524371436182,18.94000053
-72.99553733042859,10.372524371436182,16.30999947
-72.99095425147664,10.372524371436182,18.11000061
-72.98637117252466,10.372524371436182,18.37000084
-72.9817880935727,10.372524371436182,18.18000031
-72.97720501462074,10.372524371436182,20.29000092
-72.97262193566878,10.372524371436182,17.53000069
-72.96803885671682,10.372524371436182,16.32999992
-72.96345577776484,10.372524371436182,17.40999985
-72.95887269881288,10.372524371436182,15.89000034
-72.95428961986092,10.372524371436182,21.79000092
-72.94970654090896,10.372524371436182,14.55000019
-73.72882996274284,10.36801615705037,6.17000008
-73.72424688379087,10.36801615705037,18.04999924
-73.71966380483892,10.36801615705037,12.03999996
-73.71508072588695,10.36801615705037,17.87999916
-73.71049764693498,10.36801615705037,12.47000027
-73.70591456798302,10.36801615705037,4.76000023
-73.70133148903106,10.36801615705037,14.63000011
-73.6967484100791,10.36801615705037,15.81999969
-73.69216533112713,10.36801615705037,10.28999996
-73.68758225217516,10.36801615705037,10.93999958
-73.6829991732232,10.36801615705037,10.05000019
-73.67841609427124,10.36801615705037,18.42000008
-73.67383301531927,10.36801615705037,15.27000046
-73.66924993636731,10.36801615705037,13.32999992
-73.66466685741534,10.36801615705037,14.03999996
-73.66008377846339,10.36801615705037,14.14000034
-73.65550069951142,10.36801615705037,10.89000034
-73.65091762055945,10.36801615705037,13.07999992
-73.64633454160749,10.36801615705037,16.45000076
-73.64175146265552,10.36801615705037,15.71000004
-73.63716838370357,10.36801615705037,6.57000017
-73.6325853047516,10.36801615705037,6.55999994
-73.62800222579963,10.36801615705037,14.44999981
-73.62341914684767,10.36801615705037,15.75
-73.6188360678957,10.36801615705037,19.14999962
-73.61425298894375,10.36801615705037,20.45999908
-73.60966990999177,10.36801615705037,15.02000046
-73.60508683103981,10.36801615705037,13.51000023
-73.60050375208785,10.36801615705037,12.35999966
-73.5959206731359,10.36801615705037,10.63000011
-73.59133759418393,10.36801615705037,7.48999977
-73.58675451523195,10.36801615705037,9.60999966
-73.58217143627999,10.36801615705037,9.53999996
-73.57758835732803,10.36801615705037,15.55000019
-73.57300527837607,10.36801615705037,15.71000004
-73.56842219942409,10.36801615705037,9.68000031
-73.56383912047214,10.36801615705037,8.72000027
-73.55925604152017,10.36801615705037,8.84000015
-73.55467296256822,10.36801615705037,8.26000023
-73.55008988361624,10.36801615705037,3.45000005
-73.54550680466427,10.36801615705037,3.47000003
-73.54092372571232,10.36801615705037,7.51000023
-73.02761888309234,10.36801615705037,7.78999996
-73.02303580414038,10.36801615705037,13
-73.01845272518841,10.36801615705037,18.92000008
-73.01386964623646,10.36801615705037,20.31999969
-73.00928656728449,10.36801615705037,22.01000023
-73.00470348833252,10.36801615705037,22.60000038
-73.00012040938056,10.36801615705037,19.60000038
-72.99553733042859,10.36801615705037,10.97999954
-72.99095425147664,10.36801615705037,19.36000061
-72.98637117252466,10.36801615705037,13.86999989
-72.9817880935727,10.36801615705037,18.5
-72.97720501462074,10.36801615705037,20.63999939
-72.97262193566878,10.36801615705037,18.86000061
-72.96803885671682,10.36801615705037,19.54999924
-72.96345577776484,10.36801615705037,22.62000084
-72.95887269881288,10.36801615705037,22.95000076
-72.95428961986092,10.36801615705037,16.62000084
-72.94970654090896,10.36801615705037,17.21999931
-72.94512346195698,10.36801615705037,9.92000008
-73.72882996274284,10.36350787776486,4.21000004
-73.72424688379087,10.36350787776486,18.04999924
-73.71966380483892,10.36350787776486,12.03999996
-73.71508072588695,10.36350787776486,17.87999916
-73.71049764693498,10.36350787776486,16.30999947
-73.70591456798302,10.36350787776486,4.76000023
-73.70133148903106,10.36350787776486,17.80999947
-73.6967484100791,10.36350787776486,15.81999969
-73.69216533112713,10.36350787776486,14.86999989
-73.68758225217516,10.36350787776486,10.93999958
-73.6829991732232,10.36350787776486,10.05000019
-73.67841609427124,10.36350787776486,18.42000008
-73.67383301531927,10.36350787776486,13.47000027
-73.66924993636731,10.36350787776486,13.32999992
-73.66466685741534,10.36350787776486,10.65999985
-73.66008377846339,10.36350787776486,14.14000034
-73.65550069951142,10.36350787776486,14.63000011
-73.65091762055945,10.36350787776486,13.07999992
-73.64633454160749,10.36350787776486,16.45000076
-73.64175146265552,10.36350787776486,15.71000004
-73.63716838370357,10.36350787776486,13.85999966
-73.6325853047516,10.36350787776486,6.55999994
-73.62800222579963,10.36350787776486,9.85999966
-73.62341914684767,10.36350787776486,15.75
-73.6188360678957,10.36350787776486,15.39999962
-73.61425298894375,10.36350787776486,20.45999908
-73.60966990999177,10.36350787776486,15.02000046
-73.60508683103981,10.36350787776486,13.51000023
-73.60050375208785,10.36350787776486,8.84000015
-73.5959206731359,10.36350787776486,10.63000011
-73.59133759418393,10.36350787776486,6.30999994
-73.58675451523195,10.36350787776486,9.60999966
-73.58217143627999,10.36350787776486,11.03999996
-73.57758835732803,10.36350787776486,15.55000019
-73.57300527837607,10.36350787776486,15.71000004
-73.56842219942409,10.36350787776486,9.68000031
-73.56383912047214,10.36350787776486,9.22999954
-73.55925604152017,10.36350787776486,8.84000015
-73.55467296256822,10.36350787776486,7.26000023
-73.55008988361624,10.36350787776486,3.45000005
-73.54550680466427,10.36350787776486,5.67000008
-73.54092372571232,10.36350787776486,5.03000021
-73.53634064676035,10.36350787776486,7.55999994
-73.02761888309234,10.36350787776486,7.78999996
-73.02303580414038,10.36350787776486,13
-73.01845272518841,10.36350787776486,18.92000008
-73.01386964623646,10.36350787776486,20.38999939
-73.00928656728449,10.36350787776486,22.01000023
-73.00470348833252,10.36350787776486,21.05999947
-73.00012040938056,10.36350787776486,19.60000038
-72.99553733042859,10.36350787776486,9.27999973
-72.99095425147664,10.36350787776486,19.36000061
-72.98637117252466,10.36350787776486,13.86999989
-72.9817880935727,10.36350787776486,18.5
-72.97720501462074,10.36350787776486,18.04999924
-72.97262193566878,10.36350787776486,18.86000061
-72.96803885671682,10.36350787776486,17.68000031
-72.96345577776484,10.36350787776486,22.62000084
-72.95887269881288,10.36350787776486,15.78999996
-72.95428961986092,10.36350787776486,16.62000084
-72.94970654090896,10.36350787776486,17.21999931
-72.94512346195698,10.36350787776486,9.92000008
-72.94054038300503,10.36350787776486,8
-73.72882996274284,10.358999533606633,4.21000004
-73.72424688379087,10.358999533606633,7.9000001
-73.71966380483892,10.358999533606633,8.69999981
-73.57758835732803,10.336456840669085,18.94000053
-73.57300527837607,10.336456840669085,11.60000038
-73.56842219942409,10.336456840669085,17.44000053
-73.56383912047214,10.336456840669085,18.11000061
-73.55925604152017,10.336456840669085,18.32999992
-73.55467296256822,10.336456840669085,16.31999969
-73.55008988361624,10.336456840669085,8.38000011
-73.54550680466427,10.336456840669085,20.23999977
-73.54092372571232,10.336456840669085,9.18000031
-73.53634064676035,10.336456840669085,16.36000061
-73.5317575678084,10.336456840669085,15.48999977
-73.52717448885642,10.336456840669085,14.22999954
-73.52259140990446,10.336456840669085,20.03000069
-73.5180083309525,10.336456840669085,10.76000023
-73.51342525200053,10.336456840669085,16.76000023
-73.50884217304856,10.336456840669085,8.94999981
-73.5042590940966,10.336456840669085,5.1500001
-73.49967601514464,10.336456840669085,2.63000011
-73.49509293619268,10.336456840669085,5.32000017
-73.04136811994823,10.336456840669085,7.13000011
-73.03678504099628,10.336456840669085,15.38000011
-73.03220196204431,10.336456840669085,14.60999966
-73.02761888309234,10.336456840669085,14.51000023
-73.02303580414038,10.336456840669085,8.39999962
-73.01845272518841,10.336456840669085,15.09000015
-73.01386964623646,10.336456840669085,13.97000027
-73.00928656728449,10.336456840669085,7.82999992
-73.00470348833252,10.336456840669085,8.71000004
-73.00012040938056,10.336456840669085,8.11999989
-72.99553733042859,10.336456840669085,6.32000017
-72.99095425147664,10.336456840669085,13.34000015
-72.98637117252466,10.336456840669085,5.51999998
-72.9817880935727,10.336456840669085,7.82999992
-72.97720501462074,10.336456840669085,9.31000042
-72.97262193566878,10.336456840669085,12.77999973
-72.96803885671682,10.336456840669085,12.89000034
-72.96345577776484,10.336456840669085,10.06000042
-72.95887269881288,10.336456840669085,10.57999992
-72.95428961986092,10.336456840669085,11.75
-72.94970654090896,10.336456840669085,12.14000034
-72.94512346195698,10.336456840669085,18.5
-72.94054038300503,10.336456840669085,20.57999992
-72.93595730405306,10.336456840669085,7.38000011
-73.72424688379087,10.33194810784119,9.43999958
-73.71966380483892,10.33194810784119,15.52000046
-73.71508072588695,10.33194810784119,17.42000008
-73.71049764693498,10.33194810784119,16.54000092
-73.70591456798302,10.33194810784119,14.21000004
-73.70133148903106,10.33194810784119,11.48999977
-73.6967484100791,10.33194810784119,10.13000011
-73.69216533112713,10.33194810784119,10.09000015
-73.68758225217516,10.33194810784119,14.19999981
-73.6829991732232,10.33194810784119,13.85999966
-73.67841609427124,10.33194810784119,18.11000061
-73.67383301531927,10.33194810784119,14.75
-73.66924993636731,10.33194810784119,16.93000031
-73.66466685741534,10.33194810784119,15.14999962
-73.66008377846339,10.33194810784119,12.52999973
-73.65550069951142,10.33194810784119,21.20999908
-73.65091762055945,10.33194810784119,16.31999969
-73.64633454160749,10.33194810784119,16.67000008
-73.64175146265552,10.33194810784119,16.82999992
-73.63716838370357,10.33194810784119,12.03999996
-73.6325853047516,10.33194810784119,14.05000019
-73.62800222579963,10.33194810784119,15.53999996
-73.62341914684767,10.33194810784119,14.03999996
-73.6188360678957,10.33194810784119,12.90999985
-73.61425298894375,10.33194810784119,15.84000015
-73.60966990999177,10.33194810784119,5.78000021
-73.60508683103981,10.33194810784119,10.71000004
-73.60050375208785,10.33194810784119,5.28000021
-73.5959206731359,10.33194810784119,5.78000021
-73.59133759418393,10.33194810784119,5.0999999
-73.58675451523195,10.33194810784119,7.59000015
-73.58217143627999,10.33194810784119,13.93000031
-73.57758835732803,10.33194810784119,17.03000069
-73.57300527837607,10.33194810784119,16.79999924
-73.56842219942409,10.33194810784119,18.85000038
-73.56383912047214,10.33194810784119,16.82999992
-73.55925604152017,10.33194810784119,10.35999966
-73.55467296256822,10.33194810784119,15.67000008
-73.55008988361624,10.33194810784119,13.35000038
-73.54550680466427,10.33194810784119,19.22999954
-73.54092372571232,10.33194810784119,18.30999947
-73.53634064676035,10.33194810784119,12.18999958
-73.5317575678084,10.33194810784119,14.46000004
-73.52717448885642,10.33194810784119,16.01000023
-73.52259140990446,10.33194810784119,14.56999969
-73.5180083309525,10.33194810784119,14.69999981
-73.51342525200053,10.33194810784119,14.86999989
-73.50884217304856,10.33194810784119,5.09000015
-73.5042590940966,10.33194810784119,5.1500001
-73.49967601514464,10.33194810784119,2.63000011
-73.04136811994823,10.33194810784119,9.98999977
-73.03678504099628,10.33194810784119,18.81999969
-73.03220196204431,10.33194810784119,20.95999908
-73.02761888309234,10.33194810784119,20.42000008
-73.02303580414038,10.33194810784119,18.89999962
-73.01845272518841,10.33194810784119,13.89000034
-73.01386964623646,10.33194810784119,14.03999996
-73.00928656728449,10.33194810784119,12.94999981
-73.00470348833252,10.33194810784119,10.44999981
-73.00012040938056,10.33194810784119,12.35000038
-72.99553733042859,10.33194810784119,16.70000076
-72.99095425147664,10.33194810784119,17.98999977
-72.98637117252466,10.33194810784119,22.10000038
-72.9817880935727,10.33194810784119,14.65999985
-72.97720501462074,10.33194810784119,14.01000023
-72.97262193566878,10.33194810784119,13.84000015
-72.96803885671682,10.33194810784119,13.52000046
-72.96345577776484,10.33194810784119,21.04000092
-72.95887269881288,10.33194810784119,11.86999989
-72.95428961986092,10.33194810784119,8.56000042
-72.94970654090896,10.33194810784119,18.56999969
-72.94512346195698,10.33194810784119,17.5
-72.94054038300503,10.33194810784119,16.23999977
-72.93595730405306,10.33194810784119,2.61999989
-73.72424688379087,10.327439310329481,9.43999958
-73.71966380483892,10.327439310329481,18.43000031
-73.71508072588695,10.327439310329481,17.42000008
-73.71049764693498,10.327439310329481,14.57999992
-73.70591456798302,10.327439310329481,14.21000004
-73.70133148903106,10.327439310329481,11.48999977
-73.6967484100791,10.327439310329481,10.13000011
-73.69216533112713,10.327439310329481,17.20000076
-73.68758225217516,10.327439310329481,14.19999981
-73.6829991732232,10.327439310329481,16.93000031
-73.67841609427124,10.327439310329481,18.11000061
-73.67383301531927,10.327439310329481,14.27000046
-73.66924993636731,10.327439310329481,16.93000031
-73.66466685741534,10.327439310329481,15.14999962
-73.66008377846339,10.327439310329481,12.52999973
-73.65550069951142,10.327439310329481,14.82999992
-73.65091762055945,10.327439310329481,16.31999969
-73.64633454160749,10.327439310329481,20.17000008
-73.64175146265552,10.327439310329481,16.82999992
-73.63716838370357,10.327439310329481,14.81999969
-73.6325853047516,10.327439310329481,14.05000019
-73.62800222579963,10.327439310329481,15.53999996
-73.62341914684767,10.327439310329481,14.03999996
-73.6188360678957,10.327439310329481,8.93999958
-73.61425298894375,10.327439310329481,15.84000015
-73.60966990999177,10.327439310329481,2.72000003
-73.60508683103981,10.327439310329481,10.71000004
-73.60050375208785,10.327439310329481,3.24000001
-73.5959206731359,10.327439310329481,5.78000021
-73.59133759418393,10.327439310329481,5.0999999
-73.58675451523195,10.327439310329481,7.59000015
-73.58217143627999,10.327439310329481,14.43000031
-73.57758835732803,10.327439310329481,17.03000069
-73.57300527837607,10.327439310329481,20.54999924
-73.56842219942409,10.327439310329481,18.85000038
-73.56383912047214,10.327439310329481,14.43999958
-73.55925604152017,10.327439310329481,10.35999966
-73.55467296256822,10.327439310329481,15.67000008
-73.55008988361624,10.327439310329481,13.35000038
-73.54550680466427,10.327439310329481,21.37999916
-73.54092372571232,10.327439310329481,18.30999947
-73.53634064676035,10.327439310329481,13.81999969
-73.5317575678084,10.327439310329481,14.46000004
-73.52717448885642,10.327439310329481,17.63999939
-73.52259140990446,10.327439310329481,14.56999969
-73.5180083309525,10.327439310329481,14.69999981
-73.51342525200053,10.327439310329481,14.86999989
-73.50884217304856,10.327439310329481,3.72000003
-73.5042590940966,10.327439310329481,2.51999998
-73.49509293619268,10.327439310329481,2.75
-73.49050985724071,10.327439310329481,3.98000002
-73.48592677828874,10.327439310329481,2.66000009
-73.05053427785217,10.327439310329481,3.20000005
-73.0459511989002,10.327439310329481,7.5
-73.04136811994823,10.327439310329481,9.98999977
-73.03678504099628,10.327439310329481,18.81999969
-73.03220196204431,10.327439310329481,22.29000092
-73.02761888309234,10.327439310329481,20.42000008
-73.02303580414038,10.327439310329481,16.05999947
-73.01845272518841,10.327439310329481,13.89000034
-73.01386964623646,10.327439310329481,15.85000038
-73.00928656728449,10.327439310329481,12.94999981
-73.00470348833252,10.327439310329481,10.44999981
-73.00012040938056,10.327439310329481,12.35000038
-72.99553733042859,10.327439310329481,21.87999916
-72.99095425147664,10.327439310329481,17.98999977
-72.98637117252466,10.327439310329481,19.56999969
-72.9817880935727,10.327439310329481,14.65999985
-72.97720501462074,10.327439310329481,19.29999924
-72.97262193566878,10.327439310329481,13.84000015
-72.96803885671682,10.327439310329481,13.52000046
-72.96345577776484,10.327439310329481,21.04000092
-72.95887269881288,10.327439310329481,18.54999924
-72.95428961986092,10.327439310329481,8.56000042
-72.94970654090896,10.327439310329481,17.71999931
-72.94512346195698,10.327439310329481,17.5
-72.94054038300503,10.327439310329481,9.61999989
-73.57300527837607,10.313912529961398,14.30000019
-73.56842219942409,10.313912529961398,14.78999996
-73.56383912047214,10.313912529961398,15.86999989
