x,y,temperatura
-73.33721167106991,10.680907954204427,27.80219269
-73.30095859515096,10.680907954204427,29.64090347
-73.264705519232,10.680907954204427,30.58056259
-73.22845244331303,10.680907954204427,31.41835594
-73.19219936739408,10.680907954204427,30.88734245
-73.15594629147513,10.680907954204427,31.46876717
-75.4036369984503,10.6452808903087,29.97252083
-75.36738392253133,10.6452808903087,29.96476746
-75.33113084661238,10.6452808903087,30.11669922
-75.29487777069343,10.6452808903087,30.11669922
-75.25862469477448,10.6452808903087,30.42169952
-73.59098320250258,10.6452808903087,16.08773994
-73.55473012658362,10.6452808903087,16.08773994
-73.51847705066467,10.6452808903087,15.94936943
-73.48222397474572,10.6452808903087,20.91878128
-73.44597089882677,10.6452808903087,26.65243912
-73.40971782290781,10.6452808903087,28.14220619
-73.37346474698886,10.6452808903087,25.61690331
-73.33721167106991,10.6452808903087,27.80219269
-73.30095859515096,10.6452808903087,29.64090347
-73.264705519232,10.6452808903087,30.58056259
-73.22845244331303,10.6452808903087,31.41835594
-73.19219936739408,10.6452808903087,30.88734245
-73.15594629147513,10.6452808903087,31.46876717
-73.11969321555618,10.6452808903087,31.46876717
-75.43989007436923,10.609649661934888,29.47060204
-75.4036369984503,10.609649661934888,29.67337036
-75.36738392253133,10.609649661934888,29.90690422
-75.33113084661238,10.609649661934888,30.33620453
-75.29487777069343,10.609649661934888,30.33620453
-75.25862469477448,10.609649661934888,30.4435215
-73.59098320250258,10.609649661934888,16.08773994
-73.55473012658362,10.609649661934888,16.08773994
-73.51847705066467,10.609649661934888,15.94936943
-73.48222397474572,10.609649661934888,20.91878128
-73.44597089882677,10.609649661934888,26.65243912
-73.40971782290781,10.609649661934888,28.14220619
-73.37346474698886,10.609649661934888,23.51251984
-73.33721167106991,10.609649661934888,23.75380898
-73.30095859515096,10.609649661934888,25.81106758
-73.264705519232,10.609649661934888,28.67367172
-73.22845244331303,10.609649661934888,31.42287636
-73.19219936739408,10.609649661934888,31.6553154
-73.15594629147513,10.609649661934888,31.34919167
-73.11969321555618,10.609649661934888,31.34919167
-75.47614315028817,10.574014282377739,29.82060242
-75.43989007436923,10.574014282377739,29.65924644
-75.4036369984503,10.574014282377739,29.85476685
-75.36738392253133,10.574014282377739,29.91534233
-75.33113084661238,10.574014282377739,30.3143425
-75.29487777069343,10.574014282377739,30.3143425
-75.25862469477448,10.574014282377739,30.22268486
-73.59098320250258,10.574014282377739,17.21264458
-73.55473012658362,10.574014282377739,17.21264458
-73.51847705066467,10.574014282377739,14.97771263
-73.48222397474572,10.574014282377739,24.68951988
-75.54864930212607,10.253111260674727,30.80727386
-75.51239622620713,10.253111260674727,30.91521835
-75.47614315028817,10.253111260674727,30.86343765
-75.43989007436923,10.253111260674727,30.50284958
-75.4036369984503,10.253111260674727,31.14416504
-75.36738392253133,10.253111260674727,31.0848484
-75.33113084661238,10.253111260674727,31.34141159
-75.29487777069343,10.253111260674727,31.73537064
-75.25862469477448,10.253111260674727,31.73537064
-75.22237161885552,10.253111260674727,31.95154762
-75.18611854293657,10.253111260674727,31.95154762
-75.14986546701762,10.253111260674727,32.14946747
-75.11361239109866,10.253111260674727,32.23578262
-75.0773593151797,10.253111260674727,32.19786453
-75.04110623926074,10.253111260674727,32.26098633
-75.00485316334179,10.253111260674727,32.33627319
-74.96860008742284,10.253111260674727,32.84454727
-74.9323470115039,10.253111260674727,32.9282608
-73.98976703761107,10.253111260674727,33.73590469
-73.95351396169212,10.253111260674727,33.62675476
-73.91726088577317,10.253111260674727,33.42027283
-73.88100780985421,10.253111260674727,33.0180397
-73.84475473393526,10.253111260674727,31.97550774
-73.80850165801631,10.253111260674727,29.09863091
-73.77224858209736,10.253111260674727,27.7122879
-73.7359955061784,10.253111260674727,29.78104019
-73.69974243025945,10.253111260674727,31.22115135
-73.6634893543405,10.253111260674727,30.59801292
-73.62723627842153,10.253111260674727,30.94686317
-73.59098320250258,10.253111260674727,30.93245125
-73.55473012658362,10.253111260674727,30.93245125
-73.51847705066467,10.253111260674727,31.39769936
-73.48222397474572,10.253111260674727,31.71901321
-73.44597089882677,10.253111260674727,33.72713852
-73.40971782290781,10.253111260674727,33.57260132
-73.37346474698886,10.253111260674727,33.45554733
-73.33721167106991,10.253111260674727,33.38615036
-73.30095859515096,10.253111260674727,33.15113831
-73.264705519232,10.253111260674727,33.07820511
-73.22845244331303,10.253111260674727,32.80358887
-73.19219936739408,10.253111260674727,32.38124847
-73.15594629147513,10.253111260674727,30.33708191
-73.11969321555618,10.253111260674727,30.33708191
-73.08344013963723,10.253111260674727,27.78715134
-73.04718706371827,10.253111260674727,26.01089096
-73.01093398779932,10.253111260674727,19.44104195
-72.97468091188037,10.253111260674727,18.90838432
-72.93842783596142,10.253111260674727,13.46702766
-75.51239622620713,10.217435102237731,30.9492321
-75.47614315028817,10.217435102237731,31.0276432
-75.43989007436923,10.217435102237731,31.05957603
-75.4036369984503,10.217435102237731,31.22079468
-75.36738392253133,10.217435102237731,31.28899956
-75.33113084661238,10.217435102237731,31.70543861
-75.29487777069343,10.217435102237731,31.83848
-75.25862469477448,10.217435102237731,31.83848
-75.22237161885552,10.217435102237731,31.83848
-75.18611854293657,10.217435102237731,32.15071106
-75.14986546701762,10.217435102237731,32.17144012
-75.11361239109866,10.217435102237731,32.22257614
-75.0773593151797,10.217435102237731,32.06763077
-75.04110623926074,10.217435102237731,32.01080704
-75.00485316334179,10.217435102237731,32.57160187
-74.96860008742284,10.217435102237731,32.73997116
-74.9323470115039,10.217435102237731,32.9282608
-74.02602011353002,10.217435102237731,33.91594696
-73.98976703761107,10.217435102237731,33.91594696
-73.95351396169212,10.217435102237731,33.89819336
-73.91726088577317,10.217435102237731,33.23702621
-73.88100780985421,10.217435102237731,32.90461731
-73.84475473393526,10.217435102237731,31.37467194
-73.80850165801631,10.217435102237731,29.99021912
-73.77224858209736,10.217435102237731,29.03760338
-73.7359955061784,10.217435102237731,31.07639694
-73.69974243025945,10.217435102237731,31.81674004
-73.6634893543405,10.217435102237731,30.49763107
-73.62723627842153,10.217435102237731,30.48309517
-73.59098320250258,10.217435102237731,31.74295807
-73.55473012658362,10.217435102237731,31.74295807
-73.51847705066467,10.217435102237731,31.81002808
-73.48222397474572,10.217435102237731,32.47021866
-73.44597089882677,10.217435102237731,33.84413528
-73.40971782290781,10.217435102237731,33.81452179
-73.37346474698886,10.217435102237731,33.51557541
-73.33721167106991,10.217435102237731,33.45179367
-73.30095859515096,10.217435102237731,33.27083588
-73.264705519232,10.217435102237731,33.20304108
-73.22845244331303,10.217435102237731,32.01397324
-73.19219936739408,10.217435102237731,30.70698547
-73.15594629147513,10.217435102237731,31.12012291
-73.11969321555618,10.217435102237731,31.12012291
-73.08344013963723,10.217435102237731,26.34034157
-73.04718706371827,10.217435102237731,24.77934265
-73.01093398779932,10.217435102237731,16.5391922
-72.97468091188037,10.217435102237731,16.77005386
-72.93842783596142,10.217435102237731,14.47920513
-75.51239622620713,10.181754939380644,30.9492321
-75.47614315028817,10.181754939380644,31.0276432
-75.43989007436923,10.181754939380644,31.05957603
-75.4036369984503,10.181754939380644,31.22079468
-75.36738392253133,10.181754939380644,31.28899956
-75.33113084661238,10.181754939380644,31.70543861
-75.29487777069343,10.181754939380644,31.83848
-75.25862469477448,10.181754939380644,31.83848
-75.22237161885552,10.181754939380644,31.83848
-75.18611854293657,10.181754939380644,32.15071106
-75.14986546701762,10.181754939380644,32.17144012
-75.11361239109866,10.181754939380644,32.22257614
-75.0773593151797,10.181754939380644,32.06763077
-75.04110623926074,10.181754939380644,32.01080704
-75.00485316334179,10.181754939380644,32.57160187
-74.96860008742284,10.181754939380644,32.73997116
-74.9323470115039,10.181754939380644,33.05639648
-74.02602011353002,10.181754939380644,34.01449203
-73.98976703761107,10.181754939380644,34.00224686
-73.95351396169212,10.181754939380644,34.00224686
-73.91726088577317,10.181754939380644,32.58312225
-73.88100780985421,10.181754939380644,32.68946457
-73.84475473393526,10.181754939380644,32.39923477
-73.80850165801631,10.181754939380644,31.29909515
-73.77224858209736,10.181754939380644,31.53197289
-73.7359955061784,10.181754939380644,31.31308174
-73.69974243025945,10.181754939380644,31.43765831
-73.6634893543405,10.181754939380644,31.15756226
-73.62723627842153,10.181754939380644,33.2243576
-73.59098320250258,10.181754939380644,33.26945114
-73.55473012658362,10.181754939380644,33.26945114
-73.51847705066467,10.181754939380644,33.53612518
-73.48222397474572,10.181754939380644,34.07771301
-73.44597089882677,10.181754939380644,33.9425354
-73.40971782290781,10.181754939380644,33.87049484
-73.37346474698886,10.181754939380644,33.61088943
-73.33721167106991,10.181754939380644,33.52887726
-73.30095859515096,10.181754939380644,33.31985092
-73.264705519232,10.181754939380644,33.23101425
-73.22845244331303,10.181754939380644,31.65382195
-73.19219936739408,10.181754939380644,31.81627464
-73.15594629147513,10.181754939380644,31.13950729
-73.11969321555618,10.181754939380644,31.13950729
-73.08344013963723,10.181754939380644,24.60453415
-73.04718706371827,10.181754939380644,21.83912277
-73.01093398779932,10.181754939380644,14.72184944
-72.97468091188037,10.181754939380644,17.83627319
-72.93842783596142,10.181754939380644,14.73841095
-75.69366160580185,10.146070785492332,30.46049309
-75.51239622620713,10.146070785492332,31.05028725
-75.47614315028817,10.146070785492332,31.15105438
-75.43989007436923,10.146070785492332,31.15371323
-75.4036369984503,10.146070785492332,31.25052071
-75.36738392253133,10.146070785492332,31.24230194
-75.33113084661238,10.146070785492332,31.91761589
-75.29487777069343,10.146070785492332,31.91761589
-75.25862469477448,10.146070785492332,31.97567177
-75.22237161885552,10.146070785492332,31.97567177
-75.18611854293657,10.146070785492332,32.13995743
-75.14986546701762,10.146070785492332,32.19957352
-75.11361239109866,10.146070785492332,32.21278
-75.0773593151797,10.146070785492332,32.25639725
-75.04110623926074,10.146070785492332,32.14810944
-75.00485316334179,10.146070785492332,32.90204239
-74.96860008742284,10.146070785492332,32.88669968
-74.02602011353002,10.146070785492332,34.0820694
-73.98976703761107,10.146070785492332,34.15264511
-73.95351396169212,10.146070785492332,34.15264511
-73.91726088577317,10.146070785492332,33.27730179
-73.88100780985421,10.146070785492332,32.18925858
-73.84475473393526,10.146070785492332,31.47673988
-73.80850165801631,10.146070785492332,31.37387657
-73.77224858209736,10.146070785492332,32.32639694
-73.7359955061784,10.146070785492332,33.33773804
-73.69974243025945,10.146070785492332,32.27608109
-73.6634893543405,10.146070785492332,34.41728592
-73.62723627842153,10.146070785492332,34.4590416
-73.59098320250258,10.146070785492332,34.34920502
-73.55473012658362,10.146070785492332,34.34920502
-73.51847705066467,10.146070785492332,34.38802719
-73.48222397474572,10.146070785492332,34.28424835
-73.44597089882677,10.146070785492332,34.01057434
-73.40971782290781,10.146070785492332,33.92157364
-73.37346474698886,10.146070785492332,33.67623138
-73.33721167106991,10.146070785492332,33.58264542
-73.30095859515096,10.146070785492332,33.33778
-73.264705519232,10.146070785492332,33.04260254
-73.22845244331303,10.146070785492332,32.98358917
-73.19219936739408,10.146070785492332,32.48602676
-73.15594629147513,10.146070785492332,28.64330101
-73.11969321555618,10.146070785492332,28.64330101
-73.08344013963723,10.146070785492332,20.83846664
-73.04718706371827,10.146070785492332,18.37758827
-73.01093398779932,10.146070785492332,19.05483627
-72.97468091188037,10.146070785492332,20.14691734
-72.93842783596142,10.146070785492332,14.36801338
-75.54864930212607,10.110382653969346,31.04805565
-75.51239622620713,10.110382653969346,31.12753487
-75.47614315028817,10.110382653969346,31.13371277
-75.43989007436923,10.110382653969346,31.13562965
-75.4036369984503,10.110382653969346,31.10862923
-75.36738392253133,10.110382653969346,31.32528687
-75.33113084661238,10.110382653969346,31.32528687
-75.29487777069343,10.110382653969346,31.95843887
-75.25862469477448,10.110382653969346,32.04768372
-75.22237161885552,10.110382653969346,32.04768372
-75.18611854293657,10.110382653969346,32.17853546
-75.14986546701762,10.110382653969346,32.24068451
-75.11361239109866,10.110382653969346,32.22539902
-75.0773593151797,10.110382653969346,32.03631592
-75.04110623926074,10.110382653969346,32.0764122
-75.00485316334179,10.110382653969346,32.6585083
-74.96860008742284,10.110382653969346,32.83082199
-74.9323470115039,10.110382653969346,33.21772766
-74.06227318944899,10.110382653969346,34.05136871
-74.02602011353002,10.110382653969346,34.20423126
-73.98976703761107,10.110382653969346,34.20986176
-73.95351396169212,10.110382653969346,34.20986176
-73.91726088577317,10.110382653969346,33.41746521
-73.88100780985421,10.110382653969346,33.14929962
-73.84475473393526,10.110382653969346,32.95423126
-73.80850165801631,10.110382653969346,31.67441177
-73.77224858209736,10.110382653969346,31.81630135
-73.7359955061784,10.110382653969346,33.68326187
-73.69974243025945,10.110382653969346,33.68916321
-73.6634893543405,10.110382653969346,34.46417618
-73.62723627842153,10.110382653969346,34.49914932
-73.59098320250258,10.110382653969346,34.50831604
-73.55473012658362,10.110382653969346,34.50831604
-73.51847705066467,10.110382653969346,34.41310883
-73.48222397474572,10.110382653969346,34.30790329
-73.44597089882677,10.110382653969346,34.039505
-73.40971782290781,10.110382653969346,33.96936798
-73.37346474698886,10.110382653969346,33.68943787
-73.33721167106991,10.110382653969346,33.6072731
-73.30095859515096,10.110382653969346,33.25586319
-73.264705519232,10.110382653969346,33.05112457
-73.22845244331303,10.110382653969346,32.91383743
-73.19219936739408,10.110382653969346,32.31639862
-73.15594629147513,10.110382653969346,27.6207943
-73.11969321555618,10.110382653969346,27.6207943
-73.08344013963723,10.110382653969346,22.28102684
-73.04718706371827,10.110382653969346,22.4936161
-73.01093398779932,10.110382653969346,19.4215889
-72.97468091188037,10.110382653969346,17.91582108
-72.93842783596142,10.110382653969346,14.15515041
-75.51239622620713,10.07469055821591,31.13957596
-75.47614315028817,10.07469055821591,31.2522049
-75.43989007436923,10.07469055821591,31.32489014
-75.4036369984503,10.07469055821591,31.44025993
-75.36738392253133,10.07469055821591,31.44025993
-75.33113084661238,10.07469055821591,31.6911087
-75.29487777069343,10.07469055821591,32.04683685
-75.25862469477448,10.07469055821591,32.11801529
-75.22237161885552,10.07469055821591,32.11801529
-75.18611854293657,10.07469055821591,32.15961456
-75.14986546701762,10.07469055821591,32.20705414
-75.11361239109866,10.07469055821591,32.43898773
-75.0773593151797,10.07469055821591,32.1107254
-75.04110623926074,10.07469055821591,32.39831543
-75.00485316334179,10.07469055821591,32.51976776
-74.96860008742284,10.07469055821591,32.86048126
-74.9323470115039,10.07469055821591,33.15441132
-74.89609393558494,10.07469055821591,33.27302551
-74.85984085966598,10.07469055821591,33.34278107
-74.06227318944899,10.07469055821591,34.15720367
-74.02602011353002,10.07469055821591,34.28752136
-73.98976703761107,10.07469055821591,34.34583664
-73.95351396169212,10.07469055821591,34.34583664
-73.91726088577317,10.07469055821591,34.5002861
-73.88100780985421,10.07469055821591,33.57038498
-73.84475473393526,10.07469055821591,32.98182297
-73.80850165801631,10.07469055821591,33.58039856
-73.77224858209736,10.07469055821591,34.11774063
-73.7359955061784,10.07469055821591,34.36972427
-73.69974243025945,10.07469055821591,34.38179398
-73.6634893543405,10.07469055821591,34.69374084
-73.62723627842153,10.07469055821591,34.71909714
-73.59098320250258,10.07469055821591,34.66017914
-73.55473012658362,10.07469055821591,34.66017914
-73.51847705066467,10.07469055821591,34.48668671
-73.48222397474572,10.07469055821591,34.34943771
-73.44597089882677,10.07469055821591,34.08652115
-73.40971782290781,10.07469055821591,33.91483688
-73.37346474698886,10.07469055821591,33.70309448
-73.33721167106991,10.07469055821591,33.31443787
-73.30095859515096,10.07469055821591,33.27550507
-73.264705519232,10.07469055821591,33.21034241
-73.22845244331303,10.07469055821591,33.01060104
-73.19219936739408,10.07469055821591,29.93849373
-73.15594629147513,10.07469055821591,30.38487625
-73.11969321555618,10.07469055821591,30.38487625
-73.08344013963723,10.07469055821591,26.69949341
-73.04718706371827,10.07469055821591,24.8833828
-73.01093398779932,10.07469055821591,21.15653419
-72.97468091188037,10.07469055821591,21.17920494
-75.51239622620713,10.038994511643883,31.13422012
-75.47614315028817,10.038994511643883,31.26727486
-75.43989007436923,10.038994511643883,31.32826042
-75.4036369984503,10.038994511643883,31.32826042
-75.36738392253133,10.038994511643883,31.59997177
-75.33113084661238,10.038994511643883,31.70453453
-75.29487777069343,10.038994511643883,32.051548
-75.25862469477448,10.038994511643883,32.14361572
-75.22237161885552,10.038994511643883,32.14361572
-75.18611854293657,10.038994511643883,32.06473923
-75.14986546701762,10.038994511643883,32.37976837
-75.11361239109866,10.038994511643883,32.23391724
-75.0773593151797,10.038994511643883,32.01812363
-75.04110623926074,10.038994511643883,32.58687592
-75.00485316334179,10.038994511643883,32.47869873
-74.96860008742284,10.038994511643883,32.59527588
-74.9323470115039,10.038994511643883,33.06261826
-74.89609393558494,10.038994511643883,33.18769836
-74.85984085966598,10.038994511643883,33.27938461
-74.82358778374703,10.038994511643883,33.36094666
-74.02602011353002,10.038994511643883,34.39447784
-73.98976703761107,10.038994511643883,34.45839691
-73.95351396169212,10.038994511643883,34.45839691
-73.91726088577317,10.038994511643883,34.56086349
-73.88100780985421,10.038994511643883,33.91128922
-73.84475473393526,10.038994511643883,33.95539856
-73.80850165801631,10.038994511643883,34.20949173
-73.77224858209736,10.038994511643883,34.63871384
-73.7359955061784,10.038994511643883,34.59861755
-73.69974243025945,10.038994511643883,34.66941071
-73.6634893543405,10.038994511643883,34.73993301
-73.62723627842153,10.038994511643883,34.75577927
-73.59098320250258,10.038994511643883,34.72867203
-73.55473012658362,10.038994511643883,34.72867203
-73.51847705066467,10.038994511643883,34.64701462
-73.48222397474572,10.038994511643883,34.30605316
-73.44597089882677,10.038994511643883,34.10494614
-73.40971782290781,10.038994511643883,34.01754761
-73.37346474698886,10.038994511643883,33.73135757
-73.33721167106991,10.038994511643883,33.49599838
-73.30095859515096,10.038994511643883,33.28439713
-73.264705519232,10.038994511643883,33.20464325
-73.22845244331303,10.038994511643883,31.80787659
-73.19219936739408,10.038994511643883,30.30438423
-73.15594629147513,10.038994511643883,28.62425995
-73.11969321555618,10.038994511643883,28.62425995
-73.08344013963723,10.038994511643883,24.9215889
-73.04718706371827,10.038994511643883,21.14419174
-73.01093398779932,10.038994511643883,20.24412346
-72.97468091188037,10.038994511643883,18.0690136
-75.43989007436923,10.003294527672747,31.27135658
-75.4036369984503,10.003294527672747,31.34938431
-75.36738392253133,10.003294527672747,31.61739731
-75.33113084661238,10.003294527672747,31.71473885
-75.29487777069343,10.003294527672747,32.43794632
-75.25862469477448,10.003294527672747,32.50341034
-75.22237161885552,10.003294527672747,32.50341034
-75.18611854293657,10.003294527672747,32.11097336
-75.14986546701762,10.003294527672747,31.78019142
-75.11361239109866,10.003294527672747,31.59067154
-75.0773593151797,10.003294527672747,31.54273987
-75.04110623926074,10.003294527672747,32.06471252
-75.00485316334179,10.003294527672747,32.20316315
-74.96860008742284,10.003294527672747,32.52347946
-74.9323470115039,10.003294527672747,32.82421875
-74.89609393558494,10.003294527672747,32.84093094
-74.85984085966598,10.003294527672747,32.79950714
-74.82358778374703,10.003294527672747,33.4107933
-74.02602011353002,10.003294527672747,34.57791901
-73.98976703761107,10.003294527672747,34.63182068
-73.95351396169212,10.003294527672747,34.63182068
-73.91726088577317,10.003294527672747,34.71460342
-73.88100780985421,10.003294527672747,34.66969681
-73.84475473393526,10.003294527672747,34.42620468
-73.80850165801631,10.003294527672747,34.0421524
-73.77224858209736,10.003294527672747,34.64505386
-73.7359955061784,10.003294527672747,34.77204132
-73.69974243025945,10.003294527672747,34.79584885
-73.6634893543405,10.003294527672747,34.81293106
-73.62723627842153,10.003294527672747,34.81282043
-73.59098320250258,10.003294527672747,34.76346588
-73.55473012658362,10.003294527672747,34.76346588
-73.51847705066467,10.003294527672747,34.64520645
-73.48222397474572,10.003294527672747,34.50882339
-73.44597089882677,10.003294527672747,34.13375473
-73.40971782290781,10.003294527672747,33.90834427
-73.37346474698886,10.003294527672747,33.64678192
-73.33721167106991,10.003294527672747,33.51791763
-73.30095859515096,10.003294527672747,33.31995773
-73.264705519232,10.003294527672747,33.29575348
-73.22845244331303,10.003294527672747,31.64205551
-73.19219936739408,10.003294527672747,30.51971245
-73.15594629147513,10.003294527672747,28.1558075
-73.11969321555618,10.003294527672747,28.1558075
-73.08344013963723,10.003294527672747,24.29810905
-73.04718706371827,10.003294527672747,25.20991707
-73.33721167106991,9.646081088695112,33.860672
-73.30095859515096,9.646081088695112,33.63788986
-73.264705519232,9.646081088695112,33.57048035
-73.22845244331303,9.646081088695112,33.14126205
-73.19219936739408,9.646081088695112,32.16658783
-73.15594629147513,9.646081088695112,30.60017776
-73.11969321555618,9.646081088695112,30.60017776
-73.08344013963723,9.646081088695112,27.36328697
-75.14986546701762,9.610338681174316,31.44598579
-75.11361239109866,9.610338681174316,31.54423332
-75.0773593151797,9.610338681174316,32.18283463
-75.04110623926074,9.610338681174316,32.36336899
-75.00485316334179,9.610338681174316,32.74187851
-74.96860008742284,9.610338681174316,32.9179306
-74.9323470115039,9.610338681174316,32.98739624
-74.89609393558494,9.610338681174316,33.02561569
-74.85984085966598,9.610338681174316,33.33063126
-74.82358778374703,9.610338681174316,33.46427536
-74.78733470782808,9.610338681174316,33.46427536
-73.84475473393526,9.610338681174316,33.78091812
-73.80850165801631,9.610338681174316,33.8675766
-73.77224858209736,9.610338681174316,33.86999893
-73.7359955061784,9.610338681174316,33.90220642
-73.69974243025945,9.610338681174316,33.88677979
-73.6634893543405,9.610338681174316,33.93195724
-73.62723627842153,9.610338681174316,33.98154831
-73.59098320250258,9.610338681174316,34.00534058
-73.55473012658362,9.610338681174316,34.00534058
-73.51847705066467,9.610338681174316,34.00682068
-73.48222397474572,9.610338681174316,33.9837532
-73.44597089882677,9.610338681174316,33.89477921
-73.40971782290781,9.610338681174316,33.90934372
-73.37346474698886,9.610338681174316,33.8392868
-73.33721167106991,9.610338681174316,33.81442642
-73.30095859515096,9.610338681174316,33.54387665
-73.264705519232,9.610338681174316,33.52693176
-73.22845244331303,9.610338681174316,33.08063126
-73.19219936739408,9.610338681174316,32.06475449
-73.15594629147513,9.610338681174316,29.63815117
-73.11969321555618,9.610338681174316,29.63815117
-73.08344013963723,9.610338681174316,23.52421951
-75.11361239109866,9.574592497873676,31.63553429
-75.0773593151797,9.574592497873676,32.02764511
-75.04110623926074,9.574592497873676,32.31442642
-75.00485316334179,9.574592497873676,32.76214981
-74.96860008742284,9.574592497873676,32.95380783
-74.9323470115039,9.574592497873676,32.8057251
-74.89609393558494,9.574592497873676,32.91482162
-74.85984085966598,9.574592497873676,33.14587784
-74.82358778374703,9.574592497873676,33.28872681
-74.78733470782808,9.574592497873676,33.28872681
-74.02602011353002,9.574592497873676,33.3602066
-73.98976703761107,9.574592497873676,33.41021729
-73.95351396169212,9.574592497873676,33.41021729
-73.91726088577317,9.574592497873676,33.46215057
-73.88100780985421,9.574592497873676,33.59700012
-73.84475473393526,9.574592497873676,33.7694397
-73.80850165801631,9.574592497873676,33.84623337
-73.77224858209736,9.574592497873676,33.83277893
-73.7359955061784,9.574592497873676,33.85439682
-73.69974243025945,9.574592497873676,33.85423279
-73.6634893543405,9.574592497873676,33.88998795
-73.62723627842153,9.574592497873676,33.90693283
-73.59098320250258,9.574592497873676,33.89013672
-73.55473012658362,9.574592497873676,33.89013672
-73.51847705066467,9.574592497873676,33.88090515
-73.48222397474572,9.574592497873676,33.94423294
-73.44597089882677,9.574592497873676,33.9272995
-73.40971782290781,9.574592497873676,33.92597198
-73.37346474698886,9.574592497873676,33.77256012
-73.33721167106991,9.574592497873676,33.67535782
-73.30095859515096,9.574592497873676,33.20080948
-73.264705519232,9.574592497873676,32.62870026
-73.22845244331303,9.574592497873676,30.72349358
-73.19219936739408,9.574592497873676,28.47886276
-73.15594629147513,9.574592497873676,24.94376755
-73.11969321555618,9.574592497873676,24.94376755
-73.08344013963723,9.574592497873676,24.65464401
-75.0773593151797,9.538842552309527,32.16432953
-75.00485316334179,9.538842552309527,32.84216309
-74.96860008742284,9.538842552309527,32.88153458
-74.9323470115039,9.538842552309527,33.11876678
-74.89609393558494,9.538842552309527,33.2248764
-74.85984085966598,9.538842552309527,33.34632874
-74.82358778374703,9.538842552309527,33.27928925
-74.06227318944899,9.538842552309527,33.32926178
-74.02602011353002,9.538842552309527,33.27561569
-73.98976703761107,9.538842552309527,33.33334351
-73.95351396169212,9.538842552309527,33.33334351
-73.91726088577317,9.538842552309527,33.51213837
-73.88100780985421,9.538842552309527,33.62064362
-73.84475473393526,9.538842552309527,33.62824631
-73.80850165801631,9.538842552309527,33.81669998
-73.77224858209736,9.538842552309527,33.83211136
-73.7359955061784,9.538842552309527,33.83475494
-73.69974243025945,9.538842552309527,33.84646606
-73.6634893543405,9.538842552309527,33.887043
-73.62723627842153,9.538842552309527,33.88139725
-73.59098320250258,9.538842552309527,33.8732872
-73.55473012658362,9.538842552309527,33.8732872
-73.51847705066467,9.538842552309527,33.88197327
-73.48222397474572,9.538842552309527,33.8575325
-73.44597089882677,9.538842552309527,33.92102814
-73.40971782290781,9.538842552309527,33.88867188
-73.37346474698886,9.538842552309527,33.64812469
-73.33721167106991,9.538842552309527,33.43947983
-73.30095859515096,9.538842552309527,32.85212326
-73.264705519232,9.538842552309527,32.04135513
-73.22845244331303,9.538842552309527,28.39363098
-73.19219936739408,9.538842552309527,23.43016434
-73.15594629147513,9.538842552309527,23.43016434
-75.00485316334179,9.503088858005482,32.72893143
-74.96860008742284,9.503088858005482,32.86917877
-74.9323470115039,9.503088858005482,33.06072617
