x,y,dni
-73.22845244331303,10.609649661934888,470.37054443
-73.19219936739408,10.609649661934888,471.90313721
-73.15594629147513,10.609649661934888,481.66122437
-73.11969321555618,10.609649661934888,481.66122437
-75.47614315028817,10.574014282377739,450.7973938
-75.43989007436923,10.574014282377739,451.27026367
-75.4036369984503,10.574014282377739,431.29382324
-75.36738392253133,10.574014282377739,419.37203979
-75.33113084661238,10.574014282377739,414.92327881
-75.29487777069343,10.574014282377739,414.92327881
-75.25862469477448,10.574014282377739,421.57601929
-73.59098320250258,10.574014282377739,323.09780884
-73.55473012658362,10.574014282377739,323.09780884
-73.51847705066467,10.574014282377739,359.68740845
-73.48222397474572,10.574014282377739,352.49053955
-73.44597089882677,10.574014282377739,384.99395752
-73.40971782290781,10.574014282377739,429.87561035
-73.37346474698886,10.574014282377739,413.27960205
-73.33721167106991,10.574014282377739,382.76193237
-73.30095859515096,10.574014282377739,434.60919189
-73.264705519232,10.574014282377739,444.39562988
-73.22845244331303,10.574014282377739,483.60562134
-73.19219936739408,10.574014282377739,479.9213562
-73.15594629147513,10.574014282377739,485.11904907
-73.11969321555618,10.574014282377739,485.11904907
-75.47614315028817,10.53837476493998,450.7973938
-75.43989007436923,10.53837476493998,451.27026367
-75.4036369984503,10.53837476493998,431.29382324
-75.36738392253133,10.53837476493998,419.37203979
-75.33113084661238,10.53837476493998,414.92327881
-75.29487777069343,10.53837476493998,414.92327881
-75.25862469477448,10.53837476493998,421.57601929
-73.55473012658362,10.53837476493998,357.75918579
-73.51847705066467,10.53837476493998,400.42041016
-73.48222397474572,10.53837476493998,368.08987427
-73.44597089882677,10.53837476493998,425.79260254
-73.40971782290781,10.53837476493998,460.14535522
-73.37346474698886,10.53837476493998,450.65301514
-73.33721167106991,10.53837476493998,440.45684814
-73.30095859515096,10.53837476493998,480.48355103
-73.264705519232,10.53837476493998,466.83615112
-73.22845244331303,10.53837476493998,486.26644897
-73.19219936739408,10.53837476493998,481.23574829
-73.15594629147513,10.53837476493998,482.31686401
-73.11969321555618,10.53837476493998,482.31686401
-75.47614315028817,10.502731122932278,450.26150513
-75.43989007436923,10.502731122932278,434.64205933
-75.4036369984503,10.502731122932278,414.99136353
-75.36738392253133,10.502731122932278,408.34204102
-75.33113084661238,10.502731122932278,406.83398438
-75.29487777069343,10.502731122932278,406.83398438
-75.25862469477448,10.502731122932278,410.56015015
-73.55473012658362,10.502731122932278,416.56219482
-73.51847705066467,10.502731122932278,430.33151245
-73.48222397474572,10.502731122932278,427.52877808
-73.44597089882677,10.502731122932278,444.61206055
-73.40971782290781,10.502731122932278,415.40026855
-73.37346474698886,10.502731122932278,436.71560669
-73.33721167106991,10.502731122932278,443.33398438
-73.30095859515096,10.502731122932278,459.77835083
-73.264705519232,10.502731122932278,456.72683716
-73.22845244331303,10.502731122932278,483.47039795
-73.19219936739408,10.502731122932278,485.38302612
-73.15594629147513,10.502731122932278,485.18328857
-75.47614315028817,10.467083369673231,430.96234131
-75.43989007436923,10.467083369673231,419.34176636
-75.4036369984503,10.467083369673231,408.91973877
-75.36738392253133,10.467083369673231,400.16177368
-75.33113084661238,10.467083369673231,399.86453247
-75.29487777069343,10.467083369673231,399.86453247
-75.25862469477448,10.467083369673231,401.42492676
-75.22237161885552,10.467083369673231,390.94424438
-73.62723627842153,10.467083369673231,342.07315063
-73.59098320250258,10.467083369673231,340.93450928
-73.55473012658362,10.467083369673231,340.93450928
-73.51847705066467,10.467083369673231,341.29452515
-73.48222397474572,10.467083369673231,330.76821899
-73.44597089882677,10.467083369673231,320.46151733
-73.40971782290781,10.467083369673231,302.21328735
-73.37346474698886,10.467083369673231,365.77780151
-73.33721167106991,10.467083369673231,440.5921936
-73.30095859515096,10.467083369673231,489.17150879
-73.264705519232,10.467083369673231,486.64602661
-73.22845244331303,10.467083369673231,480.69204712
-73.19219936739408,10.467083369673231,493.48684692
-75.51239622620713,10.431431518489338,429.84890747
-75.47614315028817,10.431431518489338,428.57904053
-75.43989007436923,10.431431518489338,414.3500061
-75.4036369984503,10.431431518489338,410.14685059
-75.36738392253133,10.431431518489338,400.04000854
-75.33113084661238,10.431431518489338,396.85656738
-75.29487777069343,10.431431518489338,389.98068237
-75.25862469477448,10.431431518489338,389.98068237
-75.22237161885552,10.431431518489338,392.30685425
-75.18611854293657,10.431431518489338,392.10671997
-73.7359955061784,10.431431518489338,306.00561523
-73.69974243025945,10.431431518489338,294.99740601
-73.6634893543405,10.431431518489338,334.54354858
-73.62723627842153,10.431431518489338,338.05300903
-73.59098320250258,10.431431518489338,336.38726807
-73.55473012658362,10.431431518489338,336.38726807
-73.51847705066467,10.431431518489338,325.63412476
-73.48222397474572,10.431431518489338,274.57809448
-73.44597089882677,10.431431518489338,329.23138428
-73.40971782290781,10.431431518489338,366.67849731
-73.37346474698886,10.431431518489338,413.39068604
-73.33721167106991,10.431431518489338,431.04766846
-73.30095859515096,10.431431518489338,472.69451904
-73.264705519232,10.431431518489338,465.45492554
-73.22845244331303,10.431431518489338,470.5201416
-73.19219936739408,10.431431518489338,484.63534546
-73.15594629147513,10.431431518489338,466.83096313
-75.51239622620713,10.395775582714974,426.19439697
-75.47614315028817,10.395775582714974,426.38589478
-75.43989007436923,10.395775582714974,409.94192505
-75.4036369984503,10.395775582714974,409.88491821
-75.36738392253133,10.395775582714974,402.0317688
-75.33113084661238,10.395775582714974,390.62026978
-75.29487777069343,10.395775582714974,385.05053711
-75.25862469477448,10.395775582714974,385.05053711
-75.22237161885552,10.395775582714974,401.79397583
-75.18611854293657,10.395775582714974,401.71725464
-75.14986546701762,10.395775582714974,412.39108276
-75.11361239109866,10.395775582714974,437.28533936
-75.0773593151797,10.395775582714974,437.28533936
-73.84475473393526,10.395775582714974,321.75274658
-73.77224858209736,10.395775582714974,334.2883606
-73.7359955061784,10.395775582714974,353.2071228
-73.69974243025945,10.395775582714974,367.34890747
-73.6634893543405,10.395775582714974,340.27740479
-73.62723627842153,10.395775582714974,352.33425903
-73.59098320250258,10.395775582714974,390.66247559
-73.55473012658362,10.395775582714974,390.66247559
-73.51847705066467,10.395775582714974,371.70932007
-73.48222397474572,10.395775582714974,325.76480103
-73.44597089882677,10.395775582714974,353.97644043
-73.40971782290781,10.395775582714974,388.84890747
-73.37346474698886,10.395775582714974,435.73410034
-73.33721167106991,10.395775582714974,451.20013428
-73.30095859515096,10.395775582714974,477.39273071
-73.264705519232,10.395775582714974,468.00958252
-73.22845244331303,10.395775582714974,476.87191772
-73.19219936739408,10.395775582714974,458.34082031
-73.15594629147513,10.395775582714974,443.52548218
-73.11969321555618,10.395775582714974,443.52548218
-73.08344013963723,10.395775582714974,459.06384277
-73.04718706371827,10.395775582714974,443.25628662
-73.01093398779932,10.395775582714974,413.4402771
-72.97468091188037,10.395775582714974,377.10192871
-72.93842783596142,10.395775582714974,354.90206909
-75.58490237804502,10.360115575692365,433.91259766
-75.54864930212607,10.360115575692365,425.00946045
-75.47614315028817,10.360115575692365,389.1461792
-75.43989007436923,10.360115575692365,394.91546631
-75.4036369984503,10.360115575692365,403.85247803
-75.36738392253133,10.360115575692365,392.29193115
-75.33113084661238,10.360115575692365,397.31671143
-75.29487777069343,10.360115575692365,400.74890137
-75.25862469477448,10.360115575692365,400.74890137
-75.22237161885552,10.360115575692365,405.95083618
-75.18611854293657,10.360115575692365,407.90164185
-75.14986546701762,10.360115575692365,423.15286255
-75.11361239109866,10.360115575692365,423.15286255
-75.0773593151797,10.360115575692365,451.01904297
-75.04110623926074,10.360115575692365,448.17822266
-75.00485316334179,10.360115575692365,428.31710815
-73.91726088577317,10.360115575692365,330.67861938
-73.88100780985421,10.360115575692365,370.24862671
-73.84475473393526,10.360115575692365,363.2130127
-73.80850165801631,10.360115575692365,380.25466919
-73.77224858209736,10.360115575692365,404.19204712
-73.7359955061784,10.360115575692365,412.40875244
-73.69974243025945,10.360115575692365,349.89151001
-73.6634893543405,10.360115575692365,336.17123413
-73.62723627842153,10.360115575692365,349.96261597
-73.59098320250258,10.360115575692365,406.30780029
-73.55473012658362,10.360115575692365,406.30780029
-73.51847705066467,10.360115575692365,382.07684326
-73.48222397474572,10.360115575692365,388.24136353
-73.44597089882677,10.360115575692365,411.88150024
-73.40971782290781,10.360115575692365,431.40423584
-73.37346474698886,10.360115575692365,454.94396973
-73.33721167106991,10.360115575692365,474.32150269
-73.30095859515096,10.360115575692365,487.65151978
-73.264705519232,10.360115575692365,485.15631104
-73.22845244331303,10.360115575692365,479.64932251
-73.19219936739408,10.360115575692365,443.16220093
-73.15594629147513,10.360115575692365,435.60357666
-73.11969321555618,10.360115575692365,435.60357666
-73.08344013963723,10.360115575692365,443.48562622
-73.04718706371827,10.360115575692365,429.64025879
-73.01093398779932,10.360115575692365,408.55960083
-72.97468091188037,10.360115575692365,366.93835449
-72.93842783596142,10.360115575692365,423.5506897
-75.58490237804502,10.324451510771578,437.85409546
-75.47614315028817,10.324451510771578,391.52108765
-75.43989007436923,10.324451510771578,394.46984863
-75.4036369984503,10.324451510771578,392.15753174
-75.36738392253133,10.324451510771578,392.63357544
-75.33113084661238,10.324451510771578,403.91439819
-75.29487777069343,10.324451510771578,410.17562866
-75.25862469477448,10.324451510771578,410.17562866
-75.22237161885552,10.324451510771578,409.74423218
-75.18611854293657,10.324451510771578,419.24780273
-75.14986546701762,10.324451510771578,419.24780273
-75.11361239109866,10.324451510771578,440.66574097
-75.0773593151797,10.324451510771578,430.31616211
-75.04110623926074,10.324451510771578,443.49697876
-75.00485316334179,10.324451510771578,432.42437744
-74.96860008742284,10.324451510771578,442.58822632
-73.95351396169212,10.324451510771578,403.31137085
-73.91726088577317,10.324451510771578,390.87329102
-73.88100780985421,10.324451510771578,359.69656372
-73.84475473393526,10.324451510771578,366.33508301
-73.80850165801631,10.324451510771578,406.50875854
-73.77224858209736,10.324451510771578,395.30505371
-73.7359955061784,10.324451510771578,348.21932983
-73.69974243025945,10.324451510771578,321.06863403
-73.6634893543405,10.324451510771578,330.52697754
-73.62723627842153,10.324451510771578,341.96261597
-73.59098320250258,10.324451510771578,406.45944214
-73.55473012658362,10.324451510771578,406.45944214
-73.51847705066467,10.324451510771578,377.82546997
-73.48222397474572,10.324451510771578,415.25604248
-73.44597089882677,10.324451510771578,442.41986084
-73.40971782290781,10.324451510771578,459.45727539
-73.37346474698886,10.324451510771578,472.24478149
-73.33721167106991,10.324451510771578,475.41137695
-73.30095859515096,10.324451510771578,489.05740356
-73.264705519232,10.324451510771578,473.18795776
-73.22845244331303,10.324451510771578,457.67959595
-73.19219936739408,10.324451510771578,429.79916382
-73.15594629147513,10.324451510771578,427.21316528
-73.11969321555618,10.324451510771578,427.21316528
-73.08344013963723,10.324451510771578,427.39889526
-73.04718706371827,10.324451510771578,412.20425415
-73.01093398779932,10.324451510771578,393.8973999
-72.97468091188037,10.324451510771578,394.45013428
-72.93842783596142,10.324451510771578,416.65081787
-75.58490237804502,10.288783401310479,437.85409546
-75.51239622620713,10.288783401310479,409.49108887
-75.47614315028817,10.288783401310479,399.19644165
-75.43989007436923,10.288783401310479,395.92218018
-75.4036369984503,10.288783401310479,396.18478394
-75.36738392253133,10.288783401310479,397.02505493
-75.33113084661238,10.288783401310479,402.39602661
-75.29487777069343,10.288783401310479,411.85491943
-75.25862469477448,10.288783401310479,411.85491943
-75.22237161885552,10.288783401310479,418.32699585
-75.18611854293657,10.288783401310479,432.99835205
-75.14986546701762,10.288783401310479,432.99835205
-75.11361239109866,10.288783401310479,451.60232544
-75.0773593151797,10.288783401310479,435.30862427
-75.04110623926074,10.288783401310479,436.0246582
-75.00485316334179,10.288783401310479,430.7590332
-74.96860008742284,10.288783401310479,448.41275024
-73.95351396169212,10.288783401310479,415.10452271
-73.91726088577317,10.288783401310479,388.02713013
-73.88100780985421,10.288783401310479,382.53274536
-73.84475473393526,10.288783401310479,415.9045105
-73.80850165801631,10.288783401310479,406.24356079
-73.77224858209736,10.288783401310479,338.73602295
-73.7359955061784,10.288783401310479,300.88739014
-73.69974243025945,10.288783401310479,364.67959595
-73.6634893543405,10.288783401310479,329.56616211
-73.62723627842153,10.288783401310479,339.06478882
-73.59098320250258,10.288783401310479,401.96261597
-73.55473012658362,10.288783401310479,401.96261597
-73.51847705066467,10.288783401310479,338.16314697
-73.48222397474572,10.288783401310479,395.01315308
-73.44597089882677,10.288783401310479,453.13452148
-73.40971782290781,10.288783401310479,471.79699707
-73.37346474698886,10.288783401310479,469.57260132
-73.33721167106991,10.288783401310479,470.19192505
-73.30095859515096,10.288783401310479,472.88369751
-73.264705519232,10.288783401310479,446.05834961
-73.22845244331303,10.288783401310479,417.0473938
-73.19219936739408,10.288783401310479,411.80136108
-73.15594629147513,10.288783401310479,418.45751953
-73.11969321555618,10.288783401310479,418.45751953
-73.08344013963723,10.288783401310479,403.33053589
-73.04718706371827,10.288783401310479,389.76809692
-73.01093398779932,10.288783401310479,375.00576782
-72.97468091188037,10.288783401310479,412.27163696
-72.93842783596142,10.288783401310479,420.63452148
-75.58490237804502,10.253111260674727,437.2467041
-75.54864930212607,10.253111260674727,422.19876099
-75.51239622620713,10.253111260674727,421.26068115
-75.47614315028817,10.253111260674727,407.6869812
-75.43989007436923,10.253111260674727,400.13684082
-75.4036369984503,10.253111260674727,405.37698364
-75.36738392253133,10.253111260674727,396.88574219
-75.33113084661238,10.253111260674727,393.37643433
-75.29487777069343,10.253111260674727,407.59588623
-75.25862469477448,10.253111260674727,407.59588623
-75.22237161885552,10.253111260674727,427.18505859
-75.18611854293657,10.253111260674727,427.18505859
-75.14986546701762,10.253111260674727,442.66903687
-75.11361239109866,10.253111260674727,440.75149536
-75.0773593151797,10.253111260674727,424.91137695
-75.04110623926074,10.253111260674727,421.93493652
-75.00485316334179,10.253111260674727,422.48425293
-74.96860008742284,10.253111260674727,434.06054688
-74.9323470115039,10.253111260674727,452.56686401
-73.98976703761107,10.253111260674727,421.66656494
-73.95351396169212,10.253111260674727,415.10452271
-73.91726088577317,10.253111260674727,388.02713013
-73.88100780985421,10.253111260674727,382.53274536
-73.84475473393526,10.253111260674727,415.9045105
-73.80850165801631,10.253111260674727,406.24356079
-73.77224858209736,10.253111260674727,338.73602295
-73.7359955061784,10.253111260674727,300.88739014
-73.69974243025945,10.253111260674727,364.67959595
-73.6634893543405,10.253111260674727,329.56616211
-73.62723627842153,10.253111260674727,339.06478882
-73.59098320250258,10.253111260674727,401.96261597
-73.55473012658362,10.253111260674727,401.96261597
-73.51847705066467,10.253111260674727,338.16314697
-73.48222397474572,10.253111260674727,395.01315308
-73.44597089882677,10.253111260674727,453.13452148
-73.40971782290781,10.253111260674727,471.79699707
-73.37346474698886,10.253111260674727,469.57260132
-73.33721167106991,10.253111260674727,470.19192505
-73.30095859515096,10.253111260674727,472.88369751
-73.264705519232,10.253111260674727,446.05834961
-73.22845244331303,10.253111260674727,417.0473938
-73.19219936739408,10.253111260674727,411.80136108
-73.15594629147513,10.253111260674727,418.45751953
-73.11969321555618,10.253111260674727,418.45751953
-73.08344013963723,10.253111260674727,403.33053589
-73.04718706371827,10.253111260674727,389.76809692
-73.01093398779932,10.253111260674727,375.00576782
-72.97468091188037,10.253111260674727,412.27163696
-72.93842783596142,10.253111260674727,420.63452148
-75.51239622620713,10.217435102237731,426.42245483
-75.47614315028817,10.217435102237731,407.82232666
-75.43989007436923,10.217435102237731,399.95028687
-75.4036369984503,10.217435102237731,402.3526001
-75.36738392253133,10.217435102237731,395.18740845
-75.33113084661238,10.217435102237731,389.26300049
-75.29487777069343,10.217435102237731,404.14862061
-75.25862469477448,10.217435102237731,404.14862061
-75.22237161885552,10.217435102237731,404.14862061
-75.18611854293657,10.217435102237731,428.92739868
-75.14986546701762,10.217435102237731,429.51464844
-75.11361239109866,10.217435102237731,416.86932373
-75.0773593151797,10.217435102237731,406.89123535
-75.04110623926074,10.217435102237731,403.41644287
-75.00485316334179,10.217435102237731,416.63711548
-74.96860008742284,10.217435102237731,432.4967041
-74.9323470115039,10.217435102237731,452.56686401
-74.02602011353002,10.217435102237731,433.13726807
-73.98976703761107,10.217435102237731,433.13726807
-73.95351396169212,10.217435102237731,435.19110107
-73.91726088577317,10.217435102237731,421.33740234
-73.88100780985421,10.217435102237731,416.30630493
-73.84475473393526,10.217435102237731,403.04067993
-73.80850165801631,10.217435102237731,362.60220337
-73.77224858209736,10.217435102237731,345.29205322
-73.7359955061784,10.217435102237731,334.95767212
-73.69974243025945,10.217435102237731,399.07040405
-73.6634893543405,10.217435102237731,396.30383301
-73.62723627842153,10.217435102237731,399.27261353
-73.59098320250258,10.217435102237731,426.91122437
-73.55473012658362,10.217435102237731,426.91122437
-73.51847705066467,10.217435102237731,408.44369507
-73.48222397474572,10.217435102237731,433.97329712
-73.44597089882677,10.217435102237731,453.0480957
-73.40971782290781,10.217435102237731,465.29193115
-73.37346474698886,10.217435102237731,459.41412354
-73.33721167106991,10.217435102237731,462.64163208
-73.30095859515096,10.217435102237731,456.66055298
-73.264705519232,10.217435102237731,438.88330078
-73.22845244331303,10.217435102237731,427.39492798
-73.19219936739408,10.217435102237731,424.50836182
-73.15594629147513,10.217435102237731,412.16192627
-73.11969321555618,10.217435102237731,412.16192627
-73.08344013963723,10.217435102237731,404.22808838
-73.04718706371827,10.217435102237731,378.78341675
-73.01093398779932,10.217435102237731,351.45028687
-72.97468091188037,10.217435102237731,377.40396118
-72.93842783596142,10.217435102237731,387.39807129
-75.51239622620713,10.181754939380644,426.42245483
-75.47614315028817,10.181754939380644,407.82232666
-75.43989007436923,10.181754939380644,399.95028687
-75.4036369984503,10.181754939380644,402.3526001
-75.36738392253133,10.181754939380644,395.18740845
-75.33113084661238,10.181754939380644,389.26300049
-75.29487777069343,10.181754939380644,404.14862061
-75.25862469477448,10.181754939380644,404.14862061
-75.22237161885552,10.181754939380644,404.14862061
-75.18611854293657,10.181754939380644,428.92739868
-75.14986546701762,10.181754939380644,429.51464844
-75.11361239109866,10.181754939380644,416.86932373
-75.0773593151797,10.181754939380644,406.89123535
-75.04110623926074,10.181754939380644,403.41644287
-75.00485316334179,10.181754939380644,416.63711548
-74.96860008742284,10.181754939380644,432.4967041
-74.9323470115039,10.181754939380644,444.15014648
-74.02602011353002,10.181754939380644,454.92288208
-73.98976703761107,10.181754939380644,446.4571228
-73.95351396169212,10.181754939380644,446.4571228
-73.91726088577317,10.181754939380644,422.54177856
-73.88100780985421,10.181754939380644,401.24343872
-73.84475473393526,10.181754939380644,378.15863037
-73.80850165801631,10.181754939380644,365.10821533
-73.77224858209736,10.181754939380644,376.91122437
-73.7359955061784,10.181754939380644,373.40560913
-73.69974243025945,10.181754939380644,429.3772583
-73.6634893543405,10.181754939380644,432.85617065
-73.62723627842153,10.181754939380644,404.14987183
-73.59098320250258,10.181754939380644,428.36795044
-73.55473012658362,10.181754939380644,428.36795044
-73.51847705066467,10.181754939380644,438.92861938
-73.48222397474572,10.181754939380644,450.62179565
-73.44597089882677,10.181754939380644,450.31549072
-73.40971782290781,10.181754939380644,449.05371094
-73.37346474698886,10.181754939380644,448.66122437
-73.33721167106991,10.181754939380644,448.4369812
-73.30095859515096,10.181754939380644,438.55493164
-73.264705519232,10.181754939380644,434.99465942
-73.22845244331303,10.181754939380644,447.40548706
-73.19219936739408,10.181754939380644,409.35617065
-73.15594629147513,10.181754939380644,426.5402832
-73.11969321555618,10.181754939380644,426.5402832
-73.08344013963723,10.181754939380644,410.26931763
-73.04718706371827,10.181754939380644,371.5194397
-73.01093398779932,10.181754939380644,312.10671997
-72.97468091188037,10.181754939380644,351.16656494
-72.93842783596142,10.181754939380644,426.9006958
-75.69366160580185,10.146070785492332,434.21014404
-75.51239622620713,10.146070785492332,421.11465454
-75.47614315028817,10.146070785492332,411.6272583
-75.43989007436923,10.146070785492332,400.95727539
-75.4036369984503,10.146070785492332,389.67752075
-75.36738392253133,10.146070785492332,388.484375
-75.33113084661238,10.146070785492332,397.05465698
-75.29487777069343,10.146070785492332,397.05465698
-75.25862469477448,10.146070785492332,409.76904297
-75.22237161885552,10.146070785492332,409.76904297
-75.18611854293657,10.146070785492332,424.94192505
-75.14986546701762,10.146070785492332,419.06231689
-75.11361239109866,10.146070785492332,408.2668457
-75.0773593151797,10.146070785492332,394.3369751
-75.04110623926074,10.146070785492332,392.32589722
-75.00485316334179,10.146070785492332,408.16275024
-74.96860008742284,10.146070785492332,430.9850769
-74.02602011353002,10.146070785492332,466.03479004
-73.98976703761107,10.146070785492332,434.09780884
-73.95351396169212,10.146070785492332,434.09780884
-73.91726088577317,10.146070785492332,401.58261108
-73.88100780985421,10.146070785492332,401.30371094
-73.84475473393526,10.146070785492332,390.04425049
-73.80850165801631,10.146070785492332,367.52246094
-73.77224858209736,10.146070785492332,388.36889648
-73.7359955061784,10.146070785492332,403.53027344
-73.69974243025945,10.146070785492332,441.9168396
-73.6634893543405,10.146070785492332,441.98190308
-73.62723627842153,10.146070785492332,441.43466187
-73.59098320250258,10.146070785492332,452.02505493
-73.55473012658362,10.146070785492332,452.02505493
-73.51847705066467,10.146070785492332,454.86697388
-73.48222397474572,10.146070785492332,453.5305481
-73.44597089882677,10.146070785492332,451.17080688
-73.40971782290781,10.146070785492332,446.19644165
-73.37346474698886,10.146070785492332,459.41287231
-73.33721167106991,10.146070785492332,456.39398193
-73.30095859515096,10.146070785492332,441.98876953
-73.264705519232,10.146070785492332,435.21643066
-73.22845244331303,10.146070785492332,424.79943848
-73.19219936739408,10.146070785492332,422.44793701
-73.15594629147513,10.146070785492332,429.65411377
-73.11969321555618,10.146070785492332,429.65411377
-73.08344013963723,10.146070785492332,394.92410278
-73.04718706371827,10.146070785492332,312.12368774
-73.01093398779932,10.146070785492332,337.23028564
-72.97468091188037,10.146070785492332,418.6026001
-72.93842783596142,10.146070785492332,488.371521
-75.54864930212607,10.110382653969346,420.14453125
-75.51239622620713,10.110382653969346,427.31069946
-75.47614315028817,10.110382653969346,421.13754272
-75.43989007436923,10.110382653969346,401.6675415
-75.4036369984503,10.110382653969346,385.01220703
-75.36738392253133,10.110382653969346,382.02822876
-75.33113084661238,10.110382653969346,382.02822876
-75.29487777069343,10.110382653969346,409.82028198
-75.25862469477448,10.110382653969346,417.01272583
-75.22237161885552,10.110382653969346,417.01272583
-75.18611854293657,10.110382653969346,426.60055542
-75.14986546701762,10.110382653969346,410.03793335
-75.11361239109866,10.110382653969346,402.22467041
-75.0773593151797,10.110382653969346,402.97601318
-75.04110623926074,10.110382653969346,400.97930908
-75.00485316334179,10.110382653969346,407.66204834
-74.96860008742284,10.110382653969346,424.46658325
-74.9323470115039,10.110382653969346,440.46151733
-74.06227318944899,10.110382653969346,464.06863403
-74.02602011353002,10.110382653969346,476.92272949
-73.98976703761107,10.110382653969346,440.63314819
-73.95351396169212,10.110382653969346,440.63314819
-73.91726088577317,10.110382653969346,411.34341431
-73.88100780985421,10.110382653969346,395.2545166
-73.84475473393526,10.110382653969346,391.60464478
-73.80850165801631,10.110382653969346,395.67971802
-73.77224858209736,10.110382653969346,416.11767578
-73.7359955061784,10.110382653969346,444.63616943
-73.69974243025945,10.110382653969346,465.03588867
-73.6634893543405,10.110382653969346,468.12686157
-73.62723627842153,10.110382653969346,470.45315552
-73.59098320250258,10.110382653969346,465.49713135
-73.55473012658362,10.110382653969346,465.49713135
-73.51847705066467,10.110382653969346,460.5675354
-73.48222397474572,10.110382653969346,454.82232666
-73.44597089882677,10.110382653969346,458.1857605
-73.40971782290781,10.110382653969346,453.42547607
-73.37346474698886,10.110382653969346,462.75039673
-73.33721167106991,10.110382653969346,458.22683716
