x,y,cenital
-75.33113084661238,10.6452808903087,43.21564102
-75.29487777069343,10.6452808903087,43.21564102
-75.25862469477448,10.6452808903087,43.21835327
-73.59098320250258,10.6452808903087,43.47691345
-73.55473012658362,10.6452808903087,43.47691345
-73.51847705066467,10.6452808903087,43.47988129
-73.48222397474572,10.6452808903087,43.48500824
-73.44597089882677,10.6452808903087,43.492733
-73.40971782290781,10.6452808903087,43.49551392
-73.37346474698886,10.6452808903087,43.51296616
-73.33721167106991,10.6452808903087,43.51546097
-73.30095859515096,10.6452808903087,43.52472687
-73.264705519232,10.6452808903087,43.52767944
-73.22845244331303,10.6452808903087,43.53394699
-73.19219936739408,10.6452808903087,43.54077911
-73.15594629147513,10.6452808903087,43.55386734
-73.11969321555618,10.6452808903087,43.55386734
-75.43989007436923,10.609649661934888,43.19345474
-75.4036369984503,10.609649661934888,43.19809723
-75.36738392253133,10.609649661934888,43.2007103
-75.33113084661238,10.609649661934888,43.20875931
-75.29487777069343,10.609649661934888,43.20875931
-75.25862469477448,10.609649661934888,43.21490097
-73.59098320250258,10.609649661934888,43.47691345
-73.55473012658362,10.609649661934888,43.47691345
-73.51847705066467,10.609649661934888,43.47988129
-73.48222397474572,10.609649661934888,43.48500824
-73.44597089882677,10.609649661934888,43.492733
-73.40971782290781,10.609649661934888,43.49551392
-73.37346474698886,10.609649661934888,43.51031876
-73.33721167106991,10.609649661934888,43.5134697
-73.30095859515096,10.609649661934888,43.52262878
-73.264705519232,10.609649661934888,43.52492142
-73.22845244331303,10.609649661934888,43.53049088
-73.19219936739408,10.609649661934888,43.53701401
-73.15594629147513,10.609649661934888,43.54708099
-73.11969321555618,10.609649661934888,43.54708099
-75.47614315028817,10.574014282377739,43.18387985
-75.43989007436923,10.574014282377739,43.18324661
-75.4036369984503,10.574014282377739,43.19124985
-75.36738392253133,10.574014282377739,43.19734573
-75.33113084661238,10.574014282377739,43.20532227
-75.29487777069343,10.574014282377739,43.20532227
-75.25862469477448,10.574014282377739,43.20814896
-73.59098320250258,10.574014282377739,43.46976852
-73.55473012658362,10.574014282377739,43.46976852
-73.51847705066467,10.574014282377739,43.47683334
-73.48222397474572,10.574014282377739,43.48009872
-73.44597089882677,10.574014282377739,43.48577881
-73.40971782290781,10.574014282377739,43.49227524
-73.37346474698886,10.574014282377739,43.50278854
-73.33721167106991,10.574014282377739,43.50535583
-73.30095859515096,10.574014282377739,43.51107025
-73.264705519232,10.574014282377739,43.51742554
-73.22845244331303,10.574014282377739,43.52362823
-73.19219936739408,10.574014282377739,43.52695847
-73.15594629147513,10.574014282377739,43.53348923
-73.11969321555618,10.574014282377739,43.53348923
-75.47614315028817,10.53837476493998,43.18387985
-75.43989007436923,10.53837476493998,43.18324661
-75.4036369984503,10.53837476493998,43.19124985
-75.36738392253133,10.53837476493998,43.19734573
-75.33113084661238,10.53837476493998,43.20532227
-75.29487777069343,10.53837476493998,43.20532227
-75.25862469477448,10.53837476493998,43.20814896
-73.55473012658362,10.53837476493998,43.45783234
-73.51847705066467,10.53837476493998,43.46815872
-73.48222397474572,10.53837476493998,43.47373962
-73.44597089882677,10.53837476493998,43.47874451
-73.40971782290781,10.53837476493998,43.48484421
-73.37346474698886,10.53837476493998,43.49085999
-73.33721167106991,10.53837476493998,43.49829483
-73.30095859515096,10.53837476493998,43.50517654
-73.264705519232,10.53837476493998,43.50775909
-73.22845244331303,10.53837476493998,43.51671982
-73.19219936739408,10.53837476493998,43.52335739
-73.15594629147513,10.53837476493998,43.52649307
-73.11969321555618,10.53837476493998,43.52649307
-75.47614315028817,10.502731122932278,43.17704391
-75.43989007436923,10.502731122932278,43.1763382
-75.4036369984503,10.502731122932278,43.18785477
-75.36738392253133,10.502731122932278,43.1905365
-75.33113084661238,10.502731122932278,43.19543457
-75.29487777069343,10.502731122932278,43.19543457
-75.25862469477448,10.502731122932278,43.19828033
-73.55473012658362,10.502731122932278,43.45157242
-73.51847705066467,10.502731122932278,43.45900726
-73.48222397474572,10.502731122932278,43.4647522
-73.44597089882677,10.502731122932278,43.47707748
-73.40971782290781,10.502731122932278,43.47629166
-73.37346474698886,10.502731122932278,43.48836136
-73.33721167106991,10.502731122932278,43.49068832
-73.30095859515096,10.502731122932278,43.50085068
-73.264705519232,10.502731122932278,43.50414276
-73.22845244331303,10.502731122932278,43.50643158
-73.19219936739408,10.502731122932278,43.51306152
-73.15594629147513,10.502731122932278,43.51971054
-75.47614315028817,10.467083369673231,43.16689301
-75.43989007436923,10.467083369673231,43.17217255
-75.4036369984503,10.467083369673231,43.17755508
-75.36738392253133,10.467083369673231,43.18376541
-75.33113084661238,10.467083369673231,43.18859863
-75.29487777069343,10.467083369673231,43.18859863
-75.25862469477448,10.467083369673231,43.19485474
-75.22237161885552,10.467083369673231,43.19704056
-73.62723627842153,10.467083369673231,43.44064331
-73.59098320250258,10.467083369673231,43.443573
-73.55473012658362,10.467083369673231,43.443573
-73.51847705066467,10.467083369673231,43.45088959
-73.48222397474572,10.467083369673231,43.45738602
-73.44597089882677,10.467083369673231,43.46926498
-73.40971782290781,10.467083369673231,43.46834946
-73.37346474698886,10.467083369673231,43.47680664
-73.33721167106991,10.467083369673231,43.48463821
-73.30095859515096,10.467083369673231,43.49323273
-73.264705519232,10.467083369673231,43.49663544
-73.22845244331303,10.467083369673231,43.50299072
-73.19219936739408,10.467083369673231,43.50627136
-75.51239622620713,10.431431518489338,43.15470505
-75.47614315028817,10.431431518489338,43.16004944
-75.43989007436923,10.431431518489338,43.16545105
-75.4036369984503,10.431431518489338,43.17074966
-75.36738392253133,10.431431518489338,43.1735611
-75.33113084661238,10.431431518489338,43.18173218
-75.29487777069343,10.431431518489338,43.18449402
-75.25862469477448,10.431431518489338,43.18449402
-75.22237161885552,10.431431518489338,43.19007492
-75.18611854293657,10.431431518489338,43.19525528
-73.7359955061784,10.431431518489338,43.41251373
-73.69974243025945,10.431431518489338,43.41578674
-73.6634893543405,10.431431518489338,43.42675781
-73.62723627842153,10.431431518489338,43.42967224
-73.59098320250258,10.431431518489338,43.4392128
-73.55473012658362,10.431431518489338,43.4392128
-73.51847705066467,10.431431518489338,43.44285583
-73.48222397474572,10.431431518489338,43.44904709
-73.44597089882677,10.431431518489338,43.45797348
-73.40971782290781,10.431431518489338,43.46108627
-73.37346474698886,10.431431518489338,43.46989441
-73.33721167106991,10.431431518489338,43.47320557
-73.30095859515096,10.431431518489338,43.4828186
-73.264705519232,10.431431518489338,43.48620224
-73.22845244331303,10.431431518489338,43.49608612
-73.19219936739408,10.431431518489338,43.49945068
-73.15594629147513,10.431431518489338,43.50620651
-75.51239622620713,10.395775582714974,43.14801025
-75.47614315028817,10.395775582714974,43.15338135
-75.43989007436923,10.395775582714974,43.15606308
-75.4036369984503,10.395775582714974,43.16741943
-75.36738392253133,10.395775582714974,43.16687012
-75.33113084661238,10.395775582714974,43.17504501
-75.29487777069343,10.395775582714974,43.18117142
-75.25862469477448,10.395775582714974,43.18117142
-75.22237161885552,10.395775582714974,43.18672943
-75.18611854293657,10.395775582714974,43.18844604
-75.14986546701762,10.395775582714974,43.19723129
-75.11361239109866,10.395775582714974,43.20207214
-75.0773593151797,10.395775582714974,43.20207214
-73.84475473393526,10.395775582714974,43.38951492
-73.77224858209736,10.395775582714974,43.39976501
-73.7359955061784,10.395775582714974,43.40579987
-73.69974243025945,10.395775582714974,43.40925217
-73.6634893543405,10.395775582714974,43.41959763
-73.62723627842153,10.395775582714974,43.4223938
-73.59098320250258,10.395775582714974,43.42922592
-73.55473012658362,10.395775582714974,43.42922592
-73.51847705066467,10.395775582714974,43.43553162
-73.48222397474572,10.395775582714974,43.44435883
-73.44597089882677,10.395775582714974,43.45009613
-73.40971782290781,10.395775582714974,43.45326996
-73.37346474698886,10.395775582714974,43.46305847
-73.33721167106991,10.395775582714974,43.46965027
-73.30095859515096,10.395775582714974,43.47612381
-73.264705519232,10.395775582714974,43.48277664
-73.22845244331303,10.395775582714974,43.48937988
-73.19219936739408,10.395775582714974,43.49267197
-73.15594629147513,10.395775582714974,43.49956131
-73.11969321555618,10.395775582714974,43.49956131
-73.08344013963723,10.395775582714974,43.51016998
-73.04718706371827,10.395775582714974,43.51367569
-73.01093398779932,10.395775582714974,43.52825165
-72.97468091188037,10.395775582714974,43.52934265
-72.93842783596142,10.395775582714974,43.54029846
-75.58490237804502,10.360115575692365,43.13087082
-75.54864930212607,10.360115575692365,43.13345718
-75.47614315028817,10.360115575692365,43.14675522
-75.43989007436923,10.360115575692365,43.14950943
-75.4036369984503,10.360115575692365,43.15763092
-75.36738392253133,10.360115575692365,43.16027832
-75.33113084661238,10.360115575692365,43.16838074
-75.29487777069343,10.360115575692365,43.17115021
-75.25862469477448,10.360115575692365,43.17115021
-75.22237161885552,10.360115575692365,43.17651749
-75.18611854293657,10.360115575692365,43.18173599
-75.14986546701762,10.360115575692365,43.18989182
-75.11361239109866,10.360115575692365,43.18989182
-75.0773593151797,10.360115575692365,43.19539642
-75.04110623926074,10.360115575692365,43.19818878
-75.00485316334179,10.360115575692365,43.20640182
-73.91726088577317,10.360115575692365,43.36638641
-73.88100780985421,10.360115575692365,43.37057877
-73.84475473393526,10.360115575692365,43.37950897
-73.80850165801631,10.360115575692365,43.38619614
-73.77224858209736,10.360115575692365,43.39353561
-73.7359955061784,10.360115575692365,43.4008255
-73.69974243025945,10.360115575692365,43.40386581
-73.6634893543405,10.360115575692365,43.41337585
-73.62723627842153,10.360115575692365,43.41648102
-73.59098320250258,10.360115575692365,43.42574692
-73.55473012658362,10.360115575692365,43.42574692
-73.51847705066467,10.360115575692365,43.42857361
-73.48222397474572,10.360115575692365,43.43702316
-73.44597089882677,10.360115575692365,43.44343948
-73.40971782290781,10.360115575692365,43.44965744
-73.37346474698886,10.360115575692365,43.4562149
-73.33721167106991,10.360115575692365,43.45951843
-73.30095859515096,10.360115575692365,43.46934128
-73.264705519232,10.360115575692365,43.47273636
-73.22845244331303,10.360115575692365,43.48274231
-73.19219936739408,10.360115575692365,43.48598099
-73.15594629147513,10.360115575692365,43.49644852
-73.11969321555618,10.360115575692365,43.49644852
-73.08344013963723,10.360115575692365,43.50352478
-73.04718706371827,10.360115575692365,43.50730133
-73.01093398779932,10.360115575692365,43.51937485
-72.97468091188037,10.360115575692365,43.52325439
-72.93842783596142,10.360115575692365,43.53525925
-75.58490237804502,10.324451510771578,43.12488556
-75.47614315028817,10.324451510771578,43.14033508
-75.43989007436923,10.324451510771578,43.14569092
-75.4036369984503,10.324451510771578,43.15090561
-75.36738392253133,10.324451510771578,43.15696716
-75.33113084661238,10.324451510771578,43.16166687
-75.29487777069343,10.324451510771578,43.1677475
-75.25862469477448,10.324451510771578,43.1677475
-75.22237161885552,10.324451510771578,43.16963959
-75.18611854293657,10.324451510771578,43.17839432
-75.14986546701762,10.324451510771578,43.17839432
-75.11361239109866,10.324451510771578,43.18321609
-75.0773593151797,10.324451510771578,43.18874359
-75.04110623926074,10.324451510771578,43.19475174
-75.00485316334179,10.324451510771578,43.20314407
-74.96860008742284,10.324451510771578,43.20592499
-73.95351396169212,10.324451510771578,43.35302734
-73.91726088577317,10.324451510771578,43.36351776
-73.88100780985421,10.324451510771578,43.36754227
-73.84475473393526,10.324451510771578,43.37241745
-73.80850165801631,10.324451510771578,43.38246536
-73.77224858209736,10.324451510771578,43.38724518
-73.7359955061784,10.324451510771578,43.39329529
-73.69974243025945,10.324451510771578,43.4000206
-73.6634893543405,10.324451510771578,43.40630722
-73.62723627842153,10.324451510771578,43.41340256
-73.59098320250258,10.324451510771578,43.41529083
-73.55473012658362,10.324451510771578,43.41529083
-73.51847705066467,10.324451510771578,43.42668152
-73.48222397474572,10.324451510771578,43.42843628
-73.44597089882677,10.324451510771578,43.44011307
-73.40971782290781,10.324451510771578,43.43973923
-73.37346474698886,10.324451510771578,43.45283508
-73.33721167106991,10.324451510771578,43.45278549
-73.30095859515096,10.324451510771578,43.46273804
-73.264705519232,10.324451510771578,43.46931076
-73.22845244331303,10.324451510771578,43.47258759
-73.19219936739408,10.324451510771578,43.48276138
-73.15594629147513,10.324451510771578,43.48628616
-73.11969321555618,10.324451510771578,43.48628616
-73.08344013963723,10.324451510771578,43.49727249
-73.04718706371827,10.324451510771578,43.50393295
-73.01093398779932,10.324451510771578,43.51531982
-72.97468091188037,10.324451510771578,43.51902008
-72.93842783596142,10.324451510771578,43.53160095
-75.58490237804502,10.288783401310479,43.12488556
-75.51239622620713,10.288783401310479,43.12541962
-75.47614315028817,10.288783401310479,43.13360214
-75.43989007436923,10.288783401310479,43.13638687
-75.4036369984503,10.288783401310479,43.14419937
-75.36738392253133,10.288783401310479,43.14684677
-75.33113084661238,10.288783401310479,43.15503693
-75.29487777069343,10.288783401310479,43.15753174
-75.25862469477448,10.288783401310479,43.15753174
-75.22237161885552,10.288783401310479,43.16300583
-75.18611854293657,10.288783401310479,43.16835785
-75.14986546701762,10.288783401310479,43.16835785
-75.11361239109866,10.288783401310479,43.17654037
-75.0773593151797,10.288783401310479,43.18214798
-75.04110623926074,10.288783401310479,43.18486786
-75.00485316334179,10.288783401310479,43.19321823
-74.96860008742284,10.288783401310479,43.19594955
-73.95351396169212,10.288783401310479,43.34273529
-73.91726088577317,10.288783401310479,43.35272598
-73.88100780985421,10.288783401310479,43.35617828
-73.84475473393526,10.288783401310479,43.36278534
-73.80850165801631,10.288783401310479,43.37347794
-73.77224858209736,10.288783401310479,43.38038635
-73.7359955061784,10.288783401310479,43.38602066
-73.69974243025945,10.288783401310479,43.38878632
-73.6634893543405,10.288783401310479,43.39863205
-73.62723627842153,10.288783401310479,43.4016304
-73.59098320250258,10.288783401310479,43.41128159
-73.55473012658362,10.288783401310479,43.41128159
-73.51847705066467,10.288783401310479,43.41449738
-73.48222397474572,10.288783401310479,43.42076874
-73.44597089882677,10.288783401310479,43.42963409
-73.40971782290781,10.288783401310479,43.43626404
-73.37346474698886,10.288783401310479,43.4426918
-73.33721167106991,10.288783401310479,43.44615173
-73.30095859515096,10.288783401310479,43.45596695
-73.264705519232,10.288783401310479,43.45937347
-73.22845244331303,10.288783401310479,43.46929932
-73.19219936739408,10.288783401310479,43.47279358
-73.15594629147513,10.288783401310479,43.48344803
-73.11969321555618,10.288783401310479,43.48344803
-73.08344013963723,10.288783401310479,43.49099731
-73.04718706371827,10.288783401310479,43.49489212
-73.01093398779932,10.288783401310479,43.50722122
-72.97468091188037,10.288783401310479,43.51077652
-72.93842783596142,10.288783401310479,43.52249908
-75.58490237804502,10.253111260674727,43.10833359
-75.54864930212607,10.253111260674727,43.11352921
-75.51239622620713,10.253111260674727,43.11884308
-75.47614315028817,10.253111260674727,43.1268425
-75.43989007436923,10.253111260674727,43.13298035
-75.4036369984503,10.253111260674727,43.13751221
-75.36738392253133,10.253111260674727,43.1435318
-75.33113084661238,10.253111260674727,43.15161514
-75.29487777069343,10.253111260674727,43.15091324
-75.25862469477448,10.253111260674727,43.15091324
-75.22237161885552,10.253111260674727,43.15964127
-75.18611854293657,10.253111260674727,43.15964127
-75.14986546701762,10.253111260674727,43.16509247
-75.11361239109866,10.253111260674727,43.16725159
-75.0773593151797,10.253111260674727,43.17554474
-75.04110623926074,10.253111260674727,43.18158722
-75.00485316334179,10.253111260674727,43.18990326
-74.96860008742284,10.253111260674727,43.18942261
-74.9323470115039,10.253111260674727,43.20104218
-73.98976703761107,10.253111260674727,43.33960342
-73.95351396169212,10.253111260674727,43.34273529
-73.91726088577317,10.253111260674727,43.35272598
-73.88100780985421,10.253111260674727,43.35617828
-73.84475473393526,10.253111260674727,43.36278534
-73.80850165801631,10.253111260674727,43.37347794
-73.77224858209736,10.253111260674727,43.38038635
-73.7359955061784,10.253111260674727,43.38602066
-73.69974243025945,10.253111260674727,43.38878632
-73.6634893543405,10.253111260674727,43.39863205
-73.62723627842153,10.253111260674727,43.4016304
-73.59098320250258,10.253111260674727,43.41128159
-73.55473012658362,10.253111260674727,43.41128159
-73.51847705066467,10.253111260674727,43.41449738
-73.48222397474572,10.253111260674727,43.42076874
-73.44597089882677,10.253111260674727,43.42963409
-73.40971782290781,10.253111260674727,43.43626404
-73.37346474698886,10.253111260674727,43.4426918
-73.33721167106991,10.253111260674727,43.44615173
-73.30095859515096,10.253111260674727,43.45596695
-73.264705519232,10.253111260674727,43.45937347
-73.22845244331303,10.253111260674727,43.46929932
-73.19219936739408,10.253111260674727,43.47279358
-73.15594629147513,10.253111260674727,43.48344803
-73.11969321555618,10.253111260674727,43.48344803
-73.08344013963723,10.253111260674727,43.49099731
-73.04718706371827,10.253111260674727,43.49489212
-73.01093398779932,10.253111260674727,43.50722122
-72.97468091188037,10.253111260674727,43.51077652
-72.93842783596142,10.253111260674727,43.52249908
-75.51239622620713,10.217435102237731,43.11557007
-75.47614315028817,10.217435102237731,43.12352371
-75.43989007436923,10.217435102237731,43.12615585
-75.4036369984503,10.217435102237731,43.13422012
-75.36738392253133,10.217435102237731,43.13697815
-75.33113084661238,10.217435102237731,43.14489365
-75.29487777069343,10.217435102237731,43.14758682
-75.25862469477448,10.217435102237731,43.14758682
-75.22237161885552,10.217435102237731,43.14758682
-75.18611854293657,10.217435102237731,43.1557045
-75.14986546701762,10.217435102237731,43.15848923
-75.11361239109866,10.217435102237731,43.16393661
-75.0773593151797,10.217435102237731,43.17229462
-75.04110623926074,10.217435102237731,43.17513275
-75.00485316334179,10.217435102237731,43.18331909
-74.96860008742284,10.217435102237731,43.18612671
-74.9323470115039,10.217435102237731,43.20104218
-74.02602011353002,10.217435102237731,43.33628845
-73.98976703761107,10.217435102237731,43.33628845
-73.95351396169212,10.217435102237731,43.33936691
-73.91726088577317,10.217435102237731,43.34607697
-73.88100780985421,10.217435102237731,43.34945297
-73.84475473393526,10.217435102237731,43.35985184
-73.80850165801631,10.217435102237731,43.36992264
-73.77224858209736,10.217435102237731,43.37358475
-73.7359955061784,10.217435102237731,43.37916183
-73.69974243025945,10.217435102237731,43.38526535
-73.6634893543405,10.217435102237731,43.3920784
-73.62723627842153,10.217435102237731,43.39537048
-73.59098320250258,10.217435102237731,43.40461349
-73.55473012658362,10.217435102237731,43.40461349
-73.51847705066467,10.217435102237731,43.41098022
-73.48222397474572,10.217435102237731,43.4204216
-73.44597089882677,10.217435102237731,43.42631912
-73.40971782290781,10.217435102237731,43.42625427
-73.37346474698886,10.217435102237731,43.43945313
-73.33721167106991,10.217435102237731,43.44284058
-73.30095859515096,10.217435102237731,43.44929123
-73.264705519232,10.217435102237731,43.45274353
-73.22845244331303,10.217435102237731,43.45963287
-73.19219936739408,10.217435102237731,43.46681213
-73.15594629147513,10.217435102237731,43.4764328
-73.11969321555618,10.217435102237731,43.4764328
-73.08344013963723,10.217435102237731,43.48488235
-73.04718706371827,10.217435102237731,43.48874283
-73.01093398779932,10.217435102237731,43.50473785
-72.97468091188037,10.217435102237731,43.50806046
-72.93842783596142,10.217435102237731,43.51563644
-75.51239622620713,10.181754939380644,43.11557007
-75.47614315028817,10.181754939380644,43.12352371
-75.43989007436923,10.181754939380644,43.12615585
-75.4036369984503,10.181754939380644,43.13422012
-75.36738392253133,10.181754939380644,43.13697815
-75.33113084661238,10.181754939380644,43.14489365
-75.29487777069343,10.181754939380644,43.14758682
-75.25862469477448,10.181754939380644,43.14758682
-75.22237161885552,10.181754939380644,43.14758682
-75.18611854293657,10.181754939380644,43.1557045
-75.14986546701762,10.181754939380644,43.15848923
-75.11361239109866,10.181754939380644,43.16393661
-75.0773593151797,10.181754939380644,43.17229462
-75.04110623926074,10.181754939380644,43.17513275
-75.00485316334179,10.181754939380644,43.18331909
-74.96860008742284,10.181754939380644,43.18612671
-74.9323470115039,10.181754939380644,43.19438934
-74.02602011353002,10.181754939380644,43.32971191
-73.98976703761107,10.181754939380644,43.33279037
-73.95351396169212,10.181754939380644,43.33279037
-73.91726088577317,10.181754939380644,43.3429184
-73.88100780985421,10.181754939380644,43.34627914
-73.84475473393526,10.181754939380644,43.35292435
-73.80850165801631,10.181754939380644,43.36298752
-73.77224858209736,10.181754939380644,43.36606979
-73.7359955061784,10.181754939380644,43.3757515
-73.69974243025945,10.181754939380644,43.37884903
-73.6634893543405,10.181754939380644,43.38864517
-73.62723627842153,10.181754939380644,43.39112854
-73.59098320250258,10.181754939380644,43.39750671
-73.55473012658362,10.181754939380644,43.39750671
-73.51847705066467,10.181754939380644,43.40383911
-73.48222397474572,10.181754939380644,43.41319275
-73.44597089882677,10.181754939380644,43.41973114
-73.40971782290781,10.181754939380644,43.422966
-73.37346474698886,10.181754939380644,43.43283463
-73.33721167106991,10.181754939380644,43.43613052
-73.30095859515096,10.181754939380644,43.44596863
-73.264705519232,10.181754939380644,43.44933701
-73.22845244331303,10.181754939380644,43.45650101
-73.19219936739408,10.181754939380644,43.46308517
-73.15594629147513,10.181754939380644,43.46991348
-73.11969321555618,10.181754939380644,43.46991348
-73.08344013963723,10.181754939380644,43.48221588
-73.04718706371827,10.181754939380644,43.48646545
-73.01093398779932,10.181754939380644,43.49879074
-72.97468091188037,10.181754939380644,43.50118637
-72.93842783596142,10.181754939380644,42.42141724
-75.69366160580185,10.146070785492332,43.07952118
-75.51239622620713,10.146070785492332,43.10897064
-75.47614315028817,10.146070785492332,43.11687088
-75.43989007436923,10.146070785492332,43.11959076
-75.4036369984503,10.146070785492332,43.12761688
-75.36738392253133,10.146070785492332,43.13031769
-75.33113084661238,10.146070785492332,43.13507843
-75.29487777069343,10.146070785492332,43.13507843
-75.25862469477448,10.146070785492332,43.14099503
-75.22237161885552,10.146070785492332,43.14099503
-75.18611854293657,10.146070785492332,43.1464653
-75.14986546701762,10.146070785492332,43.15199661
-75.11361239109866,10.146070785492332,43.15423203
-75.0773593151797,10.146070785492332,43.16573715
-75.04110623926074,10.146070785492332,43.16853333
-75.00485316334179,10.146070785492332,43.17674255
-74.96860008742284,10.146070785492332,43.17621994
-74.02602011353002,10.146070785492332,43.32318878
-73.98976703761107,10.146070785492332,43.32303619
-73.95351396169212,10.146070785492332,43.32303619
-73.91726088577317,10.146070785492332,43.33264923
-73.88100780985421,10.146070785492332,43.33982086
-73.84475473393526,10.146070785492332,43.34662628
-73.80850165801631,10.146070785492332,43.35637665
-73.77224858209736,10.146070785492332,43.35925293
-73.7359955061784,10.146070785492332,43.36842346
-73.69974243025945,10.146070785492332,43.3721199
-73.6634893543405,10.146070785492332,43.37764359
-73.62723627842153,10.146070785492332,43.38088989
-73.59098320250258,10.146070785492332,43.39050674
-73.55473012658362,10.146070785492332,43.39050674
-73.51847705066467,10.146070785492332,43.39377213
-73.48222397474572,10.146070785492332,43.40021133
-73.44597089882677,10.146070785492332,43.41327286
-73.40971782290781,10.146070785492332,43.41644669
-73.37346474698886,10.146070785492332,43.42304993
-73.33721167106991,10.146070785492332,43.42952347
-73.30095859515096,10.146070785492332,43.43942261
-73.264705519232,10.146070785492332,43.43946838
-73.22845244331303,10.146070785492332,43.44620132
-73.19219936739408,10.146070785492332,43.45298004
-73.15594629147513,10.146070785492332,43.46105576
-73.11969321555618,10.146070785492332,43.46105576
-73.08344013963723,10.146070785492332,43.47363281
-73.04718706371827,10.146070785492332,43.48103714
-73.01093398779932,10.146070785492332,43.49088669
-72.97468091188037,10.146070785492332,43.4939003
-72.93842783596142,10.146070785492332,42.41482544
-75.54864930212607,10.110382653969346,43.09708786
-75.51239622620713,10.110382653969346,43.10239029
-75.47614315028817,10.110382653969346,43.11040497
-75.43989007436923,10.110382653969346,43.11308289
-75.4036369984503,10.110382653969346,43.12121582
-75.36738392253133,10.110382653969346,43.12384796
-75.33113084661238,10.110382653969346,43.12384796
-75.29487777069343,10.110382653969346,43.13173676
-75.25862469477448,10.110382653969346,43.13454056
-75.22237161885552,10.110382653969346,43.13454056
-75.18611854293657,10.110382653969346,43.13992691
-75.14986546701762,10.110382653969346,43.14546967
-75.11361239109866,10.110382653969346,43.15093994
-75.0773593151797,10.110382653969346,43.15937805
-75.04110623926074,10.110382653969346,43.16217804
-75.00485316334179,10.110382653969346,43.17031479
-74.96860008742284,10.110382653969346,43.1730957
-74.9323470115039,10.110382653969346,43.18130493
-74.06227318944899,10.110382653969346,43.30746841
-74.02602011353002,10.110382653969346,43.31666946
-73.98976703761107,10.110382653969346,43.31978607
-73.95351396169212,10.110382653969346,43.31978607
-73.91726088577317,10.110382653969346,43.32935715
-73.88100780985421,10.110382653969346,43.33267593
-73.84475473393526,10.110382653969346,43.3395195
-73.80850165801631,10.110382653969346,43.34983826
-73.77224858209736,10.110382653969346,43.35299683
-73.7359955061784,10.110382653969346,43.36188507
-73.69974243025945,10.110382653969346,43.36513138
-73.6634893543405,10.110382653969346,43.37448502
-73.62723627842153,10.110382653969346,43.37756729
-73.59098320250258,10.110382653969346,43.38403702
-73.55473012658362,10.110382653969346,43.38403702
-73.51847705066467,10.110382653969346,43.39049911
-73.48222397474572,10.110382653969346,43.39689255
-73.44597089882677,10.110382653969346,43.40673065
-73.40971782290781,10.110382653969346,43.40995789
-73.37346474698886,10.110382653969346,43.4197731
-73.33721167106991,10.110382653969346,43.42303085
