x,y,ghi
-73.19219936739408,10.680907954204427,559.18121338
-73.15594629147513,10.680907954204427,556.70672607
-75.4036369984503,10.6452808903087,545.21575928
-75.36738392253133,10.6452808903087,539.88531494
-75.33113084661238,10.6452808903087,542.61480713
-75.29487777069343,10.6452808903087,542.61480713
-75.25862469477448,10.6452808903087,541.23303223
-73.59098320250258,10.6452808903087,469.90466309
-73.55473012658362,10.6452808903087,469.90466309
-73.51847705066467,10.6452808903087,453.07711792
-73.48222397474572,10.6452808903087,470.24835205
-73.44597089882677,10.6452808903087,498.40368652
-73.40971782290781,10.6452808903087,530.00860596
-73.37346474698886,10.6452808903087,525.51739502
-73.33721167106991,10.6452808903087,526.38848877
-73.30095859515096,10.6452808903087,530.00219727
-73.264705519232,10.6452808903087,543.07189941
-73.22845244331303,10.6452808903087,553.39727783
-73.19219936739408,10.6452808903087,559.18121338
-73.15594629147513,10.6452808903087,556.70672607
-73.11969321555618,10.6452808903087,556.70672607
-75.43989007436923,10.609649661934888,547.84454346
-75.4036369984503,10.609649661934888,540.33532715
-75.36738392253133,10.609649661934888,534.15270996
-75.33113084661238,10.609649661934888,528.98986816
-75.29487777069343,10.609649661934888,528.98986816
-75.25862469477448,10.609649661934888,531.67175293
-73.59098320250258,10.609649661934888,469.90466309
-73.55473012658362,10.609649661934888,469.90466309
-73.51847705066467,10.609649661934888,453.07711792
-73.48222397474572,10.609649661934888,470.24835205
-73.44597089882677,10.609649661934888,498.40368652
-73.40971782290781,10.609649661934888,530.00860596
-73.37346474698886,10.609649661934888,528.64837646
-73.33721167106991,10.609649661934888,532.87658691
-73.30095859515096,10.609649661934888,544.33685303
-73.264705519232,10.609649661934888,548.35742188
-73.22845244331303,10.609649661934888,557.55834961
-73.19219936739408,10.609649661934888,560.17901611
-73.15594629147513,10.609649661934888,565.18902588
-73.11969321555618,10.609649661934888,565.18902588
-75.47614315028817,10.574014282377739,544.37493896
-75.43989007436923,10.574014282377739,541.06506348
-75.4036369984503,10.574014282377739,529.33947754
-75.36738392253133,10.574014282377739,522.39685059
-75.33113084661238,10.574014282377739,519.22558594
-75.29487777069343,10.574014282377739,519.22558594
-75.25862469477448,10.574014282377739,520.91888428
-73.59098320250258,10.574014282377739,444.53341675
-73.55473012658362,10.574014282377739,444.53341675
-73.51847705066467,10.574014282377739,468.44546509
-73.48222397474572,10.574014282377739,471.16918945
-73.44597089882677,10.574014282377739,498.95272827
-73.40971782290781,10.574014282377739,527.85778809
-73.37346474698886,10.574014282377739,516.45166016
-73.33721167106991,10.574014282377739,499.95916748
-73.30095859515096,10.574014282377739,531.12860107
-73.264705519232,10.574014282377739,542.20794678
-73.22845244331303,10.574014282377739,564.73834229
-73.19219936739408,10.574014282377739,564.89111328
-73.15594629147513,10.574014282377739,567.9161377
-73.11969321555618,10.574014282377739,567.9161377
-75.47614315028817,10.53837476493998,544.37493896
-75.43989007436923,10.53837476493998,541.06506348
-75.4036369984503,10.53837476493998,529.33947754
-75.36738392253133,10.53837476493998,522.39685059
-75.33113084661238,10.53837476493998,519.22558594
-75.29487777069343,10.53837476493998,519.22558594
-75.25862469477448,10.53837476493998,520.91888428
-73.55473012658362,10.53837476493998,466.84616089
-73.51847705066467,10.53837476493998,497.79452515
-73.48222397474572,10.53837476493998,478.22027588
-73.44597089882677,10.53837476493998,520.96490479
-73.40971782290781,10.53837476493998,545.73126221
-73.37346474698886,10.53837476493998,543.94189453
-73.33721167106991,10.53837476493998,536.98522949
-73.30095859515096,10.53837476493998,559.07617188
-73.264705519232,10.53837476493998,556.07794189
-73.22845244331303,10.53837476493998,567.78521729
-73.19219936739408,10.53837476493998,565.64001465
-73.15594629147513,10.53837476493998,567.28192139
-73.11969321555618,10.53837476493998,567.28192139
-75.47614315028817,10.502731122932278,542.56188965
-75.43989007436923,10.502731122932278,532.10394287
-75.4036369984503,10.502731122932278,520.23632813
-75.36738392253133,10.502731122932278,514.74261475
-75.33113084661238,10.502731122932278,512.23547363
-75.29487777069343,10.502731122932278,512.23547363
-75.25862469477448,10.502731122932278,512.9329834
-73.55473012658362,10.502731122932278,514.22906494
-73.51847705066467,10.502731122932278,520.89453125
-73.48222397474572,10.502731122932278,522.70397949
-73.44597089882677,10.502731122932278,534.19000244
-73.40971782290781,10.502731122932278,522.63739014
-73.37346474698886,10.502731122932278,537.90887451
-73.33721167106991,10.502731122932278,542.59179688
-73.30095859515096,10.502731122932278,550.54986572
-73.264705519232,10.502731122932278,551.54315186
-73.22845244331303,10.502731122932278,567.48614502
-73.19219936739408,10.502731122932278,568.46038818
-73.15594629147513,10.502731122932278,567.96411133
-75.47614315028817,10.467083369673231,531.96673584
-75.43989007436923,10.467083369673231,524.05877686
-75.4036369984503,10.467083369673231,516.78741455
-75.36738392253133,10.467083369673231,510.86206055
-75.33113084661238,10.467083369673231,509.46054077
-75.29487777069343,10.467083369673231,509.46054077
-75.25862469477448,10.467083369673231,508.35919189
-75.22237161885552,10.467083369673231,501.87863159
-73.62723627842153,10.467083369673231,473.67547607
-73.59098320250258,10.467083369673231,473.07369995
-73.55473012658362,10.467083369673231,473.07369995
-73.51847705066467,10.467083369673231,471.19192505
-73.48222397474572,10.467083369673231,465.28710938
-73.44597089882677,10.467083369673231,462.86273193
-73.40971782290781,10.467083369673231,454.52685547
-73.37346474698886,10.467083369673231,496.15383911
-73.33721167106991,10.467083369673231,542.11737061
-73.30095859515096,10.467083369673231,568.66778564
-73.264705519232,10.467083369673231,568.89422607
-73.22845244331303,10.467083369673231,567.31463623
-73.19219936739408,10.467083369673231,572.1829834
-75.51239622620713,10.431431518489338,533.37835693
-75.47614315028817,10.431431518489338,530.10766602
-75.43989007436923,10.431431518489338,521.34796143
-75.4036369984503,10.431431518489338,517.06573486
-75.36738392253133,10.431431518489338,510.64300537
-75.33113084661238,10.431431518489338,508.61328125
-75.29487777069343,10.431431518489338,504.82302856
-75.25862469477448,10.431431518489338,504.82302856
-75.22237161885552,10.431431518489338,505.05712891
-75.18611854293657,10.431431518489338,507.04205322
-73.7359955061784,10.431431518489338,451.99371338
-73.69974243025945,10.431431518489338,441.25494385
-73.6634893543405,10.431431518489338,467.89315796
-73.62723627842153,10.431431518489338,470.62438965
-73.59098320250258,10.431431518489338,472.27450562
-73.55473012658362,10.431431518489338,472.27450562
-73.51847705066467,10.431431518489338,467.37741089
-73.48222397474572,10.431431518489338,434.71289063
-73.44597089882677,10.431431518489338,471.371521
-73.40971782290781,10.431431518489338,497.55587769
-73.37346474698886,10.431431518489338,527.60070801
-73.33721167106991,10.431431518489338,540.59161377
-73.30095859515096,10.431431518489338,563.56121826
-73.264705519232,10.431431518489338,563.05413818
-73.22845244331303,10.431431518489338,564.24383545
-73.19219936739408,10.431431518489338,569.42645264
-73.15594629147513,10.431431518489338,560.10632324
-75.51239622620713,10.395775582714974,532.74627686
-75.47614315028817,10.395775582714974,530.42834473
-75.43989007436923,10.395775582714974,518.54467773
-75.4036369984503,10.395775582714974,516.69000244
-75.36738392253133,10.395775582714974,511.52960205
-75.33113084661238,10.395775582714974,506.25521851
-75.29487777069343,10.395775582714974,503.11135864
-75.25862469477448,10.395775582714974,503.11135864
-75.22237161885552,10.395775582714974,511.89245605
-75.18611854293657,10.395775582714974,514.1519165
-75.14986546701762,10.395775582714974,522.33178711
-75.11361239109866,10.395775582714974,536.18969727
-75.0773593151797,10.395775582714974,536.18969727
-73.84475473393526,10.395775582714974,468.12042236
-73.77224858209736,10.395775582714974,476.21191406
-73.7359955061784,10.395775582714974,488.55877686
-73.69974243025945,10.395775582714974,492.82424927
-73.6634893543405,10.395775582714974,473.2772522
-73.62723627842153,10.395775582714974,482.41809082
-73.59098320250258,10.395775582714974,509.26040649
-73.55473012658362,10.395775582714974,509.26040649
-73.51847705066467,10.395775582714974,501.89398193
-73.48222397474572,10.395775582714974,473.64492798
-73.44597089882677,10.395775582714974,492.45574951
-73.40971782290781,10.395775582714974,514.82958984
-73.37346474698886,10.395775582714974,544.40270996
-73.33721167106991,10.395775582714974,553.55975342
-73.30095859515096,10.395775582714974,567.25604248
-73.264705519232,10.395775582714974,565.15234375
-73.22845244331303,10.395775582714974,567.02984619
-73.19219936739408,10.395775582714974,557.59289551
-73.15594629147513,10.395775582714974,548.04901123
-73.11969321555618,10.395775582714974,548.04901123
-73.08344013963723,10.395775582714974,549.22491455
-73.04718706371827,10.395775582714974,538.24957275
-73.01093398779932,10.395775582714974,518.18481445
-72.97468091188037,10.395775582714974,485.00836182
-72.93842783596142,10.395775582714974,456.1161499
-75.58490237804502,10.360115575692365,537.31341553
-75.54864930212607,10.360115575692365,531.5020752
-75.47614315028817,10.360115575692365,510.63232422
-75.43989007436923,10.360115575692365,509.77493286
-75.4036369984503,10.360115575692365,513.49645996
-75.36738392253133,10.360115575692365,507.13369751
-75.33113084661238,10.360115575692365,509.68383789
-75.29487777069343,10.360115575692365,510.85040283
-75.25862469477448,10.360115575692365,510.85040283
-75.22237161885552,10.360115575692365,513.81066895
-75.18611854293657,10.360115575692365,519.31463623
-75.14986546701762,10.360115575692365,529.16455078
-75.11361239109866,10.360115575692365,529.16455078
-75.0773593151797,10.360115575692365,543.81329346
-75.04110623926074,10.360115575692365,544.61669922
-75.00485316334179,10.360115575692365,535.21166992
-73.91726088577317,10.360115575692365,475.3921814
-73.88100780985421,10.360115575692365,499.89630127
-73.84475473393526,10.360115575692365,496.94848633
-73.80850165801631,10.360115575692365,505.64904785
-73.77224858209736,10.360115575692365,517.7265625
-73.7359955061784,10.360115575692365,521.45715332
-73.69974243025945,10.360115575692365,483.26739502
-73.6634893543405,10.360115575692365,471.36795044
-73.62723627842153,10.360115575692365,480.36013794
-73.59098320250258,10.360115575692365,518.85797119
-73.55473012658362,10.360115575692365,518.85797119
-73.51847705066467,10.360115575692365,509.52520752
-73.48222397474572,10.360115575692365,514.29876709
-73.44597089882677,10.360115575692365,530.99121094
-73.40971782290781,10.360115575692365,543.47399902
-73.37346474698886,10.360115575692365,555.96520996
-73.33721167106991,10.360115575692365,565.76672363
-73.30095859515096,10.360115575692365,572.67681885
-73.264705519232,10.360115575692365,571.42614746
-73.22845244331303,10.360115575692365,567.10577393
-73.19219936739408,10.360115575692365,549.69750977
-73.15594629147513,10.360115575692365,542.92767334
-73.11969321555618,10.360115575692365,542.92767334
-73.08344013963723,10.360115575692365,541.87628174
-73.04718706371827,10.360115575692365,530.62573242
-73.01093398779932,10.360115575692365,513.29766846
-72.97468091188037,10.360115575692365,480.00875854
-72.93842783596142,10.360115575692365,499.93041992
-75.58490237804502,10.324451510771578,540.13000488
-75.47614315028817,10.324451510771578,510.53067017
-75.43989007436923,10.324451510771578,509.05697632
-75.4036369984503,10.324451510771578,507.35342407
-75.36738392253133,10.324451510771578,507.01849365
-75.33113084661238,10.324451510771578,512.97369385
-75.29487777069343,10.324451510771578,516.7947998
-75.25862469477448,10.324451510771578,516.7947998
-75.22237161885552,10.324451510771578,518.45837402
-75.18611854293657,10.324451510771578,525.15313721
-75.14986546701762,10.324451510771578,525.15313721
-75.11361239109866,10.324451510771578,537.71081543
-75.0773593151797,10.324451510771578,533.28479004
-75.04110623926074,10.324451510771578,542.26190186
-75.00485316334179,10.324451510771578,535.25012207
-74.96860008742284,10.324451510771578,542.03149414
-73.95351396169212,10.324451510771578,518.87329102
-73.91726088577317,10.324451510771578,512.08837891
-73.88100780985421,10.324451510771578,498.121521
-73.84475473393526,10.324451510771578,498.94766235
-73.80850165801631,10.324451510771578,521.41149902
-73.77224858209736,10.324451510771578,512.47070313
-73.7359955061784,10.324451510771578,484.56109619
-73.69974243025945,10.324451510771578,464.24108887
-73.6634893543405,10.324451510771578,472.45535278
-73.62723627842153,10.324451510771578,484.17300415
-73.59098320250258,10.324451510771578,522.10754395
-73.55473012658362,10.324451510771578,522.10754395
-73.51847705066467,10.324451510771578,506.01327515
-73.48222397474572,10.324451510771578,531.50518799
-73.44597089882677,10.324451510771578,549.25958252
-73.40971782290781,10.324451510771578,558.94244385
-73.37346474698886,10.324451510771578,565.43560791
-73.33721167106991,10.324451510771578,568.13574219
-73.30095859515096,10.324451510771578,574.28326416
-73.264705519232,10.324451510771578,566.49029541
-73.22845244331303,10.324451510771578,558.43670654
-73.19219936739408,10.324451510771578,543.60656738
-73.15594629147513,10.324451510771578,538.15905762
-73.11969321555618,10.324451510771578,538.15905762
-73.08344013963723,10.324451510771578,533.69671631
-73.04718706371827,10.324451510771578,521.06408691
-73.01093398779932,10.324451510771578,503.51409912
-72.97468091188037,10.324451510771578,496.09588623
-72.93842783596142,10.324451510771578,497.69726563
-75.58490237804502,10.288783401310479,540.13000488
-75.51239622620713,10.288783401310479,526.50604248
-75.47614315028817,10.288783401310479,514.5246582
-75.43989007436923,10.288783401310479,510.62985229
-75.4036369984503,10.288783401310479,509.83724976
-75.36738392253133,10.288783401310479,509.94903564
-75.33113084661238,10.288783401310479,513.17425537
-75.29487777069343,10.288783401310479,519.6137085
-75.25862469477448,10.288783401310479,519.6137085
-75.22237161885552,10.288783401310479,525.24328613
-75.18611854293657,10.288783401310479,532.39001465
-75.14986546701762,10.288783401310479,532.39001465
-75.11361239109866,10.288783401310479,544.37792969
-75.0773593151797,10.288783401310479,539.16326904
-75.04110623926074,10.288783401310479,537.45959473
-75.00485316334179,10.288783401310479,535.76055908
-74.96860008742284,10.288783401310479,545.3694458
-73.95351396169212,10.288783401310479,527.72412109
-73.91726088577317,10.288783401310479,513.20782471
-73.88100780985421,10.288783401310479,510.84875488
-73.84475473393526,10.288783401310479,529.21148682
-73.80850165801631,10.288783401310479,521.59729004
-73.77224858209736,10.288783401310479,476.12506104
-73.7359955061784,10.288783401310479,450.89492798
-73.69974243025945,10.288783401310479,495.53643799
-73.6634893543405,10.288783401310479,477.05383301
-73.62723627842153,10.288783401310479,484.9559021
-73.59098320250258,10.288783401310479,523.02203369
-73.55473012658362,10.288783401310479,523.02203369
-73.51847705066467,10.288783401310479,485.89205933
-73.48222397474572,10.288783401310479,520.37298584
-73.44597089882677,10.288783401310479,557.23040771
-73.40971782290781,10.288783401310479,567.13616943
-73.37346474698886,10.288783401310479,567.0111084
-73.33721167106991,10.288783401310479,567.35723877
-73.30095859515096,10.288783401310479,568.40985107
-73.264705519232,10.288783401310479,555.27764893
-73.22845244331303,10.288783401310479,541.57452393
-73.19219936739408,10.288783401310479,534.74407959
-73.15594629147513,10.288783401310479,533.01574707
-73.11969321555618,10.288783401310479,533.01574707
-73.08344013963723,10.288783401310479,521.93438721
-73.04718706371827,10.288783401310479,505.94122314
-73.01093398779932,10.288783401310479,486.98327637
-72.97468091188037,10.288783401310479,506.65658569
-72.93842783596142,10.288783401310479,496.53164673
-75.58490237804502,10.253111260674727,542.11645508
-75.54864930212607,10.253111260674727,532.66809082
-75.51239622620713,10.253111260674727,531.37384033
-75.47614315028817,10.253111260674727,519.57318115
-75.43989007436923,10.253111260674727,513.60083008
-75.4036369984503,10.253111260674727,516.18438721
-75.36738392253133,10.253111260674727,512.50805664
-75.33113084661238,10.253111260674727,510.11328125
-75.29487777069343,10.253111260674727,518.41864014
-75.25862469477448,10.253111260674727,518.41864014
-75.22237161885552,10.253111260674727,529.69244385
-75.18611854293657,10.253111260674727,529.69244385
-75.14986546701762,10.253111260674727,540.75946045
-75.11361239109866,10.253111260674727,541.09631348
-75.0773593151797,10.253111260674727,532.06317139
-75.04110623926074,10.253111260674727,529.09729004
-75.00485316334179,10.253111260674727,530.27972412
-74.96860008742284,10.253111260674727,537.44903564
-74.9323470115039,10.253111260674727,547.97259521
-73.98976703761107,10.253111260674727,533.5090332
-73.95351396169212,10.253111260674727,527.72412109
-73.91726088577317,10.253111260674727,513.20782471
-73.88100780985421,10.253111260674727,510.84875488
-73.84475473393526,10.253111260674727,529.21148682
-73.80850165801631,10.253111260674727,521.59729004
-73.77224858209736,10.253111260674727,476.12506104
-73.7359955061784,10.253111260674727,450.89492798
-73.69974243025945,10.253111260674727,495.53643799
-73.6634893543405,10.253111260674727,477.05383301
-73.62723627842153,10.253111260674727,484.9559021
-73.59098320250258,10.253111260674727,523.02203369
-73.55473012658362,10.253111260674727,523.02203369
-73.51847705066467,10.253111260674727,485.89205933
-73.48222397474572,10.253111260674727,520.37298584
-73.44597089882677,10.253111260674727,557.23040771
-73.40971782290781,10.253111260674727,567.13616943
-73.37346474698886,10.253111260674727,567.0111084
-73.33721167106991,10.253111260674727,567.35723877
-73.30095859515096,10.253111260674727,568.40985107
-73.264705519232,10.253111260674727,555.27764893
-73.22845244331303,10.253111260674727,541.57452393
-73.19219936739408,10.253111260674727,534.74407959
-73.15594629147513,10.253111260674727,533.01574707
-73.11969321555618,10.253111260674727,533.01574707
-73.08344013963723,10.253111260674727,521.93438721
-73.04718706371827,10.253111260674727,505.94122314
-73.01093398779932,10.253111260674727,486.98327637
-72.97468091188037,10.253111260674727,506.65658569
-72.93842783596142,10.253111260674727,496.53164673
-75.51239622620713,10.217435102237731,533.75640869
-75.47614315028817,10.217435102237731,520.28302002
-75.43989007436923,10.217435102237731,514.77545166
-75.4036369984503,10.217435102237731,515.85931396
-75.36738392253133,10.217435102237731,512.96343994
-75.33113084661238,10.217435102237731,509.36917114
-75.29487777069343,10.217435102237731,516.79644775
-75.25862469477448,10.217435102237731,516.79644775
-75.22237161885552,10.217435102237731,516.79644775
-75.18611854293657,10.217435102237731,531.12823486
-75.14986546701762,10.217435102237731,535.08013916
-75.11361239109866,10.217435102237731,527.88531494
-75.0773593151797,10.217435102237731,521.39532471
-75.04110623926074,10.217435102237731,519.33984375
-75.00485316334179,10.217435102237731,527.27545166
-74.96860008742284,10.217435102237731,536.43615723
-74.9323470115039,10.217435102237731,547.97259521
-74.02602011353002,10.217435102237731,540.04821777
-73.98976703761107,10.217435102237731,540.04821777
-73.95351396169212,10.217435102237731,540.97070313
-73.91726088577317,10.217435102237731,533.64959717
-73.88100780985421,10.217435102237731,530.62860107
-73.84475473393526,10.217435102237731,521.90686035
-73.80850165801631,10.217435102237731,497.01998901
-73.77224858209736,10.217435102237731,483.17712402
-73.7359955061784,10.217435102237731,478.88204956
-73.69974243025945,10.217435102237731,520.71490479
-73.6634893543405,10.217435102237731,520.15124512
-73.62723627842153,10.217435102237731,524.50286865
-73.59098320250258,10.217435102237731,539.82330322
-73.55473012658362,10.217435102237731,539.82330322
-73.51847705066467,10.217435102237731,531.72613525
-73.48222397474572,10.217435102237731,545.93768311
-73.44597089882677,10.217435102237731,559.25561523
-73.40971782290781,10.217435102237731,566.605896
-73.37346474698886,10.217435102237731,564.24108887
-73.33721167106991,10.217435102237731,565.83056641
-73.30095859515096,10.217435102237731,562.85302734
-73.264705519232,10.217435102237731,552.73669434
-73.22845244331303,10.217435102237731,543.77520752
-73.19219936739408,10.217435102237731,539.29821777
-73.15594629147513,10.217435102237731,529.2800293
-73.11969321555618,10.217435102237731,529.2800293
-73.08344013963723,10.217435102237731,519.60766602
-73.04718706371827,10.217435102237731,493.27850342
-73.01093398779932,10.217435102237731,455.89425659
-72.97468091188037,10.217435102237731,478.08547974
-72.93842783596142,10.217435102237731,477.10287476
-75.51239622620713,10.181754939380644,533.75640869
-75.47614315028817,10.181754939380644,520.28302002
-75.43989007436923,10.181754939380644,514.77545166
-75.4036369984503,10.181754939380644,515.85931396
-75.36738392253133,10.181754939380644,512.96343994
-75.33113084661238,10.181754939380644,509.36917114
-75.29487777069343,10.181754939380644,516.79644775
-75.25862469477448,10.181754939380644,516.79644775
-75.22237161885552,10.181754939380644,516.79644775
-75.18611854293657,10.181754939380644,531.12823486
-75.14986546701762,10.181754939380644,535.08013916
-75.11361239109866,10.181754939380644,527.88531494
-75.0773593151797,10.181754939380644,521.39532471
-75.04110623926074,10.181754939380644,519.33984375
-75.00485316334179,10.181754939380644,527.27545166
-74.96860008742284,10.181754939380644,536.43615723
-74.9323470115039,10.181754939380644,544.11547852
-74.02602011353002,10.181754939380644,551.4395752
-73.98976703761107,10.181754939380644,548.34234619
-73.95351396169212,10.181754939380644,548.34234619
-73.91726088577317,10.181754939380644,534.78344727
-73.88100780985421,10.181754939380644,522.77520752
-73.84475473393526,10.181754939380644,508.25576782
-73.80850165801631,10.181754939380644,499.94287109
-73.77224858209736,10.181754939380644,504.99905396
-73.7359955061784,10.181754939380644,508.37081909
-73.69974243025945,10.181754939380644,540.68481445
-73.6634893543405,10.181754939380644,544.04559326
-73.62723627842153,10.181754939380644,531.23175049
-73.59098320250258,10.181754939380644,544.24151611
-73.55473012658362,10.181754939380644,544.24151611
-73.51847705066467,10.181754939380644,551.09344482
-73.48222397474572,10.181754939380644,557.93878174
-73.44597089882677,10.181754939380644,560.07287598
-73.40971782290781,10.181754939380644,561.10656738
-73.37346474698886,10.181754939380644,560.65631104
-73.33721167106991,10.181754939380644,560.5098877
-73.30095859515096,10.181754939380644,555.59997559
-73.264705519232,10.181754939380644,551.5
-73.22845244331303,10.181754939380644,551.95532227
-73.19219936739408,10.181754939380644,530.92645264
-73.15594629147513,10.181754939380644,536.19329834
-73.11969321555618,10.181754939380644,536.19329834
-73.08344013963723,10.181754939380644,521.29754639
-73.04718706371827,10.181754939380644,482.6713562
-73.01093398779932,10.181754939380644,432.9447937
-72.97468091188037,10.181754939380644,466.78356934
-72.93842783596142,10.181754939380644,508.51672363
-75.69366160580185,10.146070785492332,541.52874756
-75.51239622620713,10.146070785492332,534.38079834
-75.47614315028817,10.146070785492332,523.42230225
-75.43989007436923,10.146070785492332,516.66326904
-75.4036369984503,10.146070785492332,511.05218506
-75.36738392253133,10.146070785492332,510.35205078
-75.33113084661238,10.146070785492332,514.19287109
-75.29487777069343,10.146070785492332,514.19287109
-75.25862469477448,10.146070785492332,522.7076416
-75.22237161885552,10.146070785492332,522.7076416
-75.18611854293657,10.146070785492332,532.84136963
-75.14986546701762,10.146070785492332,529.13262939
-75.11361239109866,10.146070785492332,522.23754883
-75.0773593151797,10.146070785492332,514.94915771
-75.04110623926074,10.146070785492332,514.1317749
-75.00485316334179,10.146070785492332,524.26971436
-74.96860008742284,10.146070785492332,536.94177246
-74.02602011353002,10.146070785492332,558.69134521
-73.98976703761107,10.146070785492332,543.13793945
-73.95351396169212,10.146070785492332,543.13793945
-73.91726088577317,10.146070785492332,525.31835938
-73.88100780985421,10.146070785492332,524.39697266
-73.84475473393526,10.146070785492332,516.5760498
-73.80850165801631,10.146070785492332,503.89535522
-73.77224858209736,10.146070785492332,515.25683594
-73.7359955061784,10.146070785492332,527.95043945
-73.69974243025945,10.146070785492332,548.74029541
-73.6634893543405,10.146070785492332,550.28778076
-73.62723627842153,10.146070785492332,551.07519531
-73.59098320250258,10.146070785492332,558.13824463
-73.55473012658362,10.146070785492332,558.13824463
-73.51847705066467,10.146070785492332,561.67480469
-73.48222397474572,10.146070785492332,562.36846924
-73.44597089882677,10.146070785492332,561.44561768
-73.40971782290781,10.146070785492332,560.02026367
-73.37346474698886,10.146070785492332,565.86932373
-73.33721167106991,10.146070785492332,564.45819092
-73.30095859515096,10.146070785492332,557.74560547
-73.264705519232,10.146070785492332,552.1038208
-73.22845244331303,10.146070785492332,543.98846436
-73.19219936739408,10.146070785492332,539.70025635
-73.15594629147513,10.146070785492332,537.03106689
-73.11969321555618,10.146070785492332,537.03106689
-73.08344013963723,10.146070785492332,506.94494629
-73.04718706371827,10.146070785492332,446.74862671
-73.01093398779932,10.146070785492332,462.38040161
-72.97468091188037,10.146070785492332,515.18066406
-72.93842783596142,10.146070785492332,557.92681885
-75.54864930212607,10.110382653969346,534.92944336
-75.51239622620713,10.110382653969346,535.144104
-75.47614315028817,10.110382653969346,529.61175537
-75.43989007436923,10.110382653969346,517.62969971
-75.4036369984503,10.110382653969346,508.47766113
-75.36738392253133,10.110382653969346,506.77890015
-75.33113084661238,10.110382653969346,506.77890015
-75.29487777069343,10.110382653969346,522.85723877
-75.25862469477448,10.110382653969346,529.31274414
-75.22237161885552,10.110382653969346,529.31274414
-75.18611854293657,10.110382653969346,532.68164063
-75.14986546701762,10.110382653969346,523.24737549
-75.11361239109866,10.110382653969346,518.90820313
-75.0773593151797,10.110382653969346,519.20794678
-75.04110623926074,10.110382653969346,518.06439209
-75.00485316334179,10.110382653969346,523.21929932
-74.96860008742284,10.110382653969346,533.17303467
-74.9323470115039,10.110382653969346,541.74957275
-74.06227318944899,10.110382653969346,558.98028564
-74.02602011353002,10.110382653969346,564.78491211
-73.98976703761107,10.110382653969346,547.37054443
-73.95351396169212,10.110382653969346,547.37054443
-73.91726088577317,10.110382653969346,531.36273193
-73.88100780985421,10.110382653969346,521.69836426
-73.84475473393526,10.110382653969346,519.3616333
-73.80850165801631,10.110382653969346,520.39562988
-73.77224858209736,10.110382653969346,531.48504639
-73.7359955061784,10.110382653969346,549.55371094
-73.69974243025945,10.110382653969346,560.52056885
-73.6634893543405,10.110382653969346,563.31451416
-73.62723627842153,10.110382653969346,565.99261475
-73.59098320250258,10.110382653969346,564.97039795
-73.55473012658362,10.110382653969346,564.97039795
-73.51847705066467,10.110382653969346,564.40930176
-73.48222397474572,10.110382653969346,562.30426025
-73.44597089882677,10.110382653969346,563.63299561
-73.40971782290781,10.110382653969346,564.15533447
-73.37346474698886,10.110382653969346,568.35754395
-73.33721167106991,10.110382653969346,566.00769043
