x,y,palma_area
-73.29309705378182,10.390215579686744,18.36000061
-73.28851028780313,10.390215579686744,11.72999954
-73.28392352182445,10.390215579686744,3.93000007
-73.27933675584575,10.390215579686744,3.82999992
-73.27474998986706,10.390215579686744,10.06999969
-73.27016322388837,10.390215579686744,6.25
-73.26557645790967,10.390215579686744,14.73999977
-73.26098969193099,10.390215579686744,6.32999992
-73.2564029259523,10.390215579686744,8.35999966
-73.2518161599736,10.390215579686744,5.8499999
-73.24722939399491,10.390215579686744,6.48000002
-73.24264262801623,10.390215579686744,11.53999996
-73.23805586203754,10.390215579686744,11.01000023
-73.23346909605884,10.390215579686744,5.88000011
-73.22888233008014,10.390215579686744,11.85000038
-73.22429556410145,10.390215579686744,12.05000019
-73.21970879812275,10.390215579686744,12.23999977
-73.21512203214407,10.390215579686744,8.65999985
-73.21053526616538,10.390215579686744,2.42000008
-73.1967749682293,10.390215579686744,3.24000001
-73.32979118161136,10.385703993630809,4.17000008
-73.33896471356873,10.336072255693631,8.94999981
-73.33437794759004,10.336072255693631,13.09000015
-73.32979118161136,10.336072255693631,6.80000019
-73.32520441563265,10.336072255693631,7.75
-73.32061764965397,10.336072255693631,9.42000008
-73.31603088367528,10.336072255693631,10.21000004
-73.3114441176966,10.336072255693631,10.94999981
-73.3068573517179,10.336072255693631,13.76000023
-73.30227058573921,10.336072255693631,10.89000034
-73.29768381976052,10.336072255693631,9.96000004
-73.29309705378182,10.336072255693631,12.60999966
-73.28851028780313,10.336072255693631,11.89999962
-73.28392352182445,10.336072255693631,14.72000027
-73.27933675584575,10.336072255693631,7.67000008
-73.27474998986706,10.336072255693631,12.48999977
-73.27016322388837,10.336072255693631,9.89000034
-73.26557645790967,10.336072255693631,10.43999958
-73.26098969193099,10.336072255693631,3.66000009
-73.2564029259523,10.336072255693631,6.03999996
-73.2518161599736,10.336072255693631,9.18000031
-73.24722939399491,10.336072255693631,13.85000038
-73.24264262801623,10.336072255693631,9.47999954
-73.23805586203754,10.336072255693631,5.15999985
-73.23346909605884,10.336072255693631,5.23999977
-73.22888233008014,10.336072255693631,6.44999981
-73.22429556410145,10.336072255693631,2.8499999
-73.21970879812275,10.336072255693631,4.86000013
-73.21512203214407,10.336072255693631,2.72000003
-73.21053526616538,10.336072255693631,6.26000023
-73.20594850018668,10.336072255693631,9.69999981
-73.38024560737696,10.331559890100532,6.46000004
-73.37565884139828,10.331559890100532,19.87000084
-73.37107207541958,10.331559890100532,23.52000046
-73.36648530944089,10.331559890100532,7.36999989
-73.36189854346219,10.331559890100532,6.21999979
-73.3573117774835,10.331559890100532,6.3499999
-73.3527250115048,10.331559890100532,5.92999983
-73.34813824552612,10.331559890100532,9.53999996
-73.34355147954743,10.331559890100532,13.96000004
-73.33896471356873,10.331559890100532,8.94999981
-73.33437794759004,10.331559890100532,4.03999996
-73.32979118161136,10.331559890100532,3.28999996
-73.32520441563265,10.331559890100532,5.32999992
-73.32061764965397,10.331559890100532,11.11999989
-73.31603088367528,10.331559890100532,10.40999985
-73.3114441176966,10.331559890100532,9.14999962
-73.3068573517179,10.331559890100532,12.39999962
-73.30227058573921,10.331559890100532,14.81000042
-73.29768381976052,10.331559890100532,16.60000038
-73.29309705378182,10.331559890100532,13.32999992
-73.28851028780313,10.331559890100532,10.94999981
-73.28392352182445,10.331559890100532,11.98999977
-73.27933675584575,10.331559890100532,6.67999983
-73.27474998986706,10.331559890100532,9.56000042
-73.27016322388837,10.331559890100532,9.55000019
-73.26557645790967,10.331559890100532,7.67000008
-73.26098969193099,10.331559890100532,5.94999981
-73.2564029259523,10.331559890100532,11.13000011
-73.2518161599736,10.331559890100532,11.47000027
-73.24722939399491,10.331559890100532,11.71000004
-73.24264262801623,10.331559890100532,14.03999996
-73.23805586203754,10.331559890100532,6.07999992
-73.23346909605884,10.331559890100532,4.78000021
-73.22888233008014,10.331559890100532,7.88000011
-73.22429556410145,10.331559890100532,5.88999987
-73.21970879812275,10.331559890100532,7.40999985
-73.21053526616538,10.331559890100532,6.26000023
-73.38483237335566,10.327047459721824,2.26999998
-73.38024560737696,10.327047459721824,2.11999989
-73.37565884139828,10.327047459721824,19.87000084
-73.37107207541958,10.327047459721824,23.52000046
-73.36648530944089,10.327047459721824,7.36999989
-73.36189854346219,10.327047459721824,3.66000009
-73.3573117774835,10.327047459721824,6.3499999
-73.3527250115048,10.327047459721824,8.5
-73.34813824552612,10.327047459721824,9.53999996
-73.34355147954743,10.327047459721824,8.59000015
-73.33896471356873,10.327047459721824,7.75
-73.33437794759004,10.327047459721824,4.03999996
-73.32979118161136,10.327047459721824,3.28999996
-73.32520441563265,10.327047459721824,4.59000015
-73.32061764965397,10.327047459721824,11.11999989
-73.31603088367528,10.327047459721824,11.44999981
-73.3114441176966,10.327047459721824,9.14999962
-73.3068573517179,10.327047459721824,8.82999992
-73.30227058573921,10.327047459721824,14.81000042
-73.29768381976052,10.327047459721824,16.60000038
-73.29309705378182,10.327047459721824,13.32999992
-73.28851028780313,10.327047459721824,14.71000004
-73.28392352182445,10.327047459721824,11.98999977
-73.27933675584575,10.327047459721824,8.22999954
-73.27474998986706,10.327047459721824,9.56000042
-73.27016322388837,10.327047459721824,6.11999989
-73.26557645790967,10.327047459721824,7.67000008
-73.26098969193099,10.327047459721824,5.94999981
-73.2564029259523,10.327047459721824,11.13000011
-73.2518161599736,10.327047459721824,2.78999996
-73.24722939399491,10.327047459721824,11.71000004
-73.24264262801623,10.327047459721824,7.71999979
-73.23805586203754,10.327047459721824,6.07999992
-73.23346909605884,10.327047459721824,4.53999996
-73.22888233008014,10.327047459721824,7.88000011
-73.22429556410145,10.327047459721824,5.88999987
-73.21970879812275,10.327047459721824,7.40999985
-73.42611326716387,10.322534964584573,4.28999996
-73.38483237335566,10.322534964584573,4.75
-73.38024560737696,10.322534964584573,3.79999995
-73.37565884139828,10.322534964584573,4.46000004
-73.37107207541958,10.322534964584573,5.46999979
-73.36648530944089,10.322534964584573,2
-73.36189854346219,10.322534964584573,3.26999998
-73.3573117774835,10.322534964584573,8.17000008
-73.3527250115048,10.322534964584573,8.18000031
-73.34813824552612,10.322534964584573,8.55000019
-73.34355147954743,10.322534964584573,8.68999958
-73.33896471356873,10.322534964584573,13.68000031
-73.33437794759004,10.322534964584573,8.46000004
-73.32979118161136,10.322534964584573,7.94000006
-73.32520441563265,10.322534964584573,2.94000006
-73.32061764965397,10.322534964584573,8.36999989
-73.31603088367528,10.322534964584573,10.56000042
-73.3114441176966,10.322534964584573,10.89999962
-73.3068573517179,10.322534964584573,10.31999969
-73.30227058573921,10.322534964584573,11.14999962
-73.29768381976052,10.322534964584573,7.5999999
-73.29309705378182,10.322534964584573,8.88000011
-73.28851028780313,10.322534964584573,10.72999954
-73.28392352182445,10.322534964584573,14.81000042
-73.27933675584575,10.322534964584573,16.86000061
-73.27474998986706,10.322534964584573,11
-73.27016322388837,10.322534964584573,9.86999989
-73.26557645790967,10.322534964584573,2.8900001
-73.26098969193099,10.322534964584573,2.51999998
-73.2564029259523,10.322534964584573,4.55999994
-73.2518161599736,10.322534964584573,10.61999989
-73.24722939399491,10.322534964584573,12.27000046
-73.24264262801623,10.322534964584573,3.07999992
-73.23805586203754,10.322534964584573,4.78000021
-73.23346909605884,10.322534964584573,4.53999996
-73.22888233008014,10.322534964584573,2.75999999
-73.42611326716387,10.318022404715833,4.28999996
-73.39400590531304,10.318022404715833,4.40999985
-73.38483237335566,10.318022404715833,4.75
-73.38024560737696,10.318022404715833,3.79999995
-73.36648530944089,10.318022404715833,2
-73.36189854346219,10.318022404715833,3.26999998
-73.3573117774835,10.318022404715833,8.17000008
-73.3527250115048,10.318022404715833,8.18000031
-73.34813824552612,10.318022404715833,9.18999958
-73.34355147954743,10.318022404715833,8.68999958
-73.33896471356873,10.318022404715833,4.0999999
-73.33437794759004,10.318022404715833,8.46000004
-73.32979118161136,10.318022404715833,10.26000023
-73.32520441563265,10.318022404715833,2.94000006
-73.32061764965397,10.318022404715833,4.73999977
-73.31603088367528,10.318022404715833,10.56000042
-73.3114441176966,10.318022404715833,8.23999977
-73.3068573517179,10.318022404715833,10.31999969
-73.30227058573921,10.318022404715833,4.4000001
-73.29768381976052,10.318022404715833,7.5999999
-73.29309705378182,10.318022404715833,10.40999985
-73.28851028780313,10.318022404715833,10.72999954
-73.28392352182445,10.318022404715833,14.81000042
-73.27933675584575,10.318022404715833,16.86000061
-73.27474998986706,10.318022404715833,10.72999954
-73.27016322388837,10.318022404715833,9.86999989
-73.26557645790967,10.318022404715833,2.8900001
-73.26098969193099,10.318022404715833,2.51999998
-73.2564029259523,10.318022404715833,7.69000006
-73.2518161599736,10.318022404715833,10.61999989
-73.24722939399491,10.318022404715833,12.27000046
-73.24264262801623,10.318022404715833,3.07999992
-73.23805586203754,10.318022404715833,3.3900001
-73.39400590531304,10.313509780142672,4.40999985
-73.38024560737696,10.313509780142672,3.33999991
-73.37107207541958,10.313509780142672,2.47000003
-73.3573117774835,10.313509780142672,2.5
-73.3527250115048,10.313509780142672,4.92999983
-73.34813824552612,10.313509780142672,6.36000013
-73.34355147954743,10.313509780142672,7.44999981
-73.33896471356873,10.313509780142672,6.84000015
-73.33437794759004,10.313509780142672,7.53000021
-73.32979118161136,10.313509780142672,6.82000017
-73.32520441563265,10.313509780142672,7.51999998
-73.32061764965397,10.313509780142672,8
-73.31603088367528,10.313509780142672,11.11999989
-73.3114441176966,10.313509780142672,7.4000001
-73.3068573517179,10.313509780142672,2.76999998
-73.30227058573921,10.313509780142672,4.6500001
-73.29768381976052,10.313509780142672,3.36999989
-73.29309705378182,10.313509780142672,10.22000027
-73.28851028780313,10.313509780142672,7.46000004
-73.28392352182445,10.313509780142672,6.65999985
-73.27933675584575,10.313509780142672,8.89000034
-73.36648530944089,10.290945687657876,6.23000002
-73.36189854346219,10.290945687657876,3.70000005
-73.3527250115048,10.290945687657876,5.57999992
-73.34813824552612,10.290945687657876,15.03999996
-73.34355147954743,10.290945687657876,11.22999954
-73.33896471356873,10.290945687657876,4.01999998
-73.33437794759004,10.290945687657876,3.16000009
-73.32979118161136,10.290945687657876,2.1400001
-73.3114441176966,10.290945687657876,3.21000004
-73.3068573517179,10.290945687657876,3.42000008
-73.30227058573921,10.290945687657876,2.66000009
-73.29768381976052,10.290945687657876,3.61999989
-73.28851028780313,10.290945687657876,4.5999999
-73.28392352182445,10.290945687657876,13.10999966
-73.27933675584575,10.290945687657876,4.03999996
-73.27016322388837,10.290945687657876,3.94000006
-73.26557645790967,10.290945687657876,7.11000013
-73.26098969193099,10.290945687657876,22.15999985
-73.2564029259523,10.290945687657876,11.27999973
-73.2518161599736,10.290945687657876,5.82999992
-73.24722939399491,10.290945687657876,4.67000008
-73.24264262801623,10.290945687657876,4.15999985
-73.23805586203754,10.290945687657876,3.06999993
-73.23346909605884,10.290945687657876,4.32999992
-73.22888233008014,10.290945687657876,9.27000046
-73.22429556410145,10.290945687657876,3.8599999
-73.21970879812275,10.290945687657876,4.98999977
-73.21512203214407,10.290945687657876,3.71000004
-73.21053526616538,10.290945687657876,4.30999994
-73.45363386303602,10.286432675426617,2.73000002
-73.44904709705733,10.286432675426617,4.55000019
-73.44446033107864,10.286432675426617,4.28000021
-73.43987356509994,10.286432675426617,10.68000031
-73.43528679912126,10.286432675426617,11.53999996
-73.43070003314257,10.286432675426617,12.71000004
-73.42611326716387,10.286432675426617,14.43000031
-73.42152650118518,10.286432675426617,10.22999954
-73.4169397352065,10.286432675426617,7.80999994
-73.4123529692278,10.286432675426617,9.51000023
-73.40776620324911,10.286432675426617,8.05000019
-73.40317943727042,10.286432675426617,7.6500001
-73.39859267129172,10.286432675426617,7.78999996
-73.39400590531304,10.286432675426617,10.67000008
-73.38941913933435,10.286432675426617,13.5
-73.38483237335566,10.286432675426617,12.80000019
-73.38024560737696,10.286432675426617,7.42999983
-73.37565884139828,10.286432675426617,9.38000011
-73.37107207541958,10.286432675426617,6.61999989
-73.3527250115048,10.286432675426617,5.71000004
-73.34813824552612,10.286432675426617,13.67000008
-73.34355147954743,10.286432675426617,3.52999997
-73.33896471356873,10.286432675426617,4.01999998
-73.33437794759004,10.286432675426617,3.16000009
-73.32979118161136,10.286432675426617,2.1400001
-73.3114441176966,10.286432675426617,4.8499999
-73.30227058573921,10.286432675426617,2.24000001
-73.29768381976052,10.286432675426617,3.61999989
-73.28851028780313,10.286432675426617,4.5999999
-73.28392352182445,10.286432675426617,13.71000004
-73.27933675584575,10.286432675426617,8.21000004
-73.27474998986706,10.286432675426617,3.00999999
-73.27016322388837,10.286432675426617,6.65999985
-73.26557645790967,10.286432675426617,6.46000004
-73.26098969193099,10.286432675426617,22.55999947
-73.2564029259523,10.286432675426617,19.27000046
-73.2518161599736,10.286432675426617,5.53999996
-73.24722939399491,10.286432675426617,9.43000031
-73.24264262801623,10.286432675426617,7.5
-73.23805586203754,10.286432675426617,2.67000008
-73.23346909605884,10.286432675426617,4.51000023
-73.22888233008014,10.286432675426617,3.11999989
-73.22429556410145,10.286432675426617,3.8599999
-73.21970879812275,10.286432675426617,2.95000005
-73.21512203214407,10.286432675426617,3.71000004
-73.21053526616538,10.286432675426617,2.50999999
-73.45363386303602,10.281919598680433,2.73000002
-73.44904709705733,10.281919598680433,4.55000019
-73.44446033107864,10.281919598680433,4.28000021
-73.43987356509994,10.281919598680433,15.02000046
-73.43528679912126,10.281919598680433,11.53999996
-73.43070003314257,10.281919598680433,19.70000076
-73.42611326716387,10.281919598680433,14.43000031
-73.42152650118518,10.281919598680433,8.38000011
-73.4169397352065,10.281919598680433,7.80999994
-73.4123529692278,10.281919598680433,9.51000023
-73.40776620324911,10.281919598680433,8.05000019
-73.40317943727042,10.281919598680433,11.81000042
-73.39859267129172,10.281919598680433,7.78999996
-73.39400590531304,10.281919598680433,7.0999999
-73.38941913933435,10.281919598680433,13.5
-73.38483237335566,10.281919598680433,10.11999989
-73.38024560737696,10.281919598680433,7.42999983
-73.37565884139828,10.281919598680433,9.38000011
-73.37107207541958,10.281919598680433,6.61999989
-73.36648530944089,10.281919598680433,2.74000001
-73.3527250115048,10.281919598680433,5.71000004
-73.34813824552612,10.281919598680433,7.65999985
-73.34355147954743,10.281919598680433,3.52999997
-73.30227058573921,10.281919598680433,2.24000001
-73.28392352182445,10.281919598680433,5.28000021
-73.27933675584575,10.281919598680433,8.21000004
-73.27474998986706,10.281919598680433,2.61999989
-73.27016322388837,10.281919598680433,6.65999985
-73.26557645790967,10.281919598680433,6.46000004
-73.26098969193099,10.281919598680433,22.55999947
-73.2564029259523,10.281919598680433,5.19999981
-73.2518161599736,10.281919598680433,5.53999996
-73.24722939399491,10.281919598680433,3.92000008
-73.23805586203754,10.281919598680433,4.57000017
-73.23346909605884,10.281919598680433,4.51000023
-73.22888233008014,10.281919598680433,3.11999989
-73.22429556410145,10.281919598680433,2.31999993
-73.21970879812275,10.281919598680433,9.14999962
-73.21512203214407,10.281919598680433,2.32999992
-73.45363386303602,10.277406457446407,4.36000013
-73.44904709705733,10.277406457446407,9.56000042
-73.44446033107864,10.277406457446407,6.30999994
-73.43987356509994,10.277406457446407,7.42999983
-73.43528679912126,10.277406457446407,15.39999962
-73.43070003314257,10.277406457446407,10.78999996
-73.42611326716387,10.277406457446407,22.51000023
-73.42152650118518,10.277406457446407,16.96999931
-73.4169397352065,10.277406457446407,14.68000031
-73.4123529692278,10.277406457446407,3.3499999
-73.40776620324911,10.277406457446407,8.61999989
-73.40317943727042,10.277406457446407,8.14000034
-73.39859267129172,10.277406457446407,11.68000031
-73.39400590531304,10.277406457446407,8.82999992
-73.38941913933435,10.277406457446407,6.55000019
-73.38483237335566,10.277406457446407,2.93000007
-73.38024560737696,10.277406457446407,7.32999992
-73.37565884139828,10.277406457446407,10.97000027
-73.37107207541958,10.277406457446407,5.57000017
-73.36648530944089,10.277406457446407,3.05999994
-73.34813824552612,10.277406457446407,7.65999985
-73.30227058573921,10.277406457446407,2.1099999
-73.28392352182445,10.277406457446407,6.19999981
-73.27933675584575,10.277406457446407,3.21000004
-73.27474998986706,10.277406457446407,2.61999989
-73.27016322388837,10.277406457446407,2.80999994
-73.26557645790967,10.277406457446407,8.02000046
-73.26098969193099,10.277406457446407,8.21000004
-73.2564029259523,10.277406457446407,3.6500001
-73.2518161599736,10.277406457446407,4.48000002
-73.24722939399491,10.277406457446407,3.92000008
-73.24264262801623,10.277406457446407,2.04999995
-73.23805586203754,10.277406457446407,5.78000021
-73.23346909605884,10.277406457446407,3.96000004
-73.22888233008014,10.277406457446407,2.5999999
-73.22429556410145,10.277406457446407,3.33999991
-73.21970879812275,10.277406457446407,3.32999992
-73.21512203214407,10.277406457446407,2.32999992
-73.45822062901472,10.272893251751613,3.1500001
-73.45363386303602,10.272893251751613,2.50999999
-73.44904709705733,10.272893251751613,9.56000042
-73.44446033107864,10.272893251751613,4.94999981
-73.43987356509994,10.272893251751613,7.42999983
-73.43528679912126,10.272893251751613,15.39999962
-73.43070003314257,10.272893251751613,10.78999996
-73.42611326716387,10.272893251751613,18.25
-73.42152650118518,10.272893251751613,16.96999931
-73.4169397352065,10.272893251751613,17.25
-73.4123529692278,10.272893251751613,3.3499999
-73.40776620324911,10.272893251751613,3.46000004
-73.40317943727042,10.272893251751613,8.14000034
-73.39859267129172,10.272893251751613,11.68000031
-73.39400590531304,10.272893251751613,8.82999992
-73.38941913933435,10.272893251751613,8.42000008
-73.38483237335566,10.272893251751613,2.93000007
-73.38024560737696,10.272893251751613,3.1400001
-73.37565884139828,10.272893251751613,10.97000027
-73.37107207541958,10.272893251751613,8.60999966
-73.36648530944089,10.272893251751613,3.05999994
-73.30227058573921,10.272893251751613,2.1099999
-73.28392352182445,10.272893251751613,6.19999981
-73.27474998986706,10.272893251751613,3.07999992
-73.27016322388837,10.272893251751613,4.1500001
-73.26557645790967,10.272893251751613,8.02000046
-73.2564029259523,10.272893251751613,3.6500001
-73.24264262801623,10.272893251751613,2.8499999
-73.23805586203754,10.272893251751613,5.78000021
-73.23346909605884,10.272893251751613,2.61999989
-73.22429556410145,10.272893251751613,5.71999979
-73.21970879812275,10.272893251751613,3.32999992
-73.45822062901472,10.268379981623138,3.28999996
-73.45363386303602,10.268379981623138,3.74000001
-73.44904709705733,10.268379981623138,5.65999985
-73.44446033107864,10.268379981623138,9.52000046
-73.43987356509994,10.268379981623138,12.64999962
-73.43528679912126,10.268379981623138,10.52999973
-73.43070003314257,10.268379981623138,4.8499999
-73.42611326716387,10.268379981623138,6.21000004
-73.42152650118518,10.268379981623138,11.68999958
-73.4169397352065,10.268379981623138,17.25
-73.24722939399491,10.245812665423593,2.99000001
-73.24264262801623,10.245812665423593,2.03999996
-73.23805586203754,10.245812665423593,3.54999995
-73.23346909605884,10.245812665423593,4.07999992
-73.45363386303602,10.241299009261885,9.89999962
-73.44904709705733,10.241299009261885,2.75
-73.43070003314257,10.241299009261885,10.42000008
-73.42611326716387,10.241299009261885,8.44999981
-73.42152650118518,10.241299009261885,5.67999983
-73.4169397352065,10.241299009261885,2.68000007
-73.4123529692278,10.241299009261885,4.82999992
-73.40776620324911,10.241299009261885,10.68999958
-73.37107207541958,10.241299009261885,4.53000021
-73.36648530944089,10.241299009261885,3.8900001
-73.33437794759004,10.241299009261885,6.69000006
-73.32979118161136,10.241299009261885,11.47999954
-73.32520441563265,10.241299009261885,4.78000021
-73.32061764965397,10.241299009261885,2.3499999
-73.31603088367528,10.241299009261885,3.45000005
-73.3114441176966,10.241299009261885,2.03999996
-73.3068573517179,10.241299009261885,5.67000008
-73.30227058573921,10.241299009261885,4.13999987
-73.29768381976052,10.241299009261885,4.67999983
-73.29309705378182,10.241299009261885,2.53999996
-73.28851028780313,10.241299009261885,3.6099999
-73.27933675584575,10.241299009261885,5.90999985
-73.27474998986706,10.241299009261885,8.30000019
